rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition	mlp_loss
1	G1 & G2 & G9	19	3	0.0	G1, G2, G9	3	6	0.35397762388176257
2	G1 & G2 & G9	19	3	0.0	G1, G2, G9	3	6	0.35397762388176257
3	G1 & G2 & G9	19	3	0.0	G1, G2, G9	3	6	0.35397762388176257
4	G1 & G2 & G9	19	3	0.0	G1, G2, G9	3	6	0.35397762388176257
5	G1 & G2 & G9	19	3	0.0	G1, G2, G9	3	6	0.35397762388176257
6	G1 & G2 & G9	19	3	0.0	G1, G2, G9	3	6	0.35397762388176257
7	G1 & G2 & G9	19	3	0.0	G1, G2, G9	3	6	0.35397762388176257
8	G1 & G2 & G9	19	3	0.0	G1, G2, G9	3	6	0.35397762388176257
9	G1 & G2 & G9	19	3	0.0	G1, G2, G9	3	6	0.35397762388176257
10	G1 & G2 & G9	19	3	0.0	G1, G2, G9	3	6	0.35397762388176257
11	G1 & G2 & G9	19	3	0.0	G1, G2, G9	3	6	0.35397762388176257
12	G1 & G2 & G9	19	3	0.0	G1, G2, G9	3	6	0.35397762388176257
13	G5 & G6 & G9	19	3	0.0	G5, G6, G9	3	6	0.42818330586746045
14	G1 & G5 & G9	19	3	0.0	G1, G5, G9	3	6	0.7350198042544616
15	G1 & G5 & G9	19	3	0.0	G1, G5, G9	3	6	0.7350198042544616
16	G1 & G5 & G6	19	3	0.0	G1, G5, G6	3	6	0.931130552009024
17	G9 & (G1 | G6)	19	3	0.0	G1, G6, G9	3	6	0.9357141858929668
18	G1 & G6	19	2	0.0	G1, G6	2	6	1.1995369701465848
19	G1 & G6	19	2	0.0	G1, G6	2	6	1.1995369701465848
20	G1 & G6	19	2	0.0	G1, G6	2	6	1.1995369701465848
21	G2 & G9	19	2	0.0	G2, G9	2	6	1.2472262298564043
22	G2 & G9	19	2	0.0	G2, G9	2	6	1.2472262298564043
23	G10 & G5 & G9	19	3	0.0	G10, G5, G9	3	6	1.316589543965553
24	G1 & G9	19	2	0.0	G1, G9	2	6	1.375670875381797
25	G10 & G6	19	2	0.0	G10, G6	2	6	1.401606220133932
26	G10 & G6	19	2	0.0	G10, G6	2	6	1.401606220133932
27	G5 & G9	19	2	0.0	G5, G9	2	6	1.4204636174819822
28	G5 & G9	19	2	0.0	G5, G9	2	6	1.4204636174819822
29	G5 & G9	19	2	0.0	G5, G9	2	6	1.4204636174819822
30	G1 & G10 & G2 & G5	19	4	0.5	G1, G10, G2, G5	4	6	0.4957334198564577
31	G5 & G6 & G7 & G9	19	4	0.5	G5, G6, G7, G9	4	6	1.0601214062859752
32	G1 & G5 & G6 & G9	19	4	0.5	G1, G5, G6, G9	4	6	1.116455302136723
33	G1 & G5 & G6 & G9	19	4	0.5	G1, G5, G6, G9	4	6	1.116455302136723
34	G1 & G2 & G5	18	3	0.0	G1, G2, G5	3	6	0.8958188767020507
35	G2 & G5	18	2	0.0	G2, G5	2	6	1.0414865686505268
36	G5 & G6	18	2	0.0	G5, G6	2	6	1.4385964161431117
37	G9	18	1	0.5	G9	1	6	1.162149464699309
38	G9	18	1	0.5	G9	1	6	1.162149464699309
39	G9	18	1	0.5	G9	1	6	1.162149464699309
40	G9	18	1	0.5	G9	1	6	1.162149464699309
41	G10	18	1	0.5	G10	1	6	1.3221548482695857
42	G1 & G2	17	2	0.0	G1, G2	2	6	1.1812546476580377
43	G1 & G2	17	2	0.0	G1, G2	2	6	1.1812546476580377
44	G1 & G2	17	2	0.0	G1, G2	2	6	1.1812546476580377
45	G10 | G6	17	2	0.0	G10, G6	2	6	1.401606220133932
46	G1 & G5	16	2	0.0	G1, G5	2	6	0.960276511027335
47	G1 & G5	16	2	0.0	G1, G5	2	6	0.960276511027335
48	G1	11	1	0.5	G1	1	6	1.3799443971621728
49	G1	11	1	0.5	G1	1	6	1.3799443971621728
50	G1	11	1	0.5	G1	1	6	1.3799443971621728
