rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition	mlp_loss
1	G1	18	1	0.5	G1	1	6	0.2401253829385945
2	G1	18	1	0.5	G1	1	6	0.2401253829385945
3	G1	18	1	0.5	G1	1	6	0.2401253829385945
4	G1	18	1	0.5	G1	1	6	0.2401253829385945
5	G1	18	1	0.5	G1	1	6	0.2401253829385945
6	G1	18	1	0.5	G1	1	6	0.2401253829385945
7	G1	18	1	0.5	G1	1	6	0.2401253829385945
8	G1	18	1	0.5	G1	1	6	0.2401253829385945
9	G1	18	1	0.5	G1	1	6	0.2401253829385945
10	G1	18	1	0.5	G1	1	6	0.2401253829385945
11	G1 & G3	18	2	0.0	G1, G3	2	6	0.2401253829385945
12	G1	18	1	0.5	G1	1	6	0.2401253829385945
13	G1	18	1	0.5	G1	1	6	0.2401253829385945
14	G1	18	1	0.5	G1	1	6	0.2401253829385945
15	G1	18	1	0.5	G1	1	6	0.7074640365439839
16	G1 & G3	18	2	0.0	G1, G3	2	6	0.9010139261971748
17	G1	18	1	0.5	G1	1	6	0.9010139261971748
18	G1 & G3	18	2	0.0	G1, G3	2	6	0.9010139261971748
19	G1 & G3	18	2	0.0	G1, G3	2	6	0.9010139261971748
20	G1 & G3	18	2	0.0	G1, G3	2	6	0.9010139261971748
21	G1	18	1	0.5	G1	1	6	0.621315281688528
22	G1 & (G10 | G2 | G4)	18	4	0.5	G1, G10, G2, G4	4	6	0.6761204703874988
23	G1	18	1	0.5	G1	1	6	0.7021938032589607
24	G1	18	1	0.5	G1	1	6	0.7021938032589607
25	G1	18	1	0.5	G1	1	6	0.7021938032589607
26	G1	18	1	0.5	G1	1	6	0.7021938032589607
27	G1	18	1	0.5	G1	1	6	0.7021938032589607
28	G1	18	1	0.5	G1	1	6	0.7021938032589607
29	G1	18	1	0.5	G1	1	6	0.7021938032589607
30	G1	18	1	0.5	G1	1	6	0.7021938032589607
31	G3 & (G1 | G9)	17	3	0.0	G1, G3, G9	3	6	0.2401253829385945
32	G1 | G9	17	2	0.0	G1, G9	2	6	0.2401253829385945
33	G1 | G9	17	2	0.0	G1, G9	2	6	0.7074640365439839
34	G1 & G7	17	2	0.0	G1, G7	2	6	0.8797238411108343
35	G1 | G9 | (G10 & G4)	17	4	0.5	G1, G10, G4, G9	4	6	0.5786540048982554
36	G1 & G4 & G5	12	3	0.0	G1, G4, G5	3	6	0.5646592205543641
37	G1 | G3 | G9	11	3	0.0	G1, G3, G9	3	6	0.2401253829385945
38	G3	11	1	0.5	G3	1	6	0.9010139261971748
39	G1 | G3	11	2	0.0	G1, G3	2	6	0.9010139261971748
40	G1 | G3	11	2	0.0	G1, G3	2	6	0.9010139261971748
41	G1 | G3	11	2	0.0	G1, G3	2	6	0.9010139261971748
42	G1 | G3	11	2	0.0	G1, G3	2	6	0.9010139261971748
43	G1 | G3 | G4 | G9	11	4	0.5	G1, G3, G4, G9	4	6	0.33332027375866935
44	G2 & G9	10	2	0.0	G2, G9	2	6	0.6009237729033939
45	G1 & G9	10	2	0.0	G1, G9	2	6	0.7074640365439839
46	G1 & G9	10	2	0.0	G1, G9	2	6	0.7074640365439839
47	G9 & ~G1 & ~G4	10	3	0.0	G1, G4, G9	3	6	0.7895525427445471
48	G1 & G9 & ~G8	10	3	0.0	G1, G8, G9	3	6	0.7996481079772046
49	False	10	1	0.5	False	1	6	2.8129185902520932
50	(G1 | G10) & (G1 | G4) & (G1 | G7) & (G10 | G6) & (G4 | G6)	10	5	1.0	G1, G10, G4, G6, G7	5	6	0.24255981383150468
