combination_id	final_score	composite_score	n_basins	avg_cycle_length	basin_entropy	final_state_concordance	fixed_point_ratio	total_literals	total_nots	avg_k	std_k	k_distance_from_2	G1_position	G1_rule	G10_position	G10_rule	G2_position	G2_rule	G3_position	G3_rule	G4_position	G4_rule	G5_position	G5_rule	G6_position	G6_rule	G7_position	G7_rule	G8_position	G8_rule	G9_position	G9_rule	composite_score_old
0_0_0_0_1_0_0_1_0_0	0.04372907371871414	0.96	2	1.0	0.5162996576768032	0.7	1.0	30	10	3.0	0.0	1.0	1	G4 & ~G2 & ~G7	1	G6 | G7 | ~G9	1	G10 & G9 & ~G3	1	G5 | (G10 & G3)	2	~G3 & (G7 | ~G8)	1	G8 & (~G2 | ~G5)	1	G8 | (~G1 & ~G4)	2	G8 | (G4 & G7)	1	G8 | (G4 & G9)	1	G4 & (G6 | G7)	0.96
0_0_0_0_0_0_0_1_0_0	0.056830006138702815	0.96	2	1.0	0.3465255681785686	0.7	1.0	30	11	3.0	0.0	1.0	1	G4 & ~G2 & ~G7	1	G6 | G7 | ~G9	1	G10 & G9 & ~G3	1	G5 | (G10 & G3)	1	~G3 & ~G7 & ~G8	1	G8 & (~G2 | ~G5)	1	G8 | (~G1 & ~G4)	2	G8 | (G4 & G7)	1	G8 | (G4 & G9)	1	G4 & (G6 | G7)	0.96
0_1_0_0_1_0_0_1_0_0	0.07017144299134936	0.96	2	1.0	0.513492593558041	0.7	1.0	30	11	3.0	0.0	1.0	1	G4 & ~G2 & ~G7	2	G7 | (~G6 & ~G9)	1	G10 & G9 & ~G3	1	G5 | (G10 & G3)	2	~G3 & (G7 | ~G8)	1	G8 & (~G2 | ~G5)	1	G8 | (~G1 & ~G4)	2	G8 | (G4 & G7)	1	G8 | (G4 & G9)	1	G4 & (G6 | G7)	0.96
0_0_1_0_1_0_0_1_0_0	0.0703957403853808	0.96	2	1.0	0.5162996576768032	0.7	1.0	30	11	3.0	0.0	1.0	1	G4 & ~G2 & ~G7	1	G6 | G7 | ~G9	2	G3 & ~G10 & ~G9	1	G5 | (G10 & G3)	2	~G3 & (G7 | ~G8)	1	G8 & (~G2 | ~G5)	1	G8 | (~G1 & ~G4)	2	G8 | (G4 & G7)	1	G8 | (G4 & G9)	1	G4 & (G6 | G7)	0.96
0_0_0_0_2_0_0_1_0_0	0.07285901184615834	0.96	2	1.0	0.5471273048823279	0.7	1.0	30	11	3.0	0.0	1.0	1	G4 & ~G2 & ~G7	1	G6 | G7 | ~G9	1	G10 & G9 & ~G3	1	G5 | (G10 & G3)	3	~G8 & (~G3 | ~G7)	1	G8 & (~G2 | ~G5)	1	G8 | (~G1 & ~G4)	2	G8 | (G4 & G7)	1	G8 | (G4 & G9)	1	G4 & (G6 | G7)	0.96
0_1_0_0_0_0_0_1_0_0	0.08333333333333334	0.96	2	1.0	0.3444813876248437	0.7	1.0	30	12	3.0	0.0	1.0	1	G4 & ~G2 & ~G7	2	G7 | (~G6 & ~G9)	1	G10 & G9 & ~G3	1	G5 | (G10 & G3)	1	~G3 & ~G7 & ~G8	1	G8 & (~G2 | ~G5)	1	G8 | (~G1 & ~G4)	2	G8 | (G4 & G7)	1	G8 | (G4 & G9)	1	G4 & (G6 | G7)	0.96
0_0_1_0_0_0_0_1_0_0	0.08349667280536949	0.96	2	1.0	0.3465255681785686	0.7	1.0	30	12	3.0	0.0	1.0	1	G4 & ~G2 & ~G7	1	G6 | G7 | ~G9	2	G3 & ~G10 & ~G9	1	G5 | (G10 & G3)	1	~G3 & ~G7 & ~G8	1	G8 & (~G2 | ~G5)	1	G8 | (~G1 & ~G4)	2	G8 | (G4 & G7)	1	G8 | (G4 & G9)	1	G4 & (G6 | G7)	0.96
0_1_1_0_1_0_0_1_0_0	0.09683810965801604	0.96	2	1.0	0.513492593558041	0.7	1.0	30	12	3.0	0.0	1.0	1	G4 & ~G2 & ~G7	2	G7 | (~G6 & ~G9)	2	G3 & ~G10 & ~G9	1	G5 | (G10 & G3)	2	~G3 & (G7 | ~G8)	1	G8 & (~G2 | ~G5)	1	G8 | (~G1 & ~G4)	2	G8 | (G4 & G7)	1	G8 | (G4 & G9)	1	G4 & (G6 | G7)	0.96
0_1_0_0_2_0_0_1_0_0	0.09941131430560832	0.96	2	1.0	0.5456960458882816	0.7	1.0	30	12	3.0	0.0	1.0	1	G4 & ~G2 & ~G7	2	G7 | (~G6 & ~G9)	1	G10 & G9 & ~G3	1	G5 | (G10 & G3)	3	~G8 & (~G3 | ~G7)	1	G8 & (~G2 | ~G5)	1	G8 | (~G1 & ~G4)	2	G8 | (G4 & G7)	1	G8 | (G4 & G9)	1	G4 & (G6 | G7)	0.96
0_0_1_0_2_0_0_1_0_0	0.099525678512825	0.96	2	1.0	0.5471273048823279	0.7	1.0	30	12	3.0	0.0	1.0	1	G4 & ~G2 & ~G7	1	G6 | G7 | ~G9	2	G3 & ~G10 & ~G9	1	G5 | (G10 & G3)	3	~G8 & (~G3 | ~G7)	1	G8 & (~G2 | ~G5)	1	G8 | (~G1 & ~G4)	2	G8 | (G4 & G7)	1	G8 | (G4 & G9)	1	G4 & (G6 | G7)	0.96
0_1_1_0_0_0_0_1_0_0	0.11000000000000001	0.96	2	1.0	0.3444813876248437	0.7	1.0	30	13	3.0	0.0	1.0	1	G4 & ~G2 & ~G7	2	G7 | (~G6 & ~G9)	2	G3 & ~G10 & ~G9	1	G5 | (G10 & G3)	1	~G3 & ~G7 & ~G8	1	G8 & (~G2 | ~G5)	1	G8 | (~G1 & ~G4)	2	G8 | (G4 & G7)	1	G8 | (G4 & G9)	1	G4 & (G6 | G7)	0.96
0_1_1_0_2_0_0_1_0_0	0.126077980972275	0.96	2	1.0	0.5456960458882816	0.7	1.0	30	13	3.0	0.0	1.0	1	G4 & ~G2 & ~G7	2	G7 | (~G6 & ~G9)	2	G3 & ~G10 & ~G9	1	G5 | (G10 & G3)	3	~G8 & (~G3 | ~G7)	1	G8 & (~G2 | ~G5)	1	G8 | (~G1 & ~G4)	2	G8 | (G4 & G7)	1	G8 | (G4 & G9)	1	G4 & (G6 | G7)	0.96
0_0_0_0_1_0_0_0_0_0	0.1802712135452369	1.26	3	1.0	0.9736216429489465	0.7	1.0	30	10	3.0	0.0	1.0	1	G4 & ~G2 & ~G7	1	G6 | G7 | ~G9	1	G10 & G9 & ~G3	1	G5 | (G10 & G3)	2	~G3 & (G7 | ~G8)	1	G8 & (~G2 | ~G5)	1	G8 | (~G1 & ~G4)	1	G7 | (G4 & G8)	1	G8 | (G4 & G9)	1	G4 & (G6 | G7)	1.26
0_0_0_0_1_0_0_2_0_0	0.1995117552271993	1.26	3	1.0	1.2144154979743702	0.7	1.0	30	10	3.0	0.0	1.0	1	G4 & ~G2 & ~G7	1	G6 | G7 | ~G9	1	G10 & G9 & ~G3	1	G5 | (G10 & G3)	2	~G3 & (G7 | ~G8)	1	G8 & (~G2 | ~G5)	1	G8 | (~G1 & ~G4)	3	G8 & (G4 | G7)	1	G8 | (G4 & G9)	1	G4 & (G6 | G7)	1.26
0_0_1_0_1_0_0_0_0_0	0.20693788021190357	1.26	3	1.0	0.9736216429489465	0.7	1.0	30	11	3.0	0.0	1.0	1	G4 & ~G2 & ~G7	1	G6 | G7 | ~G9	2	G3 & ~G10 & ~G9	1	G5 | (G10 & G3)	2	~G3 & (G7 | ~G8)	1	G8 & (~G2 | ~G5)	1	G8 | (~G1 & ~G4)	1	G7 | (G4 & G8)	1	G8 | (G4 & G9)	1	G4 & (G6 | G7)	1.26
0_1_0_0_1_0_0_0_0_0	0.207098171293261	1.26	3	1.0	0.975627673134803	0.7	1.0	30	11	3.0	0.0	1.0	1	G4 & ~G2 & ~G7	2	G7 | (~G6 & ~G9)	1	G10 & G9 & ~G3	1	G5 | (G10 & G3)	2	~G3 & (G7 | ~G8)	1	G8 & (~G2 | ~G5)	1	G8 | (~G1 & ~G4)	1	G7 | (G4 & G8)	1	G8 | (G4 & G9)	1	G4 & (G6 | G7)	1.26
0_0_0_0_2_0_0_0_0_0	0.20721017148500448	1.26	3	1.0	0.977029346662466	0.7	1.0	30	11	3.0	0.0	1.0	1	G4 & ~G2 & ~G7	1	G6 | G7 | ~G9	1	G10 & G9 & ~G3	1	G5 | (G10 & G3)	3	~G8 & (~G3 | ~G7)	1	G8 & (~G2 | ~G5)	1	G8 | (~G1 & ~G4)	1	G7 | (G4 & G8)	1	G8 | (G4 & G9)	1	G4 & (G6 | G7)	1.26
0_0_0_0_0_0_0_2_0_0	0.21633392825763928	1.26	3	1.0	1.0912124399407928	0.7	1.0	30	11	3.0	0.0	1.0	1	G4 & ~G2 & ~G7	1	G6 | G7 | ~G9	1	G10 & G9 & ~G3	1	G5 | (G10 & G3)	1	~G3 & ~G7 & ~G8	1	G8 & (~G2 | ~G5)	1	G8 | (~G1 & ~G4)	3	G8 & (G4 | G7)	1	G8 | (G4 & G9)	1	G4 & (G6 | G7)	1.26
0_0_0_0_2_0_0_2_0_0	0.220027511520852	1.26	3	1.0	1.1374373418956145	0.7	1.0	30	11	3.0	0.0	1.0	1	G4 & ~G2 & ~G7	1	G6 | G7 | ~G9	1	G10 & G9 & ~G3	1	G5 | (G10 & G3)	3	~G8 & (~G3 | ~G7)	1	G8 & (~G2 | ~G5)	1	G8 | (~G1 & ~G4)	3	G8 & (G4 | G7)	1	G8 | (G4 & G9)	1	G4 & (G6 | G7)	1.26
0_1_0_0_1_0_0_2_0_0	0.22617842189386597	1.26	3	1.0	1.2144154979743702	0.7	1.0	30	11	3.0	0.0	1.0	1	G4 & ~G2 & ~G7	2	G7 | (~G6 & ~G9)	1	G10 & G9 & ~G3	1	G5 | (G10 & G3)	2	~G3 & (G7 | ~G8)	1	G8 & (~G2 | ~G5)	1	G8 | (~G1 & ~G4)	3	G8 & (G4 | G7)	1	G8 | (G4 & G9)	1	G4 & (G6 | G7)	1.26
0_0_1_0_1_0_0_2_0_0	0.22617842189386597	1.26	3	1.0	1.2144154979743702	0.7	1.0	30	11	3.0	0.0	1.0	1	G4 & ~G2 & ~G7	1	G6 | G7 | ~G9	2	G3 & ~G10 & ~G9	1	G5 | (G10 & G3)	2	~G3 & (G7 | ~G8)	1	G8 & (~G2 | ~G5)	1	G8 | (~G1 & ~G4)	3	G8 & (G4 | G7)	1	G8 | (G4 & G9)	1	G4 & (G6 | G7)	1.26
0_1_0_0_2_0_0_0_0_0	0.2336750671797737	1.26	3	1.0	0.974504198932298	0.7	1.0	30	12	3.0	0.0	1.0	1	G4 & ~G2 & ~G7	2	G7 | (~G6 & ~G9)	1	G10 & G9 & ~G3	1	G5 | (G10 & G3)	3	~G8 & (~G3 | ~G7)	1	G8 & (~G2 | ~G5)	1	G8 | (~G1 & ~G4)	1	G7 | (G4 & G8)	1	G8 | (G4 & G9)	1	G4 & (G6 | G7)	1.26
0_1_1_0_1_0_0_0_0_0	0.23376483795992764	1.26	3	1.0	0.975627673134803	0.7	1.0	30	12	3.0	0.0	1.0	1	G4 & ~G2 & ~G7	2	G7 | (~G6 & ~G9)	2	G3 & ~G10 & ~G9	1	G5 | (G10 & G3)	2	~G3 & (G7 | ~G8)	1	G8 & (~G2 | ~G5)	1	G8 | (~G1 & ~G4)	1	G7 | (G4 & G8)	1	G8 | (G4 & G9)	1	G4 & (G6 | G7)	1.26
0_0_1_0_2_0_0_0_0_0	0.23387683815167115	1.26	3	1.0	0.977029346662466	0.7	1.0	30	12	3.0	0.0	1.0	1	G4 & ~G2 & ~G7	1	G6 | G7 | ~G9	2	G3 & ~G10 & ~G9	1	G5 | (G10 & G3)	3	~G8 & (~G3 | ~G7)	1	G8 & (~G2 | ~G5)	1	G8 | (~G1 & ~G4)	1	G7 | (G4 & G8)	1	G8 | (G4 & G9)	1	G4 & (G6 | G7)	1.26
0_1_0_0_0_0_0_2_0_0	0.2429406197293995	1.26	3	1.0	1.0904618551274263	0.7	1.0	30	12	3.0	0.0	1.0	1	G4 & ~G2 & ~G7	2	G7 | (~G6 & ~G9)	1	G10 & G9 & ~G3	1	G5 | (G10 & G3)	1	~G3 & ~G7 & ~G8	1	G8 & (~G2 | ~G5)	1	G8 | (~G1 & ~G4)	3	G8 & (G4 | G7)	1	G8 | (G4 & G9)	1	G4 & (G6 | G7)	1.26
0_0_1_0_0_0_0_2_0_0	0.24300059492430592	1.26	3	1.0	1.0912124399407928	0.7	1.0	30	12	3.0	0.0	1.0	1	G4 & ~G2 & ~G7	1	G6 | G7 | ~G9	2	G3 & ~G10 & ~G9	1	G5 | (G10 & G3)	1	~G3 & ~G7 & ~G8	1	G8 & (~G2 | ~G5)	1	G8 | (~G1 & ~G4)	3	G8 & (G4 | G7)	1	G8 | (G4 & G9)	1	G4 & (G6 | G7)	1.26
0_0_1_0_2_0_0_2_0_0	0.24669417818751865	1.26	3	1.0	1.1374373418956145	0.7	1.0	30	12	3.0	0.0	1.0	1	G4 & ~G2 & ~G7	1	G6 | G7 | ~G9	2	G3 & ~G10 & ~G9	1	G5 | (G10 & G3)	3	~G8 & (~G3 | ~G7)	1	G8 & (~G2 | ~G5)	1	G8 | (~G1 & ~G4)	3	G8 & (G4 | G7)	1	G8 | (G4 & G9)	1	G4 & (G6 | G7)	1.26
0_1_0_0_2_0_0_2_0_0	0.24669417818751865	1.26	3	1.0	1.1374373418956145	0.7	1.0	30	12	3.0	0.0	1.0	1	G4 & ~G2 & ~G7	2	G7 | (~G6 & ~G9)	1	G10 & G9 & ~G3	1	G5 | (G10 & G3)	3	~G8 & (~G3 | ~G7)	1	G8 & (~G2 | ~G5)	1	G8 | (~G1 & ~G4)	3	G8 & (G4 | G7)	1	G8 | (G4 & G9)	1	G4 & (G6 | G7)	1.26
0_1_1_0_1_0_0_2_0_0	0.2528450885605326	1.26	3	1.0	1.2144154979743702	0.7	1.0	30	12	3.0	0.0	1.0	1	G4 & ~G2 & ~G7	2	G7 | (~G6 & ~G9)	2	G3 & ~G10 & ~G9	1	G5 | (G10 & G3)	2	~G3 & (G7 | ~G8)	1	G8 & (~G2 | ~G5)	1	G8 | (~G1 & ~G4)	3	G8 & (G4 | G7)	1	G8 | (G4 & G9)	1	G4 & (G6 | G7)	1.26
0_1_1_0_2_0_0_0_0_0	0.2603417338464404	1.26	3	1.0	0.974504198932298	0.7	1.0	30	13	3.0	0.0	1.0	1	G4 & ~G2 & ~G7	2	G7 | (~G6 & ~G9)	2	G3 & ~G10 & ~G9	1	G5 | (G10 & G3)	3	~G8 & (~G3 | ~G7)	1	G8 & (~G2 | ~G5)	1	G8 | (~G1 & ~G4)	1	G7 | (G4 & G8)	1	G8 | (G4 & G9)	1	G4 & (G6 | G7)	1.26
0_1_1_0_0_0_0_2_0_0	0.2696072863960662	1.26	3	1.0	1.0904618551274263	0.7	1.0	30	13	3.0	0.0	1.0	1	G4 & ~G2 & ~G7	2	G7 | (~G6 & ~G9)	2	G3 & ~G10 & ~G9	1	G5 | (G10 & G3)	1	~G3 & ~G7 & ~G8	1	G8 & (~G2 | ~G5)	1	G8 | (~G1 & ~G4)	3	G8 & (G4 | G7)	1	G8 | (G4 & G9)	1	G4 & (G6 | G7)	1.26
0_1_1_0_2_0_0_2_0_0	0.2733608448541853	1.26	3	1.0	1.1374373418956145	0.7	1.0	30	13	3.0	0.0	1.0	1	G4 & ~G2 & ~G7	2	G7 | (~G6 & ~G9)	2	G3 & ~G10 & ~G9	1	G5 | (G10 & G3)	3	~G8 & (~G3 | ~G7)	1	G8 & (~G2 | ~G5)	1	G8 | (~G1 & ~G4)	3	G8 & (G4 | G7)	1	G8 | (G4 & G9)	1	G4 & (G6 | G7)	1.26
0_0_0_0_0_0_0_0_0_0	0.35666666666666674	1.56	4	1.0	1.5959734662037042	0.7	1.0	30	11	3.0	0.0	1.0	1	G4 & ~G2 & ~G7	1	G6 | G7 | ~G9	1	G10 & G9 & ~G3	1	G5 | (G10 & G3)	1	~G3 & ~G7 & ~G8	1	G8 & (~G2 | ~G5)	1	G8 | (~G1 & ~G4)	1	G7 | (G4 & G8)	1	G8 | (G4 & G9)	1	G4 & (G6 | G7)	1.56
0_1_0_0_0_0_0_0_0_0	0.38325608624683993	1.56	4	1.0	1.5950067250353057	0.7	1.0	30	12	3.0	0.0	1.0	1	G4 & ~G2 & ~G7	2	G7 | (~G6 & ~G9)	1	G10 & G9 & ~G3	1	G5 | (G10 & G3)	1	~G3 & ~G7 & ~G8	1	G8 & (~G2 | ~G5)	1	G8 | (~G1 & ~G4)	1	G7 | (G4 & G8)	1	G8 | (G4 & G9)	1	G4 & (G6 | G7)	1.56
0_0_1_0_0_0_0_0_0_0	0.3833333333333334	1.56	4	1.0	1.5959734662037042	0.7	1.0	30	12	3.0	0.0	1.0	1	G4 & ~G2 & ~G7	1	G6 | G7 | ~G9	2	G3 & ~G10 & ~G9	1	G5 | (G10 & G3)	1	~G3 & ~G7 & ~G8	1	G8 & (~G2 | ~G5)	1	G8 | (~G1 & ~G4)	1	G7 | (G4 & G8)	1	G8 | (G4 & G9)	1	G4 & (G6 | G7)	1.56
0_1_1_0_0_0_0_0_0_0	0.4099227529135066	1.56	4	1.0	1.5950067250353057	0.7	1.0	30	13	3.0	0.0	1.0	1	G4 & ~G2 & ~G7	2	G7 | (~G6 & ~G9)	2	G3 & ~G10 & ~G9	1	G5 | (G10 & G3)	1	~G3 & ~G7 & ~G8	1	G8 & (~G2 | ~G5)	1	G8 | (~G1 & ~G4)	1	G7 | (G4 & G8)	1	G8 | (G4 & G9)	1	G4 & (G6 | G7)	1.56
