generation	avg_correct	std_correct	min_correct	max_correct	avg_regulator_penalty	min_regulator_penalty	max_regulator_penalty	avg_mlp_loss	min_mlp_loss	max_mlp_loss
0	9.88	2.72	5	15	0.350	0.0	1.0	1.0030	0.1508	1.1814
1	11.82	2.61	6	15	0.250	0.0	0.5	0.9929	0.3115	1.1783
2	12.48	2.79	6	16	0.300	0.0	0.5	1.0133	0.3115	1.1814
3	12.48	3.24	5	16	0.280	0.0	1.0	0.9382	0.2794	1.1783
4	12.64	3.32	5	16	0.270	0.0	1.0	0.9733	0.3115	1.1814
5	12.56	3.41	5	16	0.140	0.0	0.5	0.9777	0.3115	1.1814
6	13.50	2.84	5	16	0.170	0.0	0.5	0.9207	0.1553	1.1814
7	12.38	3.48	5	16	0.150	0.0	1.0	0.9465	0.4978	1.1814
8	13.24	2.96	6	16	0.100	0.0	0.5	0.9713	0.3726	1.1736
9	13.90	2.62	5	16	0.120	0.0	0.5	1.0006	0.6958	1.1814
10	13.76	2.67	5	16	0.140	0.0	1.0	0.9903	0.7069	1.1814
11	12.68	3.31	5	16	0.110	0.0	1.0	0.9078	0.0621	1.1814
12	13.08	3.19	5	16	0.210	0.0	0.5	0.9709	0.6913	1.1814
13	12.98	3.58	5	17	0.150	0.0	0.5	0.9369	0.4325	1.1814
14	12.40	3.89	5	17	0.160	0.0	1.0	0.9066	0.2440	1.1783
15	13.60	3.01	6	17	0.160	0.0	1.0	0.9566	0.2956	1.1814
16	12.40	3.66	5	17	0.170	0.0	1.0	0.9707	0.5489	1.1814
17	12.20	3.86	5	17	0.170	0.0	1.0	0.9804	0.2930	1.1814
18	13.14	3.48	5	17	0.170	0.0	1.0	0.9556	0.1566	1.1783
19	13.68	3.08	5	17	0.170	0.0	0.5	0.9532	0.6546	1.1783
20	13.74	2.90	7	17	0.160	0.0	0.5	0.9878	0.6106	1.1814
21	13.64	3.02	5	17	0.120	0.0	1.0	0.9694	0.2809	1.1783
22	13.58	3.35	5	17	0.090	0.0	0.5	1.0217	0.3166	1.1814
23	14.26	2.92	5	17	0.120	0.0	0.5	1.0710	0.4643	1.1783
24	13.88	2.94	6	17	0.140	0.0	1.0	1.0321	0.2640	1.1814
25	14.24	3.18	5	17	0.090	0.0	0.5	1.0223	0.2956	1.1771
26	14.74	2.20	9	17	0.140	0.0	1.0	1.0001	0.1566	1.1783
27	14.18	2.66	6	17	0.170	0.0	1.0	1.0173	0.2640	1.1783
28	14.64	2.61	6	17	0.210	0.0	1.0	0.9356	0.1978	1.1785
29	13.92	2.88	7	17	0.130	0.0	0.5	1.0115	0.3587	1.1675
30	14.52	2.48	6	17	0.100	0.0	1.0	1.0042	0.2036	1.1783
31	14.54	2.37	6	17	0.160	0.0	1.0	0.9899	0.4430	1.1643
32	14.18	2.92	5	17	0.120	0.0	0.5	1.0353	0.2360	1.1736
33	14.36	2.71	8	17	0.110	0.0	1.0	1.0287	0.2956	1.1675
34	14.76	2.35	6	17	0.150	0.0	1.0	1.0401	0.4715	1.1783
35	14.50	2.55	8	17	0.160	0.0	1.0	1.0096	0.1978	1.1783
36	13.92	2.81	7	17	0.130	0.0	1.0	1.0267	0.0729	1.1785
37	14.28	2.85	6	17	0.120	0.0	0.5	1.0141	0.2640	1.1736
38	14.30	2.77	7	17	0.090	0.0	0.5	1.0534	0.7093	1.1783
39	14.92	2.19	8	17	0.120	0.0	1.0	1.0100	0.5498	1.1783
40	14.08	3.41	6	17	0.090	0.0	1.0	1.0552	0.3645	1.1657
41	14.52	2.33	8	17	0.110	0.0	1.0	1.0361	0.3645	1.1771
42	14.10	2.82	6	17	0.080	0.0	0.5	1.0081	0.3587	1.1653
43	14.42	2.61	9	17	0.160	0.0	0.5	1.0616	0.4715	1.1783
44	13.86	3.40	5	17	0.110	0.0	0.5	1.0530	0.4104	1.1675
45	14.26	2.88	5	17	0.140	0.0	1.0	1.0578	0.3186	1.1783
46	14.10	3.17	4	17	0.150	0.0	1.0	1.0074	0.2640	1.1643
47	14.60	2.40	7	17	0.140	0.0	1.0	0.9906	0.2588	1.1783
48	14.54	2.56	5	17	0.160	0.0	0.5	1.0669	0.5269	1.1814
49	14.36	2.50	9	17	0.140	0.0	1.0	1.0234	0.2339	1.1783
50	13.92	3.18	6	17	0.100	0.0	0.5	1.0443	0.6913	1.1783
