Gene	Position	Rule	Correct	N_Regulators	MSE	Score
G13	4	G3 & G30 & G45	19	3	0.655111	2.2324
G13	5	G3 & G84	19	2	0.758833	2.1287
G13	6	G30 & G66 & G72 & G84	20	4	0.322967	2.1145
G13	7	G45 & G49 & G66 & G84	19	4	0.317279	2.0702
G13	8	G3 & G30 & G72 & G84	20	4	0.443064	1.9944
G13	9	G39 & G49 & G61 & G68 & G84 & G93	20	6	0.056294	1.9437
G13	10	G72 & G84	19	2	0.946088	1.9414
G13	11	G3 & G66	20	2	1.140654	1.9375
G13	12	G72 & G79	20	2	1.284622	1.9375
G13	13	G3 & G30 & G45 & G84	20	4	0.537023	1.9005
G13	14	G30 & G45 & G49 & G72 & G75	20	5	0.158392	1.8416
G13	15	G70 & G76 & G84 & G86	20	4	0.723212	1.7143
G13	16	G19 & G45 & G49 & G66 & G84 & G93	20	6	0.366018	1.6340
G14	1	G31 & G41 & G9	16	3	0.341980	2.3955
G14	2	G41 & G9 & G93	16	3	0.486908	2.2506
G14	3	G93 & (G34 | G9) & (G75 | G9)	17	4	0.321867	1.9656
G14	4	G41 & G9	16	2	0.898095	1.8394
G15	1	G17 & G34 & G87	18	3	1.151860	1.8375
G15	2	G17 & G87	17	2	1.511022	1.7875
G16	1	G90 & (G25 | G53)	19	3	0.293623	2.5939
G16	2	G90 & (G41 | G53)	19	3	0.330880	2.5566
G16	3	G90 & (~G41 | ~G53)	18	3	0.330880	2.5066
G16	4	G90 & (G25 | G48)	19	3	0.498090	2.3894
G16	5	G90 & (G25 | G53) & (G48 | G53)	19	4	0.152479	2.2350
G16	6	G53 & G90	19	2	0.811736	2.0758
G16	7	G69 & G90	18	2	0.957317	1.8802
G16	8	G90	18	1	0.761615	1.5759
G17	1	G27 | G70 | G8	19	3	0.455756	2.4317
G17	2	G27 | G44	19	2	0.646908	2.2406
G17	3	G16 | G27 | G44	18	3	0.599604	2.2379
G17	4	G27 | G8	19	2	0.769592	2.1179
G17	5	G27 | G3	18	2	0.775151	2.0623
G18	1	G46 | (~G4 & ~G62)	20	3	0.156517	2.7810
G18	2	G46 | (~G57 & ~G62)	20	3	0.158705	2.7788
G18	3	G46	19	1	0.323914	2.0636
G19	1	G35 | (G100 & G92)	19	3	0.771010	2.1165
G20	1	G33 & G34 & G40	19	3	0.463116	2.4244
G20	2	G33 & G34 & G97	19	3	0.499840	2.3877
G20	3	G34 & G64 & G78 & G97	18	4	0.290575	2.0469
G20	4	G33 & G83	19	2	0.919752	1.9677
G20	5	G33 & G79 & G97	19	3	1.148974	1.8875
G20	6	G1 & G64 & G78 & G79 & G92 & G97	18	6	0.012735	1.8873
G20	7	G1 & G34 & G64 & G78 & G92 & G97	18	6	0.027842	1.8722
G20	8	G1 & G34 & G66 & G78 & G82 & G92	18	6	0.310664	1.5893
G20	9	G33 & G34 & G64 & G78 & G97	18	5	0.757713	1.1423
G21	1	G39 & G54 & G68	19	3	0.290566	2.5969
G21	2	G39 & G54 & G61	19	3	0.327062	2.5604
G21	3	G39 & G68 & G93	19	3	0.474269	2.4132
G21	4	G29 & G39 & G93	19	3	0.610932	2.2766
G21	5	G54 & G68 & G93	19	3	0.611241	2.2763
G21	6	G39 & G82 & G93	18	3	0.579786	2.2577
G21	7	G20 & G39 & G42	18	3	0.662028	2.1755
G21	8	G39 & G54 & G68 & G93	19	4	0.395111	1.9924
G21	9	G76 & G93	18	2	0.996085	1.8414
G21	10	G54 & G61	18	2	0.999964	1.8375
G21	11	G12 & G54 & G93	18	3	1.021822	1.8375
G21	12	G27 & G39 & G61 & G68 & G93	18	5	0.176948	1.7231
G21	13	G11 & G16 & G61 & G68 & G93	18	5	0.253816	1.6462
G21	14	False	18	1	0.818834	1.5187
G22	1	G50 & G77	19	2	0.065497	2.8220
G22	2	G50 & G61	19	2	0.110114	2.7774
G22	3	G77 & (G28 | G50)	18	3	0.065497	2.7720
G22	4	G56 & G77	19	2	0.487887	2.3996
G22	5	G50	19	1	0.038847	2.3487
G22	6	G61 & G77	19	2	0.893245	1.9943
G23	1	G29 & G62	20	2	0.070931	2.8666
G23	2	G29 | (G62 & G84)	20	3	0.070931	2.8666
G23	3	G62 & (G29 | G84)	20	3	0.070931	2.8666
G23	4	G29 & G77	20	2	0.092547	2.8450
G23	5	G29 & (G17 | G72)	20	3	0.109246	2.8283
G23	6	G29	20	1	0.070931	2.3666
G23	7	G29 & (G3 | G32 | G33) & (G32 | G33 | G77)	19	5	0.067059	1.8829
G24	1	G62 & (G31 | G42)	20	3	0.126907	2.8106
G24	2	G20 | G62	20	2	0.130276	2.8072
G24	3	G62 | (G20 & G44)	20	3	0.130276	2.8072
G24	4	G62 & (G20 | G4)	19	3	0.249838	2.6377
G24	5	G62 & (G10 | G42)	19	3	0.289789	2.5977
G24	6	G21 | G62	19	2	0.476745	2.4108
G24	7	G62	20	1	0.130276	2.3072
G25	1	G23 & G50 & G61	20	3	0.083040	2.8545
G25	2	G23 & G50 & G85	19	3	0.121803	2.7657
G25	3	G23 & G61 & G85	19	3	0.168270	2.7192
G25	4	G23 & G50	20	2	0.564726	2.3728
G25	5	G23 & G85	19	2	0.564327	2.3232
G26	1	G18 & G49 & G80	16	3	0.386589	2.3509
G26	2	G37 & G49 & G80	16	3	0.402104	2.3354
G26	3	G10 & G80	16	2	0.605680	2.1318
G26	4	G80 | (G43 & G49) | (G46 & G49)	15	4	0.158309	2.0292
G26	5	G37 & G49	16	2	0.942303	1.7952
G26	6	G18 & G46 & G49	15	3	0.902027	1.7855
G26	7	G18 & G49	16	2	0.958831	1.7787
G26	8	G49 & G80	16	2	1.079513	1.7375
G26	9	G46 & G49	15	2	0.956233	1.7313
G26	10	G80	15	1	0.834163	1.3533
G26	11	G53	15	1	0.874479	1.3130
G27	1	G6 | G79 | G95	18	3	0.809748	2.0278
G27	2	G6 | G79	17	2	0.878583	1.9089
G28	1	G92 & (G1 | G32)	19	3	0.439928	2.4476
G28	2	G32 & G48 & G92	19	3	0.444995	2.4425
G28	3	G32 & G92	19	2	0.444995	2.4425
G28	4	G32 & G52 & G92	19	3	0.450690	2.4368
G28	5	G1 & G32 & G92	18	3	0.439928	2.3976
G28	6	G7 & G92	18	2	1.234827	1.8375
G29	1	~G47	20	1	0.186875	2.2506
G30	1	~G22 & ~G29 & ~G97	19	3	0.587870	2.2996
G30	2	~G22 & ~G97	19	2	1.077257	1.8875
G31	1	~G28 | (~G26 & ~G57)	18	3	0.225928	2.6116
G31	2	G57 | ~G26	17	2	0.300130	2.4874
G32	1	G42 & G66 & G77	18	3	0.168480	2.6690
G32	2	G17 & G42 & G77	18	3	0.193177	2.6443
G32	3	G42 & G77	18	2	0.381484	2.4560
G32	4	G66 & G77	18	2	0.516444	2.3211
G32	5	(G42 | G6) & (G42 | G90) & (G6 | G77) & (G77 | G90)	18	4	0.069516	2.2680
G32	6	G42 & G74	17	2	0.547826	2.2397
G32	7	G62 & G66	17	2	0.595228	2.1923
G33	1	G41 & G74 & G78	19	3	0.352063	2.5354
G33	2	G41 & G78 & G89	18	3	0.473642	2.3639
G33	3	G41 & G73 & G78	18	3	0.488189	2.3493
G34	1	G39 | (G52 & G80)	17	3	0.429921	2.3576
G34	2	G39 | (G18 & G42)	17	3	0.755606	2.0319
G34	3	G39 | G42 | G71	16	3	0.730763	2.0067
G34	4	G18 | G39	16	2	0.755606	1.9819
G34	5	G39 | G42	16	2	0.852209	1.8853
G34	6	G39 | G52	16	2	1.149587	1.7375
G35	1	G42 & G7 & G92	17	3	0.605254	2.1822
G35	2	G7 & G92	16	2	1.199841	1.7375
G36	1	G65 | (G30 & G90)	18	3	0.268006	2.5695
G36	2	G65 | (G15 & G90)	18	3	0.396942	2.4406
G36	3	G65 | G90	18	2	0.760599	2.0769
G36	4	G46	18	1	0.767471	1.5700
G36	5	G65	18	1	0.783494	1.5540
G37	1	G13 | G28 | G46	20	3	0.159021	2.7785
G37	2	G28 | G36 | G46	20	3	0.182053	2.7554
G37	3	G28 | (G36 & G46)	20	3	0.182053	2.7554
G37	4	G28 | G46	20	2	0.192200	2.7453
G37	5	G28 | G36	20	2	0.215764	2.7217
G37	6	G46 | G80	20	2	0.372067	2.5654
G37	7	G13 | G46	19	2	0.326036	2.5615
G37	8	G36 | G46	19	2	0.399529	2.4880
G37	9	G36	19	1	0.366775	2.0207
G38	1	G23 & (G72 | ~G58)	17	3	0.391390	2.3961
G38	2	G23 & G58 & G72	16	3	0.573883	2.1636
G38	3	G23 | G72	16	2	0.697502	2.0400
G38	4	G23	16	1	0.573883	1.6636
G38	5	G23 & (G43 | G58) & (G43 | G72)	17	4	0.669692	1.6178
G38	6	G72	16	1	0.768613	1.4689
G39	1	G30 & G69 & G91	16	3	0.609491	2.1280
G39	2	G30 & G91	16	2	1.433176	1.7375
G39	3	G69 & G91	15	2	1.680110	1.6875
G40	1	G44 & G52 & G8	16	3	0.804192	1.9333
G40	2	G52 & ~G31	17	2	1.222228	1.7875
G40	3	G52 & ~G32	17	2	1.294966	1.7875
G40	4	G47 & (G44 | ~G52)	16	3	1.026394	1.7375
G40	5	G44 & G52	16	2	1.404098	1.7375
G40	6	G44 & G47	16	2	1.499923	1.7375
G40	7	~G31	17	1	1.226313	1.2875
G41	1	G88 & (~G57 | ~G75)	18	3	0.574778	2.2627
G41	2	G88 & (G57 | ~G75)	18	3	0.574778	2.2627
G41	3	G57 & G88 & ~G75	17	3	0.574778	2.2127
G41	4	G88 & ~G75	18	2	1.047322	1.8375
G41	5	G88 & (~G57 | ~G83)	18	3	1.058068	1.8375
G41	6	G57 & G88	17	2	1.089731	1.7875
G41	7	G58 & G88	17	2	1.105433	1.7875
G41	8	G88 & (~G34 | ~G75) & (~G54 | ~G75)	18	4	0.800390	1.5371
G41	9	G88	18	1	1.071093	1.3375
G41	10	~G75	17	1	1.487050	1.2875
G42	1	G46 | (G8 & G84)	19	3	0.414274	2.4732
G42	2	G46 | G84	19	2	0.414274	2.4732
G42	3	G46 | (G32 & ~G84)	18	3	0.522277	2.3152
G42	4	G46	18	1	0.297569	2.0399
G42	5	G32 | G46 | G83 | (G8 & G84)	19	5	0.105088	1.8449
G42	6	G51 | G84	18	2	1.000097	1.8375
G43	1	G21 | G74 | G84	17	3	1.566371	1.7875
G43	2	G74 | G84	16	2	1.603706	1.7375
G44	1	~G75	18	1	0.699358	1.6381
G45	1	G25 | G74 | G79	17	3	0.610479	2.1770
G45	2	G29 | G79	18	2	0.994117	1.8434
G45	3	G74 | G79	17	2	0.980157	1.8073
G45	4	G74 | G79 | (G25 & G38)	17	4	1.014173	1.2875
G46	1	G20 | G66 | G84	19	3	0.059844	2.8277
G46	2	G20 | G65	18	2	0.628210	2.2093
G46	3	G66 | G84	19	2	1.048475	1.8875
G46	4	G20 | G66	18	2	0.987471	1.8500
G46	5	G66	18	1	0.808102	1.5294
G47	1	G18 | G65 | G80	20	3	0.151556	2.7859
G47	2	G37 | G65	20	2	0.151617	2.7859
G47	3	G18 | G65 | G83	20	3	0.170348	2.7672
G47	4	G18 | G65	20	2	0.173515	2.7640
G47	5	G37 | G83	19	2	0.218931	2.6686
G47	6	G18 | G80	20	2	0.289655	2.6478
G47	7	G60 | G65	19	2	0.632918	2.2546
G47	8	G18	19	1	0.234030	2.1535
G47	9	G26 | G60 | G65 | G83	19	4	0.341988	2.0455
G48	1	G37 & G47	20	2	0.122418	2.8151
G48	2	G37 & G47 & G80	19	3	0.081122	2.8064
G48	3	G47 & G80	19	2	0.096593	2.7909
G48	4	G37 & G80	19	2	0.117678	2.7698
G48	5	G47 & G52	19	2	0.201480	2.6860
G48	6	G52 & G80	19	2	0.215988	2.6715
G48	7	G47	19	1	0.178300	2.2092
G49	1	~G61 | (~G17 & ~G50)	20	3	0.288255	2.6492
G49	2	~G50 & ~G61	20	2	0.360447	2.5771
G50	1	G41 & (G10 | G40)	19	3	0.177998	2.7095
G50	2	G41 | (G14 & G44)	19	3	0.291472	2.5960
G50	3	G41 & G88	19	2	0.575862	2.3116
G50	4	G41	19	1	0.209139	2.1784
G51	1	G65 | (G4 & G60)	19	3	0.169285	2.7182
G51	2	G46 & G60 & G65	19	3	0.181347	2.7062
G51	3	G65 | (G4 & G90)	19	3	0.194759	2.6927
G51	4	G60 & G65	19	2	0.240126	2.6474
G51	5	G66 | (G4 & G65)	19	3	0.273242	2.6143
G51	6	G60 | G65	18	2	0.240126	2.5974
G51	7	G4 & G66	18	2	0.447136	2.3904
G51	8	G59 | (G4 & G60)	18	3	0.564738	2.2728
G51	9	G65	19	1	0.193900	2.1936
G51	10	G60 & (G37 | G4) & (G4 | G75)	19	4	0.194143	2.1934
G51	11	G65 | (G38 & G39 & G60)	18	4	0.196956	2.1405
G51	12	G66	19	1	0.374349	2.0132
G51	13	G60	18	1	0.932976	1.4045
G52	1	G37 | G42 | G53	20	3	0.171384	2.7661
G52	2	G37 | G42	20	2	0.201111	2.7364
G52	3	G36 | G52	19	2	0.200145	2.6874
G52	4	G42 | G48	19	2	0.219784	2.6677
G52	5	G42 | G53 | G83	19	3	0.319502	2.5680
G52	6	G42 | G53	19	2	0.320278	2.5672
G53	1	G66 | (G67 & G79)	19	3	0.053726	2.8338
G53	2	G66 | G67 | G71	19	3	0.080829	2.8067
G53	3	G66 | (G57 & G71)	19	3	0.110652	2.7768
G53	4	G66 | G71	19	2	0.139132	2.7484
G53	5	G66	19	1	0.524215	1.8633
G54	1	G100 & G48 & G89	16	3	0.277537	2.4600
G54	2	G100 & G32 & G89	16	3	0.292225	2.4453
G54	3	G100 & G24 & G53	16	3	0.377865	2.3596
G54	4	G100 & G32	15	2	0.608476	2.0790
G54	5	G32 & G89	15	2	0.616535	2.0710
G54	6	G100 & G24 & G32 & G89	16	4	0.190343	2.0472
G54	7	G32 & G89 & (G100 | G24)	15	4	0.190343	1.9972
G54	8	G24 & G7	15	2	0.698953	1.9885
G54	9	G100 & G14 & G48 & G60 & G89	15	5	0.443735	1.3063
G55	1	G44 | G78 | G81	17	3	0.928888	1.8586
G55	2	G44 | G72 | G78	16	3	0.960121	1.7774
G55	3	G44 | G78	16	2	1.409187	1.7375
G55	4	G30 | G72 | G78 | G85	16	4	0.670847	1.5667
G55	5	G13 | G44 | G72 | G78	16	4	0.958506	1.2790
G56	1	~G51 | (~G10 & ~G60)	20	3	0.153204	2.7843
G56	2	~G51 | (~G10 & ~G42)	20	3	0.293751	2.6437
G56	3	G25 | G3	19	2	0.678438	2.2091
G56	4	~G42	19	1	0.410450	1.9770
G57	1	G88 | (G42 & G73)	20	3	0.129026	2.8085
G57	2	G88 | (G34 & G73)	20	3	0.134210	2.8033
G57	3	G88 | (G73 & G81)	19	3	0.299198	2.5883
G57	4	G73 | G88	20	2	0.353884	2.5836
G57	5	G41	19	1	0.223781	2.1637
G57	6	G88	19	1	0.248330	2.1392
G58	1	~G51 & (G13 | G61)	20	3	0.154231	2.7833
G58	2	~G51 | (G13 & G61)	20	3	0.154231	2.7833
G58	3	G61 & ~G13 & ~G51	20	3	0.154231	2.7833
G58	4	~G13 & ~G51	20	2	0.154255	2.7832
G58	5	~G51 & (G35 | G61)	20	3	0.217963	2.7195
G58	6	~G51 & (G46 | G61)	20	3	0.280464	2.6570
G58	7	~G13 & ~G51 & (~G21 | ~G61)	19	4	0.081302	2.3062
G58	8	~G51	20	1	0.272822	2.1647
G58	9	G61 & ~G13	19	2	0.891839	1.9957
G58	10	G61	19	1	0.714072	1.6734
G59	1	G1 & (G14 | G78)	17	3	0.350767	2.4367
G59	2	G12 & G80	18	2	0.636361	2.2011
G60	1	G65 | G84 | G90	19	3	0.536472	2.3510
G60	2	G36 | G65 | G84	19	3	0.554526	2.3330
G60	3	G65 | G84	19	2	0.580319	2.3072
G60	4	G36 | G84	19	2	0.618390	2.2691
G60	5	G51 | G65	18	2	0.582601	2.2549
G60	6	G36 | G51	18	2	0.615570	2.2219
G60	7	G51 | G53 | G65 | G84	18	4	0.199399	2.1381
G60	8	G51 | G84	18	2	0.815769	2.0217
G60	9	G36	18	1	0.572715	1.7648
G60	10	G65	18	1	0.580319	1.7572
G61	1	G41 | G70 | G72	19	3	0.332098	2.5554
G61	2	G30 | G41 | G70 | G82	18	4	0.214029	2.1235
G61	3	G41 | G57	18	2	0.750665	2.0868
G62	1	G22	20	1	0.082943	2.3546
G62	2	G22 | (G30 & G35 & G36) | (G35 & G36 & G93)	20	5	0.025172	1.9748
G63	1	~G14 & ~G60 & ~G68	18	3	0.997921	1.8396
G63	2	~G60 & ~G68 & ~G85	18	3	1.111853	1.8375
G63	3	~G14 & ~G4 & ~G60 & ~G68 & ~G73	17	5	0.570457	1.2795
G64	1	~G35 & ~G60 & ~G63	19	3	0.199664	2.6878
G64	2	~G60 & ~G63	19	2	0.199664	2.6878
G65	1	G42 | G46 | G84	19	3	0.745589	2.1419
G65	2	G42 | G84	19	2	1.708465	1.8875
G65	3	G42 | G46	18	2	0.991404	1.8461
G65	4	G51 | G84	18	2	1.696777	1.8375
G65	5	G46	18	1	1.278363	1.3375
G65	6	G42	18	1	1.570644	1.3375
G66	1	G46 | G65	18	2	0.964520	1.8730
G66	2	G46 & G65	18	2	0.964520	1.8730
G66	3	G65	18	1	0.955122	1.3824
G66	4	G46	18	1	1.048453	1.3375
G67	1	G36 & G57 & G91	19	3	0.214278	2.6732
G67	2	G36 & G38 & G78	19	3	0.214440	2.6731
G67	3	G36 & G38 & G57	19	3	0.354871	2.5326
G67	4	G36 & G57	19	2	0.606833	2.2807
G67	5	G36 & G8 & G91	19	3	0.656861	2.2306
G67	6	G25 & G36 & G38 & G78	18	4	0.188825	2.1487
G67	7	G36 & G57 & G78 & G91	19	4	0.244663	2.1428
G68	1	G72 | (~G52 & ~G79)	18	3	0.385023	2.4525
G68	2	G72 | (~G1 & ~G38 & ~G69)	18	4	0.260103	2.0774
G68	3	G72 | (~G1 & ~G38 & ~G52)	17	4	0.489108	1.7984
G68	4	G72 | (~G1 & ~G52) | (~G38 & ~G52)	17	4	0.489108	1.7984
G68	5	G72	17	1	0.532369	1.7551
G68	6	~G52	17	1	0.598571	1.6889
G69	1	G48 & (~G13 | ~G64)	20	3	0.181380	2.7561
G69	2	G48 & (G53 | ~G82)	20	3	0.218845	2.7187
G69	3	G48 & (G30 | ~G13)	20	3	0.219523	2.7180
G69	4	G48 & ~G13	19	2	0.223723	2.6638
G69	5	G48 & (~G11 | ~G73 | ~G93)	20	4	0.207228	2.2303
G69	6	G48	20	1	0.212847	2.2247
G69	7	G48 & (~G11 | ~G13 | ~G53)	19	4	0.201289	2.1862
G70	1	G25 & G55 & G56	20	3	0.019309	2.9182
G70	2	G24 & G25 & G55	20	3	0.028755	2.9087
G70	3	G25 & G41 & G56	19	3	0.056939	2.8306
G70	4	G25 & G55	20	2	0.515633	2.4219
G71	1	G72 & G80 & G86	19	3	0.366023	2.5215
G71	2	G72 & G80 & G87 & ~G86	18	4	0.114051	2.2234
G71	3	G72 & G80	19	2	0.976923	1.9106
G71	4	G54 & G72 & G80	18	3	0.931967	1.9055
G71	5	G72 & G74 & G80 & G86 & G87	19	5	0.052682	1.8973
G71	6	G49 & G59 & G72 & G80 & G86	18	5	0.021896	1.8781
G71	7	G20 & G49	18	2	1.095347	1.8375
G71	8	G72 & G86	18	2	1.466417	1.8375
G71	9	G5 & G72 & G80 & G86	18	4	0.885540	1.4520
G71	10	G12 & G49 & G72 & G80 & G86	18	5	0.449227	1.4508
G72	1	G41 & G74 & G77	20	3	0.048543	2.8890
G72	2	G22 & G41 & G74	20	3	0.060034	2.8775
G72	3	G41 & G74	20	2	0.467558	2.4699
G73	1	G41 & G57 & G74	20	3	0.062422	2.8751
G73	2	G41 & G74	20	2	0.480074	2.4574
G74	1	G61 & (G29 | G68)	20	3	0.177899	2.7596
G74	2	G61 & (G54 | G68)	20	3	0.359692	2.5778
G74	3	G29 | G68	19	2	0.371618	2.5159
G74	4	G61 & (G13 | G29) & (G29 | G67)	19	4	0.231059	2.1564
G74	5	G29	19	1	0.290666	2.0968
G74	6	G61 & G68	19	2	0.832785	2.0547
G74	7	G62	19	1	0.423284	1.9642
G75	1	G66 & (G12 | G63)	19	3	0.795922	2.0916
G75	2	G12 & G66	18	2	1.151188	1.8375
G76	1	G42 & G46 & G53	19	3	0.197341	2.6902
G76	2	G46 & G53	19	2	0.508453	2.3790
G76	3	G42 & G53	19	2	0.614467	2.2730
G76	4	G42 & G43	18	2	1.002900	1.8375
G76	5	G53	18	1	0.633598	1.7039
G77	1	G23 | G61 | G74	20	3	0.096389	2.8411
G77	2	G23 | G61 | G88	20	3	0.183058	2.7544
G77	3	G23 | G61	20	2	0.418749	2.5188
G77	4	G61 | G67 | G88	20	3	0.480354	2.4571
G77	5	G61 | G88	19	2	0.642805	2.2447
G77	6	G58 | G61 | (G23 & G39)	19	4	0.334763	2.0527
G77	7	G61	19	1	0.493089	1.8944
G78	1	G11 | G82 | G94	17	3	1.118565	1.7875
G79	1	G48 & G5	19	2	0.935068	1.9524
G79	2	G12 & G48	18	2	0.939257	1.8982
G80	1	G46 | (G27 & G84)	20	3	0.130769	2.8067
G80	2	G46 | G66 | G84	20	3	0.304334	2.6332
G80	3	G36 | (G44 & G84)	20	3	0.505212	2.4323
G80	4	G36 | G53 | G84	19	3	0.501336	2.3862
G80	5	G84 | (G36 & G46)	20	3	0.573999	2.3635
G80	6	G36 | G46 | G84	20	3	0.573999	2.3635
G80	7	G53 | G66 | G84	19	3	0.553273	2.3342
G80	8	G46 | G84	20	2	0.605706	2.3318
G80	9	G36 | G46	19	2	0.603425	2.2841
G80	10	G36 | G84	20	2	0.662589	2.2749
G80	11	G46 | G84 | (G27 & G94)	19	4	0.434938	1.9526
G80	12	G36	19	1	0.623784	1.7637
G80	13	G36 | (G27 & G53 & G56) | (G40 & G53 & G56)	19	5	0.226549	1.7235
G81	1	G21 | G88 | G99	17	3	0.542816	2.2447
G81	2	G21 | G88	18	2	0.736424	2.1011
G81	3	G88 | G99	17	2	0.775215	2.0123
G81	4	G13 | G88	18	2	0.899592	1.9379
G81	5	G88	17	1	0.791406	1.4961
G82	1	G68 & G69 & G90	18	3	0.274299	2.5632
G82	2	G14 & G52 & G68	18	3	0.289622	2.5479
G82	3	G100 & G14 & G68	19	3	0.446486	2.4410
G82	4	G14 & G39 & G71	18	3	0.722672	2.1148
G82	5	G25 & G90	18	2	0.930671	1.9068
G82	6	G31 & G69 & G81 & G90 & (G52 | G93)	18	6	0.030884	1.8691
G82	7	G52 & G69 & G90 & G93	18	4	0.727366	1.6101
G82	8	G52 & G68 & G69 & G90 & G93	18	5	0.661734	1.2383
G82	9	G100 & G52 & G69 & G90 & G93	18	5	0.842839	1.0572
G83	1	G4 & G46 & G66	17	3	0.267089	2.5204
G83	2	G4 & G46	17	2	0.275814	2.5117
G83	3	G46 & (G50 | G66)	16	3	0.285714	2.4518
G83	4	G46 & ~G20 & ~G83	16	3	0.388609	2.3489
G83	5	G4 & G75	17	2	0.587409	2.2001
G83	6	G4 & G66	17	2	0.679799	2.1077
G83	7	G45 & G46	16	2	0.637457	2.1000
G83	8	G46 & G66	16	2	0.653960	2.0835
G83	9	G66	16	1	0.587261	1.6502
G83	10	G28	16	1	0.688837	1.5487
G84	1	G14 & G52 & G91	18	3	0.326316	2.5112
G84	2	G43 & G53 & G91	18	3	0.333469	2.5040
G84	3	G17 & G2 & G53	18	3	0.341305	2.4962
G84	4	G14 & G43 & G91	19	3	0.611407	2.2761
G84	5	G14 & G91	18	2	0.849890	1.9876
G84	6	G43 & G91	18	2	0.946243	1.8913
G84	7	G14 & G43 & G83 & G91	18	4	0.631377	1.7061
G85	1	G19 & G31 & G99	16	3	0.356638	2.3809
G85	2	G19 & G98 & G99	16	3	0.634851	2.1026
G85	3	G19 & G98	15	2	1.023495	1.6875
G85	4	G19 & G99	15	2	1.036611	1.6875
G86	1	G31 & G34 & G6	19	3	0.871924	2.0156
G86	2	G31 & G6	19	2	1.390945	1.8875
G87	1	G39 | G79 | G82	16	3	0.717987	2.0195
G87	2	G39 | G82	16	2	0.718196	2.0193
G87	3	G39 | G78	15	2	0.713339	1.9742
G87	4	G100 | G39	15	2	0.781124	1.9064
G88	1	G88 & (G22 | G31)	18	3	0.466179	2.3713
G88	2	G13 | G88	19	2	0.830708	2.0568
G88	3	G88	18	1	1.025716	1.3375
