Gene	Position	Rule	Correct	N_Regulators	MSE	Score
G1	1	~G7 & (G1 | G2)	20	3	0.044479	2.8930
G1	2	G2 | (G1 & ~G7)	20	3	0.044479	2.8930
G1	3	(G10 & G2) | (~G10 & ~G4)	20	3	0.194264	2.7432
G1	4	~G7 & (~G2 | ~G4)	19	3	0.167370	2.7201
G1	5	G2 | (~G4 & ~G7)	19	3	0.167370	2.7201
G1	6	~G7 & (G1 | ~G3)	19	3	0.169556	2.7179
G1	7	~G7 & (~G3 | ~G9)	20	3	0.222069	2.7154
G1	8	G1 & ~G7	19	2	0.175525	2.7120
G1	9	~G7 & (~G3 | ~G4)	19	3	0.176327	2.7112
G1	10	G1 | G2 | ~G9	19	3	0.191873	2.6956
G1	11	G1 | (G10 & ~G9)	19	3	0.233013	2.6545
G1	12	G1 | ~G9	19	2	0.233629	2.6539
G1	13	G2 | (G5 & ~G6)	19	3	0.233947	2.6536
G1	14	~G7 | (~G4 & ~G9)	19	3	0.250231	2.6373
G1	15	~G7 & (~G4 | ~G9)	19	3	0.250231	2.6373
G1	16	~G4 & ~G7 & ~G9	19	3	0.250231	2.6373
G1	17	(G10 & G2) | (~G10 & ~G9)	19	3	0.255685	2.6318
G1	18	G2 | ~G9	19	2	0.284312	2.6032
G1	19	G2 | ~G7	19	2	0.329325	2.5582
G1	20	~G7 & (G2 | ~G3)	19	3	0.485508	2.4020
G1	21	G1 | G8	19	2	0.501233	2.3863
G1	22	~G4 & ~G7	19	2	0.564164	2.3233
G1	23	G2 | (G1 & ~G7) | (G5 & ~G7)	20	4	0.123236	2.3143
G1	24	~G7 | (~G4 & ~G9) | (~G5 & ~G9)	19	4	0.113987	2.2735
G1	25	~G7 & (~G10 | ~G4) & (~G4 | ~G5)	19	4	0.152168	2.2353
G1	26	~G9 | (G4 & ~G7) | (G8 & ~G7)	19	4	0.214851	2.1726
G1	27	~G9	19	1	0.308540	2.0790
G1	28	~G7	19	1	0.347299	2.0402
G1	29	G2 | G8	19	2	0.950716	1.9368
G2	1	G3 & (G8 | ~G7)	18	3	0.346885	2.4906
G2	2	G3 & (G2 | ~G7)	18	3	0.355808	2.4817
G2	3	~G7 | (G10 & G8)	17	3	0.314461	2.4730
G2	4	~G4 & ~G6 & ~G7	18	3	0.407586	2.4299
G2	5	G8 & (G3 | G9)	17	3	0.362422	2.4251
G2	6	G3 & (G8 | G9)	17	3	0.362422	2.4251
G2	7	G8 | (~G1 & ~G7)	18	3	0.424686	2.4128
G2	8	G8 | (~G2 & ~G7)	17	3	0.391279	2.3962
G2	9	~G6 | (G8 & G9)	17	3	0.401084	2.3864
