Gene	Position	Rule	Correct	N_Regulators	MSE	Score
G1	1	G10 | ~G4 | ~G5	18	3	0.623721	2.2138
G10	1	G8 | (G6 & ~G10)	16	3	0.288675	2.4488
G2	1	G2 & (G5 | ~G3)	18	3	0.285069	2.5524
G3	1	G8 | (G7 & ~G2)	16	3	0.642562	2.0949
G4	1	G1 | G6	16	2	0.535026	2.2025
G5	1	G2 | G8	16	2	0.295905	2.4416
G6	1	~G7 & (G3 | ~G4)	18	3	0.119369	2.7181
G7	1	~G8 | (~G1 & ~G3)	20	3	0.200238	2.7373
G8	1	~G2 & (G1 | G4)	19	3	0.068224	2.8193
G9	1	G1 & (~G7 | ~G9)	17	3	0.736006	2.0515
