rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition	mlp_loss
1	~G3 & ~G6	16	2	0.0	G3, G6	2	4	1.0741377852488698
2	~G3 & ~G6	16	2	0.0	G3, G6	2	4	1.0741377852488698
3	~G3 & ~G6	16	2	0.0	G3, G6	2	4	1.0741377852488698
4	~G3 & ~G6	16	2	0.0	G3, G6	2	4	1.0741377852488698
5	~G3 & ~G6	16	2	0.0	G3, G6	2	4	1.0741377852488698
6	~G3 & ~G6	16	2	0.0	G3, G6	2	4	1.0741377852488698
7	~G3 & ~G6	16	2	0.0	G3, G6	2	4	1.0741377852488698
8	~G3 & ~G6	16	2	0.0	G3, G6	2	4	1.0741377852488698
9	~G3 & ~G6	16	2	0.0	G3, G6	2	4	1.0741377852488698
10	~G3 & ~G6	16	2	0.0	G3, G6	2	4	1.0741377852488698
11	~G3 & ~G6	16	2	0.0	G3, G6	2	4	1.0741377852488698
12	~G3 & ~G6	16	2	0.0	G3, G6	2	4	1.0741377852488698
13	~G3 & ~G6	16	2	0.0	G3, G6	2	4	1.0741377852488698
14	~G3 & ~G6	16	2	0.0	G3, G6	2	4	1.0741377852488698
15	~G6	14	1	0.5	G6	1	4	1.2868137805256499
16	~G6	14	1	0.5	G6	1	4	1.2868137805256499
17	~G6	14	1	0.5	G6	1	4	1.2868137805256499
18	~G6	14	1	0.5	G6	1	4	1.2868137805256499
19	~G6	14	1	0.5	G6	1	4	1.2868137805256499
20	~G6	14	1	0.5	G6	1	4	1.2868137805256499
21	~G6	14	1	0.5	G6	1	4	1.2868137805256499
22	~G3	14	1	0.5	G3	1	4	1.3811422838892646
23	~G3	14	1	0.5	G3	1	4	1.3811422838892646
24	~G3	14	1	0.5	G3	1	4	1.3811422838892646
25	G8 & ~G6	13	2	0.0	G6, G8	2	4	1.4724388516125817
26	~G3 | ~G6	12	2	0.0	G3, G6	2	4	1.0741377852488698
27	G10 & G3	11	2	0.0	G10, G3	2	4	1.2659214660369902
28	G2	11	1	0.5	G2	1	4	1.179852667852032
29	G2	11	1	0.5	G2	1	4	1.179852667852032
30	False	11	1	0.5	False	1	4	1.2868137805256499
31	False	11	1	0.5	False	1	4	1.2868137805256499
32	False	11	1	0.5	False	1	4	1.2868137805256499
33	G2 & G6	10	2	0.0	G2, G6	2	4	1.4460534868812829
34	G2 & G6	10	2	0.0	G2, G6	2	4	1.4460534868812829
35	G10 | ~G1	10	2	0.0	G1, G10	2	4	1.60560108339268
36	G6 & ~G3	9	2	0.0	G3, G6	2	4	1.0741377852488698
37	~G2	9	1	0.5	G2	1	4	1.179852667852032
38	~G2	9	1	0.5	G2	1	4	1.179852667852032
39	True	9	1	0.5	True	1	4	1.2868137805256499
40	~G10	9	1	0.5	G10	1	4	1.5725329764231155
41	G9	9	1	0.5	G9	1	4	1.5889810372136168
42	G6 & (G2 | G3)	8	3	0.0	G2, G3, G6	3	4	0.9499676709810767
43	G9 | ~G7	7	2	0.0	G7, G9	2	4	1.4160501070352594
44	~G10 & (G3 | G6)	6	3	0.0	G10, G3, G6	3	4	1.0216783848210529
45	G5 & (G3 | G6)	6	3	0.0	G3, G5, G6	3	4	1.070972718829837
46	G6	6	1	0.5	G6	1	4	1.2868137805256499
47	G6	6	1	0.5	G6	1	4	1.2868137805256499
48	G6	6	1	0.5	G6	1	4	1.2868137805256499
49	G6	6	1	0.5	G6	1	4	1.2868137805256499
50	G3 | G6	4	2	0.0	G3, G6	2	4	1.0741377852488698
