rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition	mlp_loss
1	G7 | G9 | ~G2	17	3	0.0	G2, G7, G9	3	6	0.35407053161541474
2	G7 | G9 | ~G2	17	3	0.0	G2, G7, G9	3	6	0.35407053161541474
3	G7 | G9 | ~G2	17	3	0.0	G2, G7, G9	3	6	0.35407053161541474
4	G7 | G9 | ~G2	17	3	0.0	G2, G7, G9	3	6	0.35407053161541474
5	G7 | G9 | ~G2	17	3	0.0	G2, G7, G9	3	6	0.35407053161541474
6	G7 | G9 | ~G2	17	3	0.0	G2, G7, G9	3	6	0.35407053161541474
7	G7 | G9 | ~G2	17	3	0.0	G2, G7, G9	3	6	0.35407053161541474
8	G7 | G9 | ~G2	17	3	0.0	G2, G7, G9	3	6	0.35407053161541474
9	G7 | (G10 & G9)	17	3	0.0	G10, G7, G9	3	6	0.41297091468485364
10	G7 | (G10 & G9)	17	3	0.0	G10, G7, G9	3	6	0.41297091468485364
11	G7 | (G10 & G9)	17	3	0.0	G10, G7, G9	3	6	0.41297091468485364
12	G7 | (G10 & G9)	17	3	0.0	G10, G7, G9	3	6	0.41297091468485364
13	G7 | (G10 & G9)	17	3	0.0	G10, G7, G9	3	6	0.41297091468485364
14	G10 | G7 | G9	17	3	0.0	G10, G7, G9	3	6	0.41297091468485364
15	G5 | G7 | G9	17	3	0.0	G5, G7, G9	3	6	0.4886042773644361
16	G10 | G7	17	2	0.0	G10, G7	2	6	0.5341059250972923
17	G10 | G7	17	2	0.0	G10, G7	2	6	0.5341059250972923
18	G10 | G7	17	2	0.0	G10, G7	2	6	0.5341059250972923
19	G7 | ~G2	17	2	0.0	G2, G7	2	6	0.606444541545482
20	G7 | G9	17	2	0.0	G7, G9	2	6	0.8460829002552803
21	G7 | G9	17	2	0.0	G7, G9	2	6	0.8460829002552803
22	G7 | G9	17	2	0.0	G7, G9	2	6	0.846179000781834
23	G7 | G9	17	2	0.0	G7, G9	2	6	0.846179000781834
24	G10 | G3 | G5 | G7	15	4	0.5	G10, G3, G5, G7	4	6	0.47150535390103804
25	G10 | G3 | G7 | ~G2	15	4	0.5	G10, G2, G3, G7	4	6	0.5162973642291352
26	G10 | G2 | G9	14	3	0.0	G10, G2, G9	3	6	0.4366815763576329
27	G10 | G2 | G9	14	3	0.0	G10, G2, G9	3	6	0.4366815763576329
28	G10 | G5	14	2	0.0	G10, G5	2	6	0.5598336347976011
29	G7 | G8	14	2	0.0	G7, G8	2	6	0.5778860051292273
30	G10 | G2	14	2	0.0	G10, G2	2	6	0.619710258811833
31	G10 | G2	14	2	0.0	G10, G2	2	6	0.619710258811833
32	G9	14	1	0.5	G9	1	6	0.7686389067240141
33	G9	14	1	0.5	G9	1	6	0.7686389067240141
34	G9	14	1	0.5	G9	1	6	0.7686389067240141
35	G2 | G8	13	2	0.0	G2, G8	2	6	0.5892731911579387
36	G10 | G3	13	2	0.0	G10, G3	2	6	0.6263483258984708
37	G10 | G6 | G8 | ~G7	12	4	0.5	G10, G6, G7, G8	4	6	0.5312789401548702
38	G7	11	1	0.5	G7	1	6	0.49974885604361996
39	G7	11	1	0.5	G7	1	6	0.5341059250972923
40	G7 | (~G10 & ~G2 & ~G3)	11	4	0.5	G10, G2, G3, G7	4	6	0.5162973642291352
41	G7	11	1	0.5	G7	1	6	0.7463452151568819
42	G2 | G7	8	2	0.0	G2, G7	2	6	0.46374905931045585
43	G2 | G7	8	2	0.0	G2, G7	2	6	0.606444541545482
44	G2 | G7	8	2	0.0	G2, G7	2	6	0.606444541545482
45	~G10 & ~G2	6	2	0.0	G10, G2	2	6	0.619710258811833
46	~G10 & ~G2	6	2	0.0	G10, G2	2	6	0.619710258811833
47	G4 & ~G7	6	2	0.0	G4, G7	2	6	0.8834197097061047
48	~G10 & ~G4 & ~G5 & ~G7	6	4	0.5	G10, G4, G5, G7	4	6	0.5386742555175166
49	~G10	6	1	0.5	G10	1	6	0.6267469772767721
50	G2 & (G3 | G6)	5	3	0.0	G2, G3, G6	3	6	0.5628881488254774
