Gene	Position	Rule	Correct	N_Regulators	MSE	Score
G1	1	G4 | G8 | ~G5	20	3	0.102387	2.8351
G10	1	G10 | (G7 & G8)	18	3	0.194715	2.6428
G2	1	~G8 & (G2 | G5)	19	3	0.160892	2.7266
G3	1	G4 | (G1 & G3)	20	3	0.167854	2.7696
G4	1	G1 & G4 & ~G9	19	3	0.37868	2.5088
G5	3	G8 & ~G10	19	2	0.199914	2.6876
G6	1	G1 | G3 | G4	19	3	0.357342	2.5302
G7	1	G2 & G3 & G4	19	3	0.188548	2.699
G8	3	G9 | (G10 & G2)	20	3	0.377274	2.5602
G9	1	G6 & G7 & G8	19	3	0.084038	2.8035
