Gene	Position	Rule	Correct	N_Regulators	MSE	Score
G3	14	G3 | (G1 & G10)	19	3	0.276040	2.6115
G3	15	G1 & G3	19	2	0.278327	2.6092
G3	16	G10 | G3	19	2	0.298532	2.5890
G3	17	G10 | ~G2	19	2	0.323930	2.5636
G3	18	G10 | (G1 & G3) | (G3 & G7)	20	4	0.062999	2.3745
G3	19	G3 | (G4 & G6) | (G6 & G7)	19	4	0.034430	2.3531
G3	20	G3 | G4 | G5 | G7	19	4	0.178259	2.2092
G3	21	G3 | G4 | (G10 & G6)	19	4	0.242947	2.1446
G3	22	G3 | G7 | (G1 & G4)	19	4	0.252084	2.1354
G3	23	(G1 & G3) | (G1 & G4) | (G10 & G6)	20	5	0.191183	1.8088
G3	24	G10 | (G1 & G3) | (G5 & G6)	20	5	0.212921	1.7871
G3	25	~G2	19	1	0.862770	1.5247
G4	1	G1 & G4 & ~G9	19	3	0.378680	2.5088
G4	2	G4 & (~G1 | ~G9)	19	3	0.378680	2.5088
G4	3	G10 & G4 & ~G9	19	3	0.380268	2.5072
G4	4	G4 & (~G10 | ~G9)	19	3	0.380268	2.5072
G4	5	G4 & (G1 | G5)	18	3	0.330710	2.5068
G4	6	G4 & ~G5	18	2	0.330710	2.5068
G4	7	G4 & (G7 | ~G9)	19	3	0.385469	2.5020
G4	8	G4 & ~G9	19	2	0.394244	2.4933
G4	9	G1 & G10 & G4	18	3	0.371797	2.4657
G4	10	G4 & (G10 | ~G9)	18	3	0.380268	2.4572
G4	11	G4 & (G10 | G6)	18	3	0.380905	2.4566
G4	12	G4 | G9	18	2	0.394244	2.4433
G4	13	G10 & G4	18	2	0.399900	2.4376
G4	14	G4 & (G1 | G6)	18	3	0.409684	2.4278
G4	15	G1 & G4 & G6	18	3	0.409684	2.4278
G4	16	G1 & G4	18	2	0.410054	2.4274
G4	17	G4 & G6	18	2	0.513886	2.3236
G4	18	G4 & (G3 | G6 | G7)	18	4	0.272871	2.0646
G4	19	G4 & (~G1 | ~G10 | ~G9)	19	4	0.334357	2.0531
G4	20	G4 & (G1 | G5) & (G1 | G9)	18	4	0.302452	2.0350
G4	21	(G1 & G4) | (G1 & G9) | (G4 & G5) | (G5 & G9)	18	4	0.302452	2.0350
G4	22	G4	18	1	0.330710	2.0068
G4	23	(G1 | G5) & (G4 | G8) & (G4 | G9)	18	5	0.373611	1.5264
G4	24	G4 & (G1 | G5) & (G6 | G9)	18	5	0.374473	1.5255
G5	1	G7 & (G10 | G8)	19	3	0.199914	2.6876
G5	2	G10 & G7 & G8	19	3	0.199914	2.6876
G5	3	G8 & ~G10	19	2	0.199914	2.6876
G5	4	G7 & G8 & ~G10	19	3	0.199914	2.6876
G5	5	G10 & G7 & ~G8	19	3	0.199914	2.6876
G5	6	G10 & (G7 | G8)	18	3	0.199914	2.6376
G5	7	G7 & (G8 | ~G10)	18	3	0.199914	2.6376
G5	8	G7 & (~G10 | ~G8)	18	3	0.199914	2.6376
G5	9	G10 & G8 & ~G3	19	3	0.260077	2.6274
G5	10	G8 & (~G10 | ~G3)	19	3	0.260077	2.6274
G5	11	G4 & G8	19	2	0.340903	2.5466
G5	12	G4 & G8 & G9	19	3	0.340903	2.5466
G5	13	G8 & (G4 | G9)	19	3	0.340903	2.5466
G5	14	G3 & G5 & G9	19	3	0.369882	2.5176
G5	15	G4 & (G5 | G7)	19	3	0.376883	2.5106
G5	16	G5 & G7 & ~G4	19	3	0.376883	2.5106
G5	17	G4 & G5 & G7	19	3	0.376883	2.5106
G5	18	G7 & G8 & G9	19	3	0.379370	2.5081
G5	19	G1 & G5 & G9	19	3	0.415912	2.4716
G5	20	G10 & G7 & G9	19	3	0.483509	2.4040
G5	21	G10 & G3 & G7	19	3	0.503792	2.3837
G5	22	G10 & G4 & G9	18	3	0.500024	2.3375
G5	23	G1 & G9	18	2	0.560522	2.2770
G5	24	G6 & G8 & G9	19	3	0.615711	2.2718
G5	25	G3 & G5 & (G1 | G9)	18	4	0.066022	2.2715
G5	26	G8 & (G5 | G9)	19	3	0.636776	2.2507
G5	27	G10 & G5 & G8	19	3	0.640877	2.2466
G5	28	G2 & G8 & G9	19	3	0.640924	2.2466
G5	29	G8 & G9	19	2	0.640964	2.2465
G5	30	~G1 & (G4 | G7)	19	3	0.657291	2.2302
G5	31	G10 & G2 & G8	19	3	0.670815	2.2167
G5	32	G10 & G2 & G7	19	3	0.677639	2.2099
G5	33	G1 & G3 & G7 & G9	19	4	0.179362	2.2081
G5	34	G10 & G4 & G7 & G9	19	4	0.186789	2.2007
G5	35	G3 & G4 & G7	19	3	0.687188	2.2003
G5	36	G10 & G8 & ~G5	18	3	0.640877	2.1966
G5	37	G1 & G10 & G7 & G8	19	4	0.195404	2.1921
G5	38	G10 & G4 & G8	19	3	0.697001	2.1905
G5	39	G10 & G4 & G7	19	3	0.700202	2.1873
G5	40	G10 & ~G1 & ~G3	19	3	0.701171	2.1863
G5	41	G1 & G7 & ~G4	18	3	0.657291	2.1802
G5	42	G10 & G5 & G9	19	3	0.722328	2.1652
G5	43	G1 & G10 & G8	18	3	0.695552	2.1419
G5	44	G10 & G8 & ~G4	18	3	0.697001	2.1405
G5	45	G4 & G9	18	2	0.710365	2.1271
G5	46	G10 & G8	18	2	0.711836	2.1257
G5	47	G4 & G7	19	2	0.761997	2.1255
G5	48	G10 & G9	18	2	0.716668	2.1208
G5	49	G1 & G3 & G8	18	3	0.727614	2.1099
G5	50	G10 & G2 & G4 & G7	19	4	0.302319	2.0852
G5	51	G3 & G9	18	2	0.768049	2.0695
G5	52	G4 & G6 & G8	19	3	0.827963	2.0595
G5	53	G5 & G9	19	2	0.856935	2.0306
G5	54	G1 & G3 & G8 & G9	19	4	0.360712	2.0268
G5	55	G7 & G9	19	2	0.866640	2.0209
G5	56	G10 & G7 & G8 & G9	19	4	0.367851	2.0196
G5	57	G1 & G10 & G2	19	3	0.873684	2.0138
G5	58	G10 & G3 & G7 & G8	19	4	0.378674	2.0088
G5	59	G4 & G5 & G7 & G8	19	4	0.382515	2.0050
G5	60	G3 & G6 & G7 & G8	19	4	0.388881	1.9986
G5	61	G8	18	1	0.340903	1.9966
G5	62	G3 & G8 & G9 & ~G7	19	4	0.399031	1.9885
G5	63	G1 & G10 & G4 & G8	19	4	0.399753	1.9877
G5	64	G3 & G4 & G5 & G9	19	4	0.422733	1.9648
G5	65	G7 & (G5 | G8)	19	3	0.922752	1.9647
G5	66	G3 & G5 & G8	19	3	0.944148	1.9434
G5	67	G2 & G4 & G7 & G9	19	4	0.446827	1.9407
G5	68	G4 & G5	19	2	0.978263	1.9092
G5	69	G7 & G8	19	2	1.098319	1.8875
G5	70	G2 & G5	19	2	1.102636	1.8875
G5	71	G5 & G7	19	2	1.113920	1.8875
G5	72	G2 & G8	19	2	1.076355	1.8875
G5	73	G10 & G7	19	2	1.135168	1.8875
G5	74	G4 & ~G1	19	2	1.047158	1.8875
G5	75	G8 & ~G3	19	2	1.001641	1.8875
G5	76	G5 & G6	19	2	1.079000	1.8875
G5	77	G5 & (G10 | G2)	19	3	1.096500	1.8875
G5	78	G5 & G8	19	2	1.105201	1.8875
G5	79	G2 & G7	19	2	1.125797	1.8875
G5	80	G10 & G2	19	2	1.129333	1.8875
G5	81	G6 & G7 & (G3 | G5)	18	4	0.452797	1.8847
G5	82	G3 & G8 & (G4 | G9)	19	4	0.507162	1.8803
G5	83	G6 & G8 & (G5 | G9)	19	4	0.508558	1.8789
G5	84	G1 & G7	18	2	1.109731	1.8375
G5	85	G3 & G8	18	2	1.001641	1.8375
G5	86	G3 & G7	18	2	1.097942	1.8375
G5	87	G8 & ~G4	18	2	1.034574	1.8375
G5	88	G1 & G8	18	2	1.129165	1.8375
G5	89	G6 & G8	18	2	1.124166	1.8375
G5	90	G3 & G5	18	2	1.066836	1.8375
G5	91	G10 & G2 & G3 & G7 & G8	19	5	0.137417	1.8126
G5	92	G1 & G10 & G2 & G6 & G7 & G9	19	6	0.197399	1.7526
G5	93	G10 & G5 & G8 & (G7 | G9)	19	5	0.266707	1.6833
G5	94	G5 & G8 & G9 & (G10 | G7)	19	5	0.266707	1.6833
G5	95	False	19	1	0.710365	1.6771
G5	96	G5 & G6 & G9 & ~G3	19	4	0.767880	1.6196
G5	97	G10 & G3 & G4 & G8 & G9	19	5	0.347020	1.6030
G5	98	G10 & G3 & G4 & G7 & G8	19	5	0.453637	1.4964
G5	99	G9	18	1	0.855489	1.4820
G5	100	G3 & G4 & G5 & G6 & G7	19	5	0.519548	1.4305
G5	101	G10 & G4 & G8 & G9	19	4	1.144957	1.3875
G5	102	G3 & G5 & G8 & G9	19	4	1.144957	1.3875
G5	103	G5	18	1	1.115935	1.3375
G5	104	~G6	18	1	1.143140	1.3375
G5	105	G7	18	1	1.124449	1.3375
G6	1	G1 | G3 | G4	19	3	0.357342	2.5302
G6	2	G1 | (~G3 & ~G4)	18	3	0.357342	2.4802
G6	3	G6 | G8 | ~G10	19	3	0.524466	2.3630
G6	4	G10 | G6 | ~G8	19	3	0.524466	2.3630
G6	5	G5 | G6 | G8	19	3	0.530773	2.3567
G6	6	G1 | G2 | G7	19	3	0.566305	2.3212
G6	7	G10 | G6 | G8	18	3	0.524466	2.3130
G6	8	G6 | G8 | ~G5	18	3	0.530773	2.3067
G6	9	G1 | G4 | ~G8	19	3	0.663692	2.2238
G6	10	G1 | G2 | G3	19	3	0.719918	2.1676
G6	11	G5 | G6 | G7	19	3	0.740537	2.1470
G6	12	G1 | G2 | G9	19	3	0.762486	2.1250
G6	13	G1 | G10 | G3 | G8	19	4	0.326975	2.0605
G6	14	G1 | G3 | G6	19	3	0.839770	2.0477
G6	15	G1 | G2 | ~G4	19	3	0.873019	2.0145
G6	16	G6 | G7 | G8	18	3	0.824013	2.0135
G6	17	G1 | G3 | G7	19	3	0.879696	2.0078
G6	18	G1 | ~G3 | ~G7	19	3	0.879696	2.0078
G6	19	G1 | G5 | G7	18	3	0.833307	2.0042
G6	20	G1 | (G5 & G7)	18	3	0.833307	2.0042
G6	21	G3 | G5 | G6	19	3	0.901087	1.9864
G6	22	G1 | (~G7 & ~G9)	19	3	0.906777	1.9807
G6	23	G1 | G7 | G8	18	3	0.880836	1.9567
G6	24	G6 | G8 | G9	18	3	0.892578	1.9449
G6	25	G1 | G4 | G7	18	3	0.894324	1.9432
G6	26	G2 | G5 | G6 | G8	19	4	0.455824	1.9317
G6	27	G3 | G6 | G8	19	3	0.968926	1.9186
G6	28	G1 | G3 | G5 | G6	19	4	0.493281	1.8942
G6	29	G4 | G5 | G6	19	3	1.173046	1.8875
G6	30	G1 | G2	19	2	1.192644	1.8875
G6	31	G6 | G7 | ~G8	19	3	1.077633	1.8875
G6	32	G3 | G6	19	2	1.260508	1.8875
G6	33	G6 | ~G7	19	2	1.390174	1.8875
G6	34	G5 | G6	19	2	1.434492	1.8875
G6	35	G1 | G3	19	2	1.193921	1.8875
G6	36	G10 | G5 | G6	19	3	1.015373	1.8875
G6	37	G1 | ~G8	19	2	1.191260	1.8875
G6	38	G1 | G6	19	2	1.223743	1.8875
G6	39	G1 | G10 | G3	19	3	1.125190	1.8875
G6	40	G1 | G3 | G9	19	3	1.007084	1.8875
G6	41	G4 | G6 | G7	18	3	0.952544	1.8850
G6	42	G1 | G2 | G3 | G4	19	4	0.519418	1.8681
G6	43	G10 | G6 | G7	18	3	0.972373	1.8651
G6	44	G10 | G4 | G6	18	3	0.972518	1.8650
G6	45	G1 | G3 | G5 | G7	19	4	0.548696	1.8388
G6	46	G1 | G4 | G5	18	3	1.032937	1.8375
G6	47	G1 | G8	18	2	1.191260	1.8375
G6	48	G1 | G4	18	2	1.204297	1.8375
G6	49	G2 | ~G8	18	2	1.197673	1.8375
G6	50	G6 | G8	18	2	1.200190	1.8375
G6	51	G8 | ~G5	18	2	1.215798	1.8375
G6	52	G5 | ~G8	18	2	1.215798	1.8375
G6	53	G7 | ~G8	18	2	1.219965	1.8375
G6	54	G6 | G7	18	2	1.390174	1.8375
G6	55	G1 | G7	18	2	1.220013	1.8375
G6	56	G4 | G6	18	2	1.268209	1.8375
G6	57	G2 | G6	18	2	1.419750	1.8375
G6	58	G1 | G10 | G5	18	3	1.090169	1.8375
G6	59	G6 | G9	18	2	1.286094	1.8375
G6	60	G1 | G5	18	2	1.121627	1.8375
G6	61	G1 | G10	18	2	1.125192	1.8375
G6	62	G10 | G6	18	2	1.093789	1.8375
G6	63	G1 | ~G4 | (G2 & G8)	19	4	0.589615	1.7979
G6	64	G10 | G2 | G5 | G6	19	4	0.612457	1.7750
G6	65	G1 | G2 | G5 | G6 | G7	19	5	0.203422	1.7466
G6	66	G1 | G10 | G2 | G7	19	4	0.680183	1.7073
G6	67	G1 | G2 | G3 | G5 | G7	19	5	0.288162	1.6618
G6	68	G6 | G8 | (~G5 & ~G7)	18	4	0.713837	1.6237
G6	69	G10 | G2 | G3 | G7	18	4	0.726229	1.6113
G6	70	G4 | G5 | G6 | G8 | ~G10	19	5	0.362575	1.5874
G6	71	G1 | G3 | G4 | G7	19	4	0.827384	1.5601
G6	72	G1 | G3 | G4 | G5	19	4	0.856154	1.5313
G6	73	G6 | G7 | G9 | ~G10	19	4	0.894891	1.4926
G6	74	G1 | G10 | G3 | G4	19	4	0.933483	1.4540
G6	75	G1 | G3 | G4 | G5 | ~G6	19	5	0.547457	1.4025
G6	76	G1 | G2 | G3 | G5	19	4	1.012009	1.3875
G6	77	True	19	1	1.286859	1.3875
G6	78	G5 | G6 | G7 | G8	19	4	1.037616	1.3875
G6	79	~G8	18	1	1.200190	1.3375
G6	80	~G5	18	1	1.387879	1.3375
G6	81	G1	18	1	1.083444	1.3375
G6	82	G6	18	1	1.083283	1.3375
G6	83	~G7	18	1	1.103699	1.3375
G6	84	~G9	18	1	1.187577	1.3375
G6	85	G2 | G3 | G5 | (G1 & G4)	18	5	0.597404	1.3026
G6	86	G10 | G2 | G3 | G6 | (G1 & G4)	19	6	0.739409	1.2106
G6	87	G1 | G2 | G3 | G7 | G9	19	5	0.807845	1.1422
G6	88	G2 | G3 | G4 | G5 | G7	18	5	0.774908	1.1251
G6	89	G10 | G3 | G5 | G6 | G8	19	5	0.979119	0.9709
G6	90	G1 | G10 | G2 | G4 | ~G3	19	5	1.095574	0.9500
G7	1	G2 & G3 & G4	19	3	0.188548	2.6990
G7	2	G10 & G4 & ~G6	19	3	0.268130	2.6194
G7	3	G10 & ~G4 & ~G6	19	3	0.268130	2.6194
G7	4	~G6 & (G10 | G4)	19	3	0.268130	2.6194
G7	5	G10 & G6 & G7	19	3	0.281373	2.6061
G7	6	G10 & G7 & ~G6	19	3	0.281373	2.6061
G7	7	G3 & G4 & G7	19	3	0.312218	2.5753
G7	8	~G6 & (G10 | ~G4)	18	3	0.268130	2.5694
G7	9	G7 & (G10 | G6)	18	3	0.281373	2.5561
G7	10	G1 & G7 & G9	19	3	0.345571	2.5419
G7	11	G6 & G7 & G9	19	3	0.358156	2.5293
G7	12	G3 & G5 & G7	19	3	0.398012	2.4895
G7	13	G10 & G7 & G9	19	3	0.407699	2.4798
G7	14	G10 & G4 & G7	19	3	0.435215	2.4523
G7	15	G1 & G4 & G7	19	3	0.435428	2.4521
G7	16	G4 & G6 & G7	19	3	0.475601	2.4119
G7	17	G10 & G7 & G8	19	3	0.488849	2.3987
G7	18	G3 & G4 & G8	19	3	0.499372	2.3881
G7	19	G10 & G3 & G7	19	3	0.502167	2.3853
G7	20	G10 & G2 & G4	19	3	0.523027	2.3645
G7	21	G2 & G4 & G5	19	3	0.536547	2.3510
G7	22	G10 & G2 & G6	19	3	0.551363	2.3361
G7	23	G3 & G7 & ~G10	18	3	0.502167	2.3353
G7	24	G2 & G4 & G7	19	3	0.573454	2.3140
G7	25	G6 & G7 & G8	19	3	0.581489	2.3060
G7	26	G2 & G4 & G6	19	3	0.586388	2.3011
G7	27	G3 & G4 & G7 & G8	19	4	0.094124	2.2934
G7	28	G4 & G8	19	2	0.596074	2.2914
G7	29	G3 & G8 & G9	19	3	0.606767	2.2807
G7	30	G2 & G4	19	2	0.611833	2.2757
G7	31	G4 & G5	19	2	0.613344	2.2742
G7	32	G4 & G7	19	2	0.625913	2.2616
G7	33	G8 & ~G4	18	2	0.596074	2.2414
G7	34	G4 & ~G6	19	2	0.650622	2.2369
G7	35	G6 & G8 & G9	19	3	0.658457	2.2290
G7	36	G2 & G3 & G4 & G7	19	4	0.159435	2.2281
G7	37	G4 & G9	18	2	0.621892	2.2156
G7	38	G6 & G7 & ~G1	19	3	0.713600	2.1739
G7	39	G10 & G6 & G9	18	3	0.665036	2.1725
G7	40	G1 & G10 & G7	19	3	0.737404	2.1501
G7	41	G4 & G5 & G7 & G9	19	4	0.242552	2.1449
G7	42	G2 & G5 & G7 & G8	19	4	0.263834	2.1237
G7	43	G2 & G6 & G7	19	3	0.769346	2.1182
G7	44	G5 | (G10 & G7)	18	3	0.734749	2.1028
G7	45	G3 & G4 & G6 & G9	18	4	0.244373	2.0931
G7	46	~G6 | (G5 & G7)	18	3	0.745866	2.0916
G7	47	G2 & G7 & G8	19	3	0.800405	2.0871
G7	48	G10 & G3 & G6 & G7	19	4	0.325145	2.0624
G7	49	G10 & G4 & G6 & G7	19	4	0.326831	2.0607
G7	50	G10 & G3 & G4 & G5	19	4	0.380823	2.0067
G7	51	G7 & G9	19	2	0.887338	2.0002
G7	52	G5 & G7	19	2	0.900357	1.9871
G7	53	G2 & G7	19	2	0.902616	1.9849
G7	54	G7 & G8	19	2	0.902813	1.9847
G7	55	G10 & G7	19	2	0.904070	1.9834
G7	56	G2 & G9 & ~G6	19	3	0.909374	1.9781
G7	57	G2 & G6 & G9	19	3	0.909374	1.9781
G7	58	G2 & (G3 | G7)	18	3	0.864116	1.9734
G7	59	G6 & G7 & G8 & ~G10	19	4	0.421491	1.9660
G7	60	G3 & G7	18	2	0.875796	1.9617
G7	61	G8 & G9	19	2	0.938880	1.9486
G7	62	G6 & G7	18	2	0.899221	1.9383
G7	63	G10 & G2 & G8	19	3	0.960669	1.9268
G7	64	G4 & G7 & G8 & ~G10	19	4	0.464191	1.9233
G7	65	G10 & G4 & G8 & ~G7	19	4	0.464191	1.9233
G7	66	G1 & G10 & G9	18	3	0.925311	1.9122
G7	67	G10 & G9	18	2	0.932261	1.9052
G7	68	G2 & G6 & G8 & G9	19	4	0.490963	1.8965
G7	69	G10 & G2	19	2	1.012879	1.8875
G7	70	G2 & G3 & G5	19	3	1.030266	1.8875
G7	71	G10 & G5	19	2	1.033110	1.8875
G7	72	G5 & G6	19	2	1.060641	1.8875
G7	73	G2 & G5	19	2	1.099849	1.8875
G7	74	G10 & ~G6	19	2	1.025779	1.8875
G7	75	G2 & G9	19	2	1.092685	1.8875
G7	76	G5 & G9	19	2	1.098425	1.8875
G7	77	G2 & G5 & G9 & ~G8	19	4	0.507486	1.8800
G7	78	G2 & G3	18	2	1.030688	1.8375
G7	79	G5 & ~G10	18	2	1.033110	1.8375
G7	80	G6 & G8	18	2	1.003820	1.8375
G7	81	G1 & G8	18	2	1.006337	1.8375
G7	82	G1 & G9	18	2	1.023540	1.8375
G7	83	~G6 & ~G8	18	2	1.003820	1.8375
G7	84	G10 & G2 & G8 & G9	19	4	0.567937	1.8196
G7	85	G10 & G2 & G5 & (G6 | G7)	19	5	0.149243	1.8008
G7	86	G2 & G3 & G5 & G6	19	4	0.663184	1.7243
G7	87	G2 & G3 & G4 & G6 & G7 & G9	19	6	0.233126	1.7169
G7	88	G10 & G7 & G8 & G9	19	4	0.704647	1.6829
G7	89	G10 & G3 & G5 & G7 & G8	19	5	0.287108	1.6629
G7	90	G10 & G3 & G4 & G6 & G8 & G9	19	6	0.366922	1.5831
G7	91	G7	18	1	0.809062	1.5284
G7	92	G10 & G4 & G6 & G7 & G8	19	5	0.422452	1.5275
G7	93	G1 & G10 & G6 & G7 & G9	19	5	0.502441	1.4476
G7	94	G8	18	1	0.923231	1.4143
G7	95	G1 & G10 & G6 & G9	18	4	0.925661	1.4118
G7	96	(G3 | G6) & (G3 | G7) & (G6 | G8) & (G7 | G8) & (G8 | G9)	18	5	0.497898	1.4021
G7	97	False	19	1	1.025779	1.3875
G7	98	G5	18	1	1.101542	1.3375
G7	99	~G6	18	1	1.058907	1.3375
G7	100	G9	18	1	1.061908	1.3375
G8	1	G10 & G9 & ~G2	20	3	0.377274	2.5602
G8	2	G9 & (~G10 | ~G2)	20	3	0.377274	2.5602
G8	3	G9 | (G10 & G2)	20	3	0.377274	2.5602
G8	4	G9 & (G10 | G2)	20	3	0.377274	2.5602
G8	5	G10 & (G2 | G9)	20	3	0.377274	2.5602
G8	6	G10 & G2 & G9	19	3	0.377274	2.5102
G8	7	G9 & (G3 | G7)	20	3	0.495794	2.4417
G8	8	G9 | (G2 & G8)	20	3	0.519059	2.4184
G8	9	G9 | (G3 & G7)	19	3	0.495794	2.3917
G8	10	G3 & G7 & G9	19	3	0.495794	2.3917
G8	11	G7 & G9 & ~G3	19	3	0.495794	2.3917
G8	12	G2 & (G10 | G3) & (G10 | G7)	19	4	0.013232	2.3743
G8	13	G9 & (G2 | G8)	19	3	0.519059	2.3684
G8	14	G9 | (G7 & G8)	20	3	0.590361	2.3471
G8	15	G9 & (~G7 | ~G8)	20	3	0.590361	2.3471
G8	16	G10 & G2 & (G3 | G4)	19	4	0.046609	2.3409
G8	17	G7 & G9 & (G2 | G3)	19	4	0.064437	2.3231
G8	18	G4 & G9 & ~G2	20	3	0.637152	2.3003
G8	19	G9 & (G2 | G4)	20	3	0.637152	2.3003
G8	20	G4 & G9	20	2	0.637152	2.3003
G8	21	G9 & (~G2 | ~G4)	20	3	0.637152	2.3003
G8	22	G8 & (G7 | G9)	19	3	0.590361	2.2971
G8	23	G10 & (G2 | G9) & (G7 | G9)	20	4	0.171349	2.2662
G8	24	G9 | (G10 & G7)	20	3	0.681478	2.2560
