generation	avg_correct	std_correct	min_correct	max_correct	avg_regulator_penalty	min_regulator_penalty	max_regulator_penalty	avg_mlp_loss	min_mlp_loss	max_mlp_loss
0	10.40	2.90	5	17	0.400	0.0	1.0	0.9851	0.0373	1.2215
1	11.56	3.08	5	17	0.360	0.0	1.0	0.9517	0.0373	1.2185
2	12.52	3.24	4	17	0.310	0.0	1.5	0.8865	0.0317	1.2201
3	13.14	3.18	5	17	0.250	0.0	0.5	0.9247	0.3471	1.2201
4	13.60	3.42	5	17	0.240	0.0	0.5	0.9197	0.2915	1.2215
5	13.98	2.96	5	17	0.180	0.0	0.5	0.9297	0.3471	1.2135
6	14.44	2.63	7	17	0.150	0.0	1.0	0.9278	0.3471	1.2209
7	13.90	2.97	7	17	0.130	0.0	1.0	0.9390	0.4844	1.2134
8	14.90	3.01	6	17	0.110	0.0	1.0	0.9106	0.2015	1.2134
9	14.72	2.74	8	17	0.070	0.0	1.0	0.9927	0.4645	1.2193
10	14.26	3.05	6	17	0.150	0.0	1.0	0.9410	0.3371	1.2215
11	14.44	3.02	7	17	0.120	0.0	0.5	0.9552	0.1743	1.2161
12	13.46	3.62	5	17	0.180	0.0	1.5	0.9313	0.3923	1.2134
13	13.62	3.66	5	17	0.210	0.0	1.0	0.9093	0.0991	1.2176
14	14.20	3.14	4	17	0.130	0.0	1.0	0.9285	0.4915	1.2186
15	14.80	3.22	3	17	0.110	0.0	0.5	0.9657	0.5208	1.2216
16	14.00	3.17	3	17	0.150	0.0	1.5	0.8943	0.0369	1.2211
17	14.36	2.79	6	17	0.140	0.0	1.0	0.9673	0.0247	1.2209
18	13.64	3.69	3	17	0.130	0.0	1.0	0.9469	0.3114	1.2175
19	13.90	3.44	5	17	0.160	0.0	1.5	0.9689	0.3282	1.2178
20	14.00	3.12	5	17	0.220	0.0	1.0	0.9306	0.2182	1.2215
21	14.52	3.13	7	17	0.080	0.0	1.0	0.9090	0.5571	1.2166
22	14.40	2.93	7	17	0.120	0.0	1.0	0.9410	0.5208	1.2134
23	14.40	2.98	5	17	0.120	0.0	1.0	0.9409	0.3075	1.2165
24	13.76	3.37	5	17	0.130	0.0	1.0	0.9886	0.5571	1.2165
25	14.54	2.73	6	17	0.170	0.0	1.0	0.9229	0.4556	1.2165
26	14.66	2.78	8	17	0.170	0.0	1.0	0.8946	0.2838	1.2215
27	14.74	2.76	3	17	0.140	0.0	1.0	0.9385	0.2838	1.2211
28	14.44	2.77	4	17	0.180	0.0	1.5	0.8708	0.2456	1.2186
29	15.06	2.56	5	17	0.110	0.0	1.0	0.9136	0.2304	1.2165
30	14.80	2.22	9	17	0.090	0.0	1.0	0.9435	0.4155	1.2211
31	15.26	2.01	9	17	0.100	0.0	0.5	0.9227	0.3558	1.2165
32	14.44	2.80	3	17	0.130	0.0	0.5	0.9079	0.3056	1.2165
33	15.10	2.17	8	17	0.160	0.0	1.0	0.8646	0.2505	1.2165
34	14.80	2.49	7	17	0.140	0.0	1.0	0.8825	0.0597	1.2143
35	15.14	2.58	8	17	0.120	0.0	1.5	0.7662	0.3480	1.2134
36	14.66	2.85	5	17	0.120	0.0	1.5	0.8929	0.0245	1.2134
37	14.76	2.83	6	17	0.170	0.0	1.5	0.7976	0.0141	1.2176
38	14.98	2.32	7	17	0.150	0.0	1.0	0.8653	0.2090	1.2134
39	14.36	2.78	6	17	0.200	0.0	1.5	0.8751	0.0201	1.2134
40	14.54	2.76	8	17	0.120	0.0	1.0	0.8784	0.3520	1.2165
41	15.10	2.10	10	17	0.160	0.0	1.5	0.8462	0.0220	1.2012
42	15.24	2.34	7	17	0.130	0.0	1.5	0.8314	0.4762	1.2167
43	14.48	2.87	7	17	0.110	0.0	1.0	0.8619	0.1550	1.2134
44	14.40	3.25	5	17	0.160	0.0	1.5	0.8085	0.1497	1.2134
45	14.60	2.83	7	17	0.220	0.0	1.5	0.8134	0.0739	1.1999
46	14.80	2.70	7	17	0.170	0.0	1.5	0.8027	0.3313	1.2134
47	14.72	2.44	8	17	0.130	0.0	1.5	0.8060	0.0192	1.2205
48	14.56	2.39	8	17	0.250	0.0	1.5	0.8062	0.0192	1.2134
49	15.06	2.12	8	17	0.120	0.0	1.5	0.8063	0.1792	1.2134
50	14.70	2.64	7	17	0.140	0.0	0.5	0.8542	0.0984	1.2134
