generation	avg_correct	std_correct	min_correct	max_correct	avg_regulator_penalty	min_regulator_penalty	max_regulator_penalty	avg_mlp_loss	min_mlp_loss	max_mlp_loss
0	10.10	1.85	5	14	0.380	0.0	1.0	0.8667	0.2047	1.0818
1	10.82	1.89	6	14	0.280	0.0	0.5	0.8283	0.2849	1.0818
2	11.36	1.77	7	14	0.190	0.0	1.0	0.8464	0.2313	1.0812
3	11.58	1.76	7	14	0.160	0.0	0.5	0.8573	0.3368	1.0405
4	11.42	2.22	5	15	0.180	0.0	0.5	0.8785	0.5166	1.0715
5	11.54	2.65	5	15	0.150	0.0	1.0	0.8233	0.3600	1.0680
6	11.46	2.67	5	15	0.140	0.0	0.5	0.8143	0.4705	1.0722
7	11.28	2.81	5	15	0.140	0.0	0.5	0.7472	0.2674	1.0722
8	12.08	2.59	7	15	0.140	0.0	1.0	0.7585	0.3007	1.0584
9	11.80	2.88	4	15	0.220	0.0	0.5	0.7524	0.4705	1.0713
10	11.78	3.16	5	15	0.340	0.0	0.5	0.7579	0.2658	1.0772
11	12.40	3.07	4	15	0.320	0.0	1.0	0.6993	0.2354	1.0474
12	12.66	2.82	5	15	0.330	0.0	0.5	0.7523	0.3655	1.0713
13	12.44	2.99	5	15	0.320	0.0	0.5	0.7541	0.2543	1.0755
14	12.16	3.46	4	15	0.360	0.0	0.5	0.7493	0.2240	1.0802
15	12.16	3.41	5	15	0.300	0.0	0.5	0.7576	0.6350	1.0609
16	11.34	3.52	5	15	0.280	0.0	0.5	0.7617	0.4252	1.0690
17	11.98	3.10	5	15	0.240	0.0	0.5	0.7608	0.4699	1.0609
18	12.18	2.98	5	15	0.290	0.0	0.5	0.7928	0.4018	1.0609
19	12.10	3.14	5	15	0.290	0.0	0.5	0.7741	0.4705	1.0818
20	12.82	2.73	5	15	0.280	0.0	0.5	0.7359	0.2680	1.0621
21	11.68	3.59	5	15	0.290	0.0	0.5	0.7300	0.4705	1.0755
22	12.24	3.07	5	15	0.260	0.0	0.5	0.7357	0.4705	1.0474
23	12.28	3.55	4	15	0.250	0.0	0.5	0.7135	0.4705	1.0609
24	12.30	3.49	5	15	0.280	0.0	0.5	0.7248	0.3933	1.0690
25	12.12	3.33	5	15	0.280	0.0	1.0	0.7249	0.4130	1.0818
26	11.58	3.69	5	15	0.220	0.0	0.5	0.6939	0.4164	1.0566
27	12.06	3.10	5	16	0.220	0.0	0.5	0.7122	0.3218	1.0722
28	11.58	3.40	5	16	0.290	0.0	0.5	0.7135	0.2854	1.0474
29	11.86	3.50	4	16	0.310	0.0	0.5	0.7306	0.0654	1.0609
30	10.48	3.47	5	16	0.240	0.0	0.5	0.7388	0.4304	1.0537
31	11.52	3.35	5	16	0.210	0.0	0.5	0.7147	0.2914	1.0609
32	11.60	3.57	5	16	0.240	0.0	1.0	0.7132	0.1768	1.0537
33	11.64	3.27	5	16	0.270	0.0	0.5	0.7679	0.3449	1.0713
34	11.24	3.73	5	16	0.320	0.0	0.5	0.7613	0.3877	1.0474
35	11.54	3.63	5	16	0.260	0.0	0.5	0.7169	0.2111	1.0609
36	12.10	3.59	5	16	0.240	0.0	0.5	0.6911	0.2888	1.0609
37	12.32	2.80	6	16	0.230	0.0	0.5	0.7834	0.4705	1.0813
38	11.28	4.10	5	16	0.230	0.0	0.5	0.7203	0.4935	1.0537
39	11.34	3.71	5	16	0.200	0.0	0.5	0.7397	0.2034	1.0722
40	12.06	3.66	4	16	0.200	0.0	0.5	0.7174	0.4935	1.0537
41	12.30	3.31	4	16	0.270	0.0	0.5	0.7492	0.4304	1.0818
42	11.88	3.57	5	16	0.230	0.0	0.5	0.7989	0.3677	1.0760
43	12.18	3.86	4	16	0.250	0.0	0.5	0.7642	0.1753	1.0722
44	12.10	3.69	5	16	0.230	0.0	0.5	0.7724	0.1753	1.0802
45	12.22	3.69	5	16	0.270	0.0	0.5	0.7421	0.1753	1.0782
46	12.08	3.86	4	16	0.240	0.0	0.5	0.7641	0.4471	1.0782
47	12.56	3.68	5	16	0.240	0.0	0.5	0.7561	0.1753	1.0724
48	11.90	3.45	4	16	0.170	0.0	0.5	0.7339	0.1753	1.0786
49	12.08	3.40	5	16	0.210	0.0	0.5	0.7048	0.1753	1.0760
50	11.20	3.84	4	16	0.220	0.0	0.5	0.7963	0.1753	1.0760
