rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition	mlp_loss
1	G36 & G6 & G73	16	3	0.0	G36, G6, G73	3	1	0.7993871498384499
2	G36 & G6 & G73	16	3	0.0	G36, G6, G73	3	1	0.7993871498384499
3	G36 & G6 & G73	16	3	0.0	G36, G6, G73	3	1	0.7993871498384499
4	G36 & G6 & G73	16	3	0.0	G36, G6, G73	3	1	0.7993871498384499
5	G36 & G6 & G73	16	3	0.0	G36, G6, G73	3	1	0.7993871498384499
6	G36 & G6 & G73	16	3	0.0	G36, G6, G73	3	1	0.7993871498384499
7	G36 & G6 & G73	16	3	0.0	G36, G6, G73	3	1	0.7993871498384499
8	G36 & G6 & G73	16	3	0.0	G36, G6, G73	3	1	0.7993871498384499
9	G36 & G6 & G73	16	3	0.0	G36, G6, G73	3	1	0.7993871498384499
10	G36 & G6 & G73	16	3	0.0	G36, G6, G73	3	1	0.7993871498384499
11	G36 & G6 & G73	16	3	0.0	G36, G6, G73	3	1	0.7993871498384499
12	G36 & G6 & G73	16	3	0.0	G36, G6, G73	3	1	0.7993871498384499
13	G36 & G73	16	2	0.0	G36, G73	2	1	1.1541728460787382
14	G73 & (G36 | G44) & (G36 | G99)	16	4	0.5	G36, G44, G73, G99	4	1	0.4925474781101131
15	G51 & G73	15	2	0.0	G51, G73	2	1	1.2747243324152588
16	G73 & ~G21	14	2	0.0	G21, G73	2	1	1.257130150454488
17	G36 & G44	14	2	0.0	G36, G44	2	1	1.258271984341342
18	G6 & G73	14	2	0.0	G6, G73	2	1	1.3165341067099867
19	G6 & G73	14	2	0.0	G6, G73	2	1	1.3165341067099867
20	G6 & G73	14	2	0.0	G6, G73	2	1	1.3165341067099867
21	G73 | G83	14	2	0.0	G73, G83	2	1	1.3194078134037222
22	G31	14	1	0.5	G31	1	1	1.2851391229064613
23	G31	14	1	0.5	G31	1	1	1.2851391229064613
24	G44 & G51 & G79	13	3	0.0	G44, G51, G79	3	1	0.8514497574922879
25	G36 & G6	13	2	0.0	G36, G6	2	1	1.3049719775349786
26	G36 & G6	13	2	0.0	G36, G6	2	1	1.3049719775349786
27	G44 & G79	13	2	0.0	G44, G79	2	1	1.3599339497471967
28	G36	13	1	0.5	G36	1	1	1.238691022037036
29	G36	13	1	0.5	G36	1	1	1.238691022037036
30	G36	13	1	0.5	G36	1	1	1.238691022037036
31	G36	13	1	0.5	G36	1	1	1.238691022037036
32	G36	13	1	0.5	G36	1	1	1.238691022037036
33	G36	13	1	0.5	G36	1	1	1.238691022037036
34	G65	13	1	0.5	G65	1	1	1.3227696599703158
35	G73 & G99	12	2	0.0	G73, G99	2	1	1.2480424146541078
36	G21 & G73	12	2	0.0	G21, G73	2	1	1.257130150454488
37	G51 & G6	12	2	0.0	G51, G6	2	1	1.3458896197847285
38	G44 & G62	12	2	0.0	G44, G62	2	1	1.3813405967635854
39	G44 & G6 & G62 & G73 & G99	12	5	1.0	G44, G6, G62, G73, G99	5	1	0.10022802711776045
40	G19 & G36	11	2	0.0	G19, G36	2	1	1.2589716530445074
41	G62 & G99	11	2	0.0	G62, G99	2	1	1.2944583896788295
42	G44	11	1	0.5	G44	1	1	1.3582828154679287
43	G25 & G36 & G6	10	3	0.0	G25, G36, G6	3	1	0.6211654636639137
44	~G44 | ~G99	10	2	0.0	G44, G99	2	1	1.279691573276152
45	G44 & G99	10	2	0.0	G44, G99	2	1	1.279691573276152
46	G98 & G99	9	2	0.0	G98, G99	2	1	1.2937843575636074
47	~G6 & ~G73	9	2	0.0	G6, G73	2	1	1.3165341067099867
48	~G6	9	1	0.5	G6	1	1	0.8870333566449371
49	G47	9	1	0.5	G47	1	1	1.259073353025244
50	G21 | G28	8	2	0.0	G21, G28	2	1	1.4015371849218554
