rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition
1	FBH3 | ~MYB44	3	2	0.0	FBH3, MYB44	2	18
2	FBH3 | ~MYB44	3	2	0.0	FBH3, MYB44	2	18
3	~ABF3 | ~HB5 | ~MYB44	3	3	0.0	ABF3, HB5, MYB44	3	18
4	ABCG31 | ABF4 | ~MYB44	3	3	0.0	ABCG31, ABF4, MYB44	3	18
5	~ABF3 | ~HB5	3	2	0.0	ABF3, HB5	2	18
6	ABCG31 | ~MYB44	3	2	0.0	ABCG31, MYB44	2	18
7	~MYB44 & ~ZAT6	3	2	0.0	MYB44, ZAT6	2	18
8	~ABF3 | ~HB5	3	2	0.0	ABF3, HB5	2	18
9	FBH3 | ~MYB44	3	2	0.0	FBH3, MYB44	2	18
10	ABCG31 | ~MYB44	3	2	0.0	ABCG31, MYB44	2	18
11	~MYB44	3	1	0.5	MYB44	1	18
12	ABCG31 | ~MYB44	3	2	0.0	ABCG31, MYB44	2	18
13	~HB5 | ~MYB44	3	2	0.0	HB5, MYB44	2	18
14	~ABF3	3	1	0.5	ABF3	1	18
15	~MYB44	3	1	0.5	MYB44	1	18
16	~MYB44	3	1	0.5	MYB44	1	18
17	~MYB44	3	1	0.5	MYB44	1	18
18	~MYB44	3	1	0.5	MYB44	1	18
19	~MYB44	3	1	0.5	MYB44	1	18
20	~FBH3 | ~MYB44	2	2	0.0	FBH3, MYB44	2	18
21	HB5 | ~HB6	2	2	0.0	HB5, HB6	2	18
22	MYB44 | ~ABF3	2	2	0.0	ABF3, MYB44	2	18
23	True	2	1	0.5	True	1	18
24	ABCG31 & ~MYB44	2	2	0.0	ABCG31, MYB44	2	18
25	HB5	2	1	0.5	HB5	1	18
26	PP2C5	2	1	0.5	PP2C5	1	18
27	~ZAT6	2	1	0.5	ZAT6	1	18
28	True	2	1	0.5	True	1	18
29	~ABCG31 | (DREB2A & MYB44)	1	3	0.0	ABCG31, DREB2A, MYB44	3	18
30	FBH3 & ~MYB44	1	2	0.0	FBH3, MYB44	2	18
31	FBH3 & HB6	1	2	0.0	FBH3, HB6	2	18
32	ABF4 & ~MYB44	1	2	0.0	ABF4, MYB44	2	18
33	ABA4 | MYB44 | ZAT6	1	3	0.0	ABA4, MYB44, ZAT6	3	18
34	False	1	1	0.5	False	1	18
35	~HB5	1	1	0.5	HB5	1	18
36	DREB2A	1	1	0.5	DREB2A	1	18
37	CYP707A3	1	1	0.5	CYP707A3	1	18
38	DREB2A	1	1	0.5	DREB2A	1	18
39	~ABCG31	1	1	0.5	ABCG31	1	18
40	MYB44	0	1	0.5	MYB44	1	18
41	MYB44	0	1	0.5	MYB44	1	18
42	ABF3 & (MYB44 | PP2C5)	0	3	0.0	ABF3, MYB44, PP2C5	3	18
43	ABF3 | ZAT6	0	2	0.0	ABF3, ZAT6	2	18
44	ABF4 | MYB44 | ZAT6	0	3	0.0	ABF4, MYB44, ZAT6	3	18
45	ABF3	0	1	0.5	ABF3	1	18
46	MYB44	0	1	0.5	MYB44	1	18
47	ABF3	0	1	0.5	ABF3	1	18
48	MYB44	0	1	0.5	MYB44	1	18
49	MYB44	0	1	0.5	MYB44	1	18
50	MYB44	0	1	0.5	MYB44	1	18
