rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition
1	HB6 | ZAT6	3	2	0.0	HB6, ZAT6	2	23
2	HB6 & ~ABCG31 & ~PP2C5	3	3	0.0	ABCG31, HB6, PP2C5	3	23
3	HB6 | ZAT6	3	2	0.0	HB6, ZAT6	2	23
4	HB6 & ~FBH3 & ~ZAT6	3	3	0.0	FBH3, HB6, ZAT6	3	23
5	HB6 & ~FBH3 & ~ZAT6	3	3	0.0	FBH3, HB6, ZAT6	3	23
6	~ABCG31 & ~FBH3	3	2	0.0	ABCG31, FBH3	2	23
7	~PP2C5 & ~ZAT6	3	2	0.0	PP2C5, ZAT6	2	23
8	HB6 | ZAT6	3	2	0.0	HB6, ZAT6	2	23
9	FBH3 | HB6	3	2	0.0	FBH3, HB6	2	23
10	~PP2C5 | (FBH3 & HB7)	3	3	0.0	FBH3, HB7, PP2C5	3	23
11	ABF3 | HB6 | ZAT6	3	3	0.0	ABF3, HB6, ZAT6	3	23
12	~PP2C5 & ~ZAT6	3	2	0.0	PP2C5, ZAT6	2	23
13	HB6 | ZAT6	3	2	0.0	HB6, ZAT6	2	23
14	HB6 | ZAT6	3	2	0.0	HB6, ZAT6	2	23
15	HB6 | ZAT6	3	2	0.0	HB6, ZAT6	2	23
16	HB6 | MYB44	3	2	0.0	HB6, MYB44	2	23
17	HB6 | ZAT6	3	2	0.0	HB6, ZAT6	2	23
18	DREB2A | HB6	3	2	0.0	DREB2A, HB6	2	23
19	ZAT6 | ~PP2C5	3	2	0.0	PP2C5, ZAT6	2	23
20	DREB2A | HB6	3	2	0.0	DREB2A, HB6	2	23
21	HB6 | ZAT6	3	2	0.0	HB6, ZAT6	2	23
22	FBH3 | HB6 | ZAT6	3	3	0.0	FBH3, HB6, ZAT6	3	23
23	HB6	3	1	0.5	HB6	1	23
24	ABCG31 | HB6	2	2	0.0	ABCG31, HB6	2	23
25	ABF3 | (~FBH3 & ~ZAT6)	2	3	0.0	ABF3, FBH3, ZAT6	3	23
26	True	2	1	0.5	True	1	23
27	ABF3 | MYB44	2	2	0.0	ABF3, MYB44	2	23
28	~FBH3 | ~ZAT6	2	2	0.0	FBH3, ZAT6	2	23
29	PP2C5 | ~ZAT6	2	2	0.0	PP2C5, ZAT6	2	23
30	ABCG31 | HB7	2	2	0.0	ABCG31, HB7	2	23
31	ABF3	2	1	0.5	ABF3	1	23
32	FBH3 | HB5 | HB7 | ~CYP707A3	2	4	0.5	CYP707A3, FBH3, HB5, HB7	4	23
33	ABF3	2	1	0.5	ABF3	1	23
34	~CYP707A3	2	1	0.5	CYP707A3	1	23
35	~ZAT6	2	1	0.5	ZAT6	1	23
36	ABCG31 & ~HB7 & ~PP2C5	1	3	0.0	ABCG31, HB7, PP2C5	3	23
37	DREB2A | ZAT6	1	2	0.0	DREB2A, ZAT6	2	23
38	ABF4	1	1	0.5	ABF4	1	23
39	ZAT6	1	1	0.5	ZAT6	1	23
40	ZAT6	1	1	0.5	ZAT6	1	23
41	ZAT6	1	1	0.5	ZAT6	1	23
42	ABCG31 | PP2C5	0	2	0.0	ABCG31, PP2C5	2	23
43	DREB2A | PP2C5	0	2	0.0	DREB2A, PP2C5	2	23
44	ABCG31 | PP2C5	0	2	0.0	ABCG31, PP2C5	2	23
45	~HB6 & (ABCG31 | PP2C5)	0	3	0.0	ABCG31, HB6, PP2C5	3	23
46	FBH3 | PP2C5	0	2	0.0	FBH3, PP2C5	2	23
47	ABCG31 | PP2C5	0	2	0.0	ABCG31, PP2C5	2	23
48	~HB6	0	1	0.5	HB6	1	23
49	PP2C5	0	1	0.5	PP2C5	1	23
50	~HB6	0	1	0.5	HB6	1	23
