rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition
1	True	3	1	0.5	True	1	39
2	HB5 | ~ZAT6	3	2	0.0	HB5, ZAT6	2	39
3	ABA4 | HB5 | HB6	3	3	0.0	ABA4, HB5, HB6	3	39
4	~DREB2A | (~ABF4 & ~ZAT6)	3	3	0.0	ABF4, DREB2A, ZAT6	3	39
5	~DREB2A | ~PP2C5	3	2	0.0	DREB2A, PP2C5	2	39
6	~FBH3 | (~DREB2A & ~PP2C5)	3	3	0.0	DREB2A, FBH3, PP2C5	3	39
7	HB5 | ~CYP707A3	3	2	0.0	CYP707A3, HB5	2	39
8	ZAT6 | ~DREB2A	3	2	0.0	DREB2A, ZAT6	2	39
9	FBH3 | HB5	3	2	0.0	FBH3, HB5	2	39
10	HB7 | ~CYP707A3	3	2	0.0	CYP707A3, HB7	2	39
11	CYP707A3 | HB6	3	2	0.0	CYP707A3, HB6	2	39
12	CYP707A3 | HB5 | ZAT6	3	3	0.0	CYP707A3, HB5, ZAT6	3	39
13	ABF4 | HB5	3	2	0.0	ABF4, HB5	2	39
14	~DREB2A | ~PP2C5	3	2	0.0	DREB2A, PP2C5	2	39
15	~FBH3 | (~DREB2A & ~PP2C5)	3	3	0.0	DREB2A, FBH3, PP2C5	3	39
16	CYP707A3 | HB6	3	2	0.0	CYP707A3, HB6	2	39
17	PP2C5 | ~FBH3	3	2	0.0	FBH3, PP2C5	2	39
18	HB5 | ~DREB2A | ~PP2C5	3	3	0.0	DREB2A, HB5, PP2C5	3	39
19	HB5 | ZAT6	3	2	0.0	HB5, ZAT6	2	39
20	~DREB2A | ~ZAT6	3	2	0.0	DREB2A, ZAT6	2	39
21	HB7 | (ABF4 & CYP707A3 & ZAT6)	3	4	0.5	ABF4, CYP707A3, HB7, ZAT6	4	39
22	HB5	3	1	0.5	HB5	1	39
23	~ZAT6	3	1	0.5	ZAT6	1	39
24	~ZAT6	3	1	0.5	ZAT6	1	39
25	HB5	3	1	0.5	HB5	1	39
26	~DREB2A	3	1	0.5	DREB2A	1	39
27	~ZAT6	3	1	0.5	ZAT6	1	39
28	~DREB2A	3	1	0.5	DREB2A	1	39
29	CYP707A3 & HB5	2	2	0.0	CYP707A3, HB5	2	39
30	CYP707A3 | PP2C5	2	2	0.0	CYP707A3, PP2C5	2	39
31	~PP2C5	2	1	0.5	PP2C5	1	39
32	CYP707A3 | ZAT6	2	2	0.0	CYP707A3, ZAT6	2	39
33	ABA4 | (MYB44 & ZAT6)	2	3	0.0	ABA4, MYB44, ZAT6	3	39
34	ABCG31 | CYP707A3	2	2	0.0	ABCG31, CYP707A3	2	39
35	~ABF3	2	1	0.5	ABF3	1	39
36	~ABCG31	2	1	0.5	ABCG31	1	39
37	~PP2C5	2	1	0.5	PP2C5	1	39
38	ABF3 | ZAT6	1	2	0.0	ABF3, ZAT6	2	39
39	PP2C5 | ZAT6	1	2	0.0	PP2C5, ZAT6	2	39
40	ABF3 | DREB2A	1	2	0.0	ABF3, DREB2A	2	39
41	DREB2A | PP2C5	1	2	0.0	DREB2A, PP2C5	2	39
42	ABCG31 | PP2C5	1	2	0.0	ABCG31, PP2C5	2	39
43	PP2C5 | ZAT6	1	2	0.0	PP2C5, ZAT6	2	39
44	~CYP707A3	1	1	0.5	CYP707A3	1	39
45	MYB44	1	1	0.5	MYB44	1	39
46	ABF4 & PP2C5	0	2	0.0	ABF4, PP2C5	2	39
47	ZAT6 & (~ABCG31 | ~PP2C5)	0	3	0.0	ABCG31, PP2C5, ZAT6	3	39
48	FBH3 & PP2C5	0	2	0.0	FBH3, PP2C5	2	39
49	DREB2A & PP2C5	0	2	0.0	DREB2A, PP2C5	2	39
50	FBH3	0	1	0.5	FBH3	1	39
