rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition
1	~ABF3 & ~ZAT6	3	2	0.0	ABF3, ZAT6	2	17
2	DREB2A | ~MYB44	3	2	0.0	DREB2A, MYB44	2	17
3	~ABF3 & ~ZAT6	3	2	0.0	ABF3, ZAT6	2	17
4	~ABF3 & ~ZAT6	3	2	0.0	ABF3, ZAT6	2	17
5	~ABF3 & ~ZAT6	3	2	0.0	ABF3, ZAT6	2	17
6	~DREB2A & ~MYB44	3	2	0.0	DREB2A, MYB44	2	17
7	~ABF3 & ~ZAT6	3	2	0.0	ABF3, ZAT6	2	17
8	~ABF3 & ~ZAT6	3	2	0.0	ABF3, ZAT6	2	17
9	~ABF3 & ~ZAT6	3	2	0.0	ABF3, ZAT6	2	17
10	~ABF3 & ~ZAT6	3	2	0.0	ABF3, ZAT6	2	17
11	~FBH3 & ~MYB44	3	2	0.0	FBH3, MYB44	2	17
12	~ABF3 & ~ZAT6	3	2	0.0	ABF3, ZAT6	2	17
13	ZAT6 | ~MYB44	3	2	0.0	MYB44, ZAT6	2	17
14	~ABF3 & ~ZAT6	3	2	0.0	ABF3, ZAT6	2	17
15	~ABF3 & ~ZAT6	3	2	0.0	ABF3, ZAT6	2	17
16	~ABF3 & ~ZAT6	3	2	0.0	ABF3, ZAT6	2	17
17	~ABF3	3	1	0.5	ABF3	1	17
18	~ABF3	3	1	0.5	ABF3	1	17
19	ABCG31 | FBH3 | HB7	2	3	0.0	ABCG31, FBH3, HB7	3	17
20	ABCG31 | HB7	2	2	0.0	ABCG31, HB7	2	17
21	ABCG31 | HB7	2	2	0.0	ABCG31, HB7	2	17
22	ABCG31 | HB7	2	2	0.0	ABCG31, HB7	2	17
23	CYP707A3 | HB7	2	2	0.0	CYP707A3, HB7	2	17
24	~ABF3 | (HB7 & ~PP2C5)	2	3	0.0	ABF3, HB7, PP2C5	3	17
25	ABCG31 | ZAT6	2	2	0.0	ABCG31, ZAT6	2	17
26	~ZAT6	2	1	0.5	ZAT6	1	17
27	~ABF4	2	1	0.5	ABF4	1	17
28	ZAT6 | ~FBH3 | (~CYP707A3 & ~HB7)	2	4	0.5	CYP707A3, FBH3, HB7, ZAT6	4	17
29	ABCG31	2	1	0.5	ABCG31	1	17
30	~ZAT6	2	1	0.5	ZAT6	1	17
31	~DREB2A	2	1	0.5	DREB2A	1	17
32	ABF3 & ~HB7 & ~ZAT6	1	3	0.0	ABF3, HB7, ZAT6	3	17
33	HB6 | ZAT6 | ~CYP707A3	1	3	0.0	CYP707A3, HB6, ZAT6	3	17
34	ABF4 | ZAT6	1	2	0.0	ABF4, ZAT6	2	17
35	~CYP707A3 & ~HB7 & ~PP2C5	1	3	0.0	CYP707A3, HB7, PP2C5	3	17
36	~ABF3 & ~HB7	1	2	0.0	ABF3, HB7	2	17
37	ABA4 | ZAT6	1	2	0.0	ABA4, ZAT6	2	17
38	CYP707A3 | ZAT6	1	2	0.0	CYP707A3, ZAT6	2	17
39	FBH3	1	1	0.5	FBH3	1	17
40	ZAT6	1	1	0.5	ZAT6	1	17
41	ZAT6	1	1	0.5	ZAT6	1	17
42	DREB2A	1	1	0.5	DREB2A	1	17
43	ZAT6	1	1	0.5	ZAT6	1	17
44	~ABCG31	1	1	0.5	ABCG31	1	17
45	ABF3 | ZAT6	0	2	0.0	ABF3, ZAT6	2	17
46	ABF3 & ~ABCG31	0	2	0.0	ABCG31, ABF3	2	17
47	MYB44 & ~ABF4 & ~PP2C5	0	3	0.0	ABF4, MYB44, PP2C5	3	17
48	ABF3 | ZAT6	0	2	0.0	ABF3, ZAT6	2	17
49	ABF3	0	1	0.5	ABF3	1	17
50	ABF3	0	1	0.5	ABF3	1	17
