rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition
1	MYB44 | (ABF4 & ZAT6)	3	3	0.0	ABF4, MYB44, ZAT6	3	43
2	ABF4 | MYB44	3	2	0.0	ABF4, MYB44	2	43
3	ABF3	3	1	0.5	ABF3	1	43
4	MYB44 | (ABF4 & ZAT6)	3	3	0.0	ABF4, MYB44, ZAT6	3	43
5	ABF3 & CYP707A3 & HB6	3	3	0.0	ABF3, CYP707A3, HB6	3	43
6	MYB44	3	1	0.5	MYB44	1	43
7	ABF3 & (MYB44 | PP2C5)	3	3	0.0	ABF3, MYB44, PP2C5	3	43
8	ABF3 | MYB44	3	2	0.0	ABF3, MYB44	2	43
9	ABF3 & MYB44	3	2	0.0	ABF3, MYB44	2	43
10	ABF3 & MYB44	3	2	0.0	ABF3, MYB44	2	43
11	HB5 & MYB44	3	2	0.0	HB5, MYB44	2	43
12	ABF3 & HB5	3	2	0.0	ABF3, HB5	2	43
13	CYP707A3 & HB6	3	2	0.0	CYP707A3, HB6	2	43
14	ABF3 & MYB44	3	2	0.0	ABF3, MYB44	2	43
15	HB5 & MYB44	3	2	0.0	HB5, MYB44	2	43
16	ABF3 | ABF4	3	2	0.0	ABF3, ABF4	2	43
17	ABF3 & HB5	3	2	0.0	ABF3, HB5	2	43
18	ABF4 | MYB44	3	2	0.0	ABF4, MYB44	2	43
19	ABF3 & HB5	3	2	0.0	ABF3, HB5	2	43
20	ABF3 & HB5	3	2	0.0	ABF3, HB5	2	43
21	ABF3 & (CYP707A3 | HB6)	3	3	0.0	ABF3, CYP707A3, HB6	3	43
22	HB6 & (ABF3 | MYB44)	3	3	0.0	ABF3, HB6, MYB44	3	43
23	MYB44 | (ABF4 & ZAT6)	3	3	0.0	ABF4, MYB44, ZAT6	3	43
24	HB6 & (ABF3 | CYP707A3)	3	3	0.0	ABF3, CYP707A3, HB6	3	43
25	ABF3	3	1	0.5	ABF3	1	43
26	ABF3	3	1	0.5	ABF3	1	43
27	ABF3	3	1	0.5	ABF3	1	43
28	MYB44	3	1	0.5	MYB44	1	43
29	ABF3	3	1	0.5	ABF3	1	43
30	ABF3 & CYP707A3 & HB6 & MYB44	3	4	0.5	ABF3, CYP707A3, HB6, MYB44	4	43
31	ABF3	3	1	0.5	ABF3	1	43
32	ABF3	3	1	0.5	ABF3	1	43
33	MYB44	3	1	0.5	MYB44	1	43
34	ABF3 | CYP707A3	2	2	0.0	ABF3, CYP707A3	2	43
35	ABF3 & PP2C5	2	2	0.0	ABF3, PP2C5	2	43
36	ABF3 & PP2C5	2	2	0.0	ABF3, PP2C5	2	43
37	FBH3 & PP2C5	2	2	0.0	FBH3, PP2C5	2	43
38	ABA4 & (ABF4 | HB7)	2	3	0.0	ABA4, ABF4, HB7	3	43
39	ZAT6	2	1	0.5	ZAT6	1	43
40	ABCG31 & ABF3 & FBH3	2	3	0.0	ABCG31, ABF3, FBH3	3	43
41	ABF3 | HB6 | HB7	1	3	0.0	ABF3, HB6, HB7	3	43
42	ABCG31 | PP2C5	1	2	0.0	ABCG31, PP2C5	2	43
43	ABCG31 & HB5	1	2	0.0	ABCG31, HB5	2	43
44	PP2C5	1	1	0.5	PP2C5	1	43
45	HB5	1	1	0.5	HB5	1	43
46	ABCG31 | ~CYP707A3 | ~MYB44	0	3	0.0	ABCG31, CYP707A3, MYB44	3	43
47	~MYB44	0	1	0.5	MYB44	1	43
48	~MYB44	0	1	0.5	MYB44	1	43
49	~MYB44	0	1	0.5	MYB44	1	43
50	~ABF3	0	1	0.5	ABF3	1	43
