rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition
1	MYB44 | ZAT6	3	2	0.0	MYB44, ZAT6	2	42
2	ABF4 | MYB44	3	2	0.0	ABF4, MYB44	2	42
3	ABA4 & MYB44	3	2	0.0	ABA4, MYB44	2	42
4	ABF4 | MYB44	3	2	0.0	ABF4, MYB44	2	42
5	ABF4 | MYB44	3	2	0.0	ABF4, MYB44	2	42
6	FBH3 | MYB44	3	2	0.0	FBH3, MYB44	2	42
7	ABF4 | MYB44	3	2	0.0	ABF4, MYB44	2	42
8	ABF3 & MYB44	3	2	0.0	ABF3, MYB44	2	42
9	ABF4 | MYB44	3	2	0.0	ABF4, MYB44	2	42
10	MYB44 | ZAT6	3	2	0.0	MYB44, ZAT6	2	42
11	FBH3 | MYB44	3	2	0.0	FBH3, MYB44	2	42
12	ABF3 | FBH3	3	2	0.0	ABF3, FBH3	2	42
13	HB7 & MYB44	3	2	0.0	HB7, MYB44	2	42
14	ABF3 | FBH3	3	2	0.0	ABF3, FBH3	2	42
15	ABF3 | FBH3	3	2	0.0	ABF3, FBH3	2	42
16	ABF3 | DREB2A | FBH3	3	3	0.0	ABF3, DREB2A, FBH3	3	42
17	ABF3 | MYB44	3	2	0.0	ABF3, MYB44	2	42
18	ABF4 | DREB2A | MYB44	3	3	0.0	ABF4, DREB2A, MYB44	3	42
19	ABF3 | ABF4	3	2	0.0	ABF3, ABF4	2	42
20	HB7 & MYB44	3	2	0.0	HB7, MYB44	2	42
21	ABF3 | FBH3	3	2	0.0	ABF3, FBH3	2	42
22	ABF3 | ABF4 | MYB44	3	3	0.0	ABF3, ABF4, MYB44	3	42
23	ABF3 & HB5	3	2	0.0	ABF3, HB5	2	42
24	MYB44	3	1	0.5	MYB44	1	42
25	MYB44	3	1	0.5	MYB44	1	42
26	ABA4 | ABF4	2	2	0.0	ABA4, ABF4	2	42
27	ABA4 | MYB44	2	2	0.0	ABA4, MYB44	2	42
28	ABF3 & PP2C5	2	2	0.0	ABF3, PP2C5	2	42
29	ABCG31 | ABF3	2	2	0.0	ABCG31, ABF3	2	42
30	ABF4 & HB7	2	2	0.0	ABF4, HB7	2	42
31	ABCG31 & (ABF4 | MYB44)	2	3	0.0	ABCG31, ABF4, MYB44	3	42
32	ABF4 | FBH3	2	2	0.0	ABF4, FBH3	2	42
33	ABA4 & (ABCG31 | FBH3)	2	3	0.0	ABA4, ABCG31, FBH3	3	42
34	ABCG31 | ABF3	2	2	0.0	ABCG31, ABF3	2	42
35	ABF3 & FBH3	2	2	0.0	ABF3, FBH3	2	42
36	ABA4 | ABF4 | MYB44 | ZAT6	2	4	0.5	ABA4, ABF4, MYB44, ZAT6	4	42
37	ABA4	2	1	0.5	ABA4	1	42
38	ABF4	2	1	0.5	ABF4	1	42
39	~ABCG31	2	1	0.5	ABCG31	1	42
40	~HB7	2	1	0.5	HB7	1	42
41	ABF4 | (ABCG31 & ABF3 & DREB2A)	2	4	0.5	ABCG31, ABF3, ABF4, DREB2A	4	42
42	ABA4	2	1	0.5	ABA4	1	42
43	FBH3 | PP2C5	1	2	0.0	FBH3, PP2C5	2	42
44	True	1	1	0.5	True	1	42
45	HB7 | MYB44	1	2	0.0	HB7, MYB44	2	42
46	ABF4 | PP2C5	1	2	0.0	ABF4, PP2C5	2	42
47	ABF3 | HB5	1	2	0.0	ABF3, HB5	2	42
48	ABCG31	1	1	0.5	ABCG31	1	42
49	HB5	1	1	0.5	HB5	1	42
50	ABCG31 | ABF4 | FBH3 | PP2C5 | ZAT6	1	5	1.0	ABCG31, ABF4, FBH3, PP2C5, ZAT6	5	42
