rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition
1	FBH3 | HB6	3	2	0.0	FBH3, HB6	2	1
2	ABA4 | ZAT6	3	2	0.0	ABA4, ZAT6	2	1
3	ABF4 | HB6	3	2	0.0	ABF4, HB6	2	1
4	FBH3 | HB6	3	2	0.0	FBH3, HB6	2	1
5	ABA4 & HB7	3	2	0.0	ABA4, HB7	2	1
6	ABA4 & HB7	3	2	0.0	ABA4, HB7	2	1
7	ABA4 | FBH3	3	2	0.0	ABA4, FBH3	2	1
8	ABF4 | HB6	3	2	0.0	ABF4, HB6	2	1
9	FBH3 | HB6	3	2	0.0	FBH3, HB6	2	1
10	HB6 | MYB44	3	2	0.0	HB6, MYB44	2	1
11	HB6 | MYB44	3	2	0.0	HB6, MYB44	2	1
12	ABA4 | FBH3	3	2	0.0	ABA4, FBH3	2	1
13	FBH3 | HB6	3	2	0.0	FBH3, HB6	2	1
14	ABA4 & HB7	3	2	0.0	ABA4, HB7	2	1
15	FBH3 | HB6	3	2	0.0	FBH3, HB6	2	1
16	HB6 | MYB44	3	2	0.0	HB6, MYB44	2	1
17	HB6 | MYB44	3	2	0.0	HB6, MYB44	2	1
18	FBH3 | HB6	3	2	0.0	FBH3, HB6	2	1
19	ABA4 | (FBH3 & HB7)	3	3	0.0	ABA4, FBH3, HB7	3	1
20	ABF4 | HB6	3	2	0.0	ABF4, HB6	2	1
21	ABA4	3	1	0.5	ABA4	1	1
22	HB6	3	1	0.5	HB6	1	1
23	HB7 & (DREB2A | FBH3 | HB6)	3	4	0.5	DREB2A, FBH3, HB6, HB7	4	1
24	ABA4	3	1	0.5	ABA4	1	1
25	HB5 | MYB44	2	2	0.0	HB5, MYB44	2	1
26	MYB44 | (~FBH3 & ~ZAT6)	2	3	0.0	FBH3, MYB44, ZAT6	3	1
27	HB5 | MYB44	2	2	0.0	HB5, MYB44	2	1
28	HB7 | MYB44	2	2	0.0	HB7, MYB44	2	1
29	ABCG31 | HB6	2	2	0.0	ABCG31, HB6	2	1
30	HB6 | HB7 | MYB44	2	3	0.0	HB6, HB7, MYB44	3	1
31	ABA4 & CYP707A3	2	2	0.0	ABA4, CYP707A3	2	1
32	ABCG31 | HB7	2	2	0.0	ABCG31, HB7	2	1
33	ABA4 | PP2C5	2	2	0.0	ABA4, PP2C5	2	1
34	FBH3 | MYB44	2	2	0.0	FBH3, MYB44	2	1
35	ABA4 | HB7 | PP2C5	2	3	0.0	ABA4, HB7, PP2C5	3	1
36	HB7	2	1	0.5	HB7	1	1
37	MYB44	2	1	0.5	MYB44	1	1
38	FBH3 & HB6	1	2	0.0	FBH3, HB6	2	1
39	ABA4 & ZAT6	1	2	0.0	ABA4, ZAT6	2	1
40	ABA4 & ZAT6	1	2	0.0	ABA4, ZAT6	2	1
41	PP2C5 & ZAT6	1	2	0.0	PP2C5, ZAT6	2	1
42	FBH3	1	1	0.5	FBH3	1	1
43	FBH3	1	1	0.5	FBH3	1	1
44	ABF3 | CYP707A3 | DREB2A | MYB44	1	4	0.5	ABF3, CYP707A3, DREB2A, MYB44	4	1
45	DREB2A	1	1	0.5	DREB2A	1	1
46	FBH3	1	1	0.5	FBH3	1	1
47	ABF4 | MYB44 | PP2C5 | ZAT6	1	4	0.5	ABF4, MYB44, PP2C5, ZAT6	4	1
48	CYP707A3	1	1	0.5	CYP707A3	1	1
49	ABF4 | PP2C5	0	2	0.0	ABF4, PP2C5	2	1
50	PP2C5 | ZAT6	0	2	0.0	PP2C5, ZAT6	2	1
