rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition
1	ABF3 & ~DREB2A & ~PP2C5	3	3	0.0	ABF3, DREB2A, PP2C5	3	38
2	ABF3 & ~DREB2A & ~PP2C5	3	3	0.0	ABF3, DREB2A, PP2C5	3	38
3	ABF3 | FBH3	3	2	0.0	ABF3, FBH3	2	38
4	ABF3 | MYB44	3	2	0.0	ABF3, MYB44	2	38
5	MYB44 | ZAT6	3	2	0.0	MYB44, ZAT6	2	38
6	ABF3 & ~DREB2A	3	2	0.0	ABF3, DREB2A	2	38
7	ABF3	3	1	0.5	ABF3	1	38
8	ABF3 & CYP707A3	3	2	0.0	ABF3, CYP707A3	2	38
9	MYB44 | ZAT6	3	2	0.0	MYB44, ZAT6	2	38
10	MYB44	3	1	0.5	MYB44	1	38
11	ABF3 & CYP707A3	3	2	0.0	ABF3, CYP707A3	2	38
12	ABF3	3	1	0.5	ABF3	1	38
13	~ABCG31 & (CYP707A3 | ZAT6)	3	3	0.0	ABCG31, CYP707A3, ZAT6	3	38
14	CYP707A3 & HB6	3	2	0.0	CYP707A3, HB6	2	38
15	HB6 & (CYP707A3 | MYB44)	3	3	0.0	CYP707A3, HB6, MYB44	3	38
16	CYP707A3 & HB6	3	2	0.0	CYP707A3, HB6	2	38
17	ABF3 & CYP707A3	3	2	0.0	ABF3, CYP707A3	2	38
18	CYP707A3 & HB6	3	2	0.0	CYP707A3, HB6	2	38
19	ABF3 & CYP707A3	3	2	0.0	ABF3, CYP707A3	2	38
20	ABA4 & CYP707A3	3	2	0.0	ABA4, CYP707A3	2	38
21	ABF3 | MYB44	3	2	0.0	ABF3, MYB44	2	38
22	ABF3 | FBH3	3	2	0.0	ABF3, FBH3	2	38
23	ABF3 | MYB44	3	2	0.0	ABF3, MYB44	2	38
24	ABA4 & HB7 & MYB44	3	3	0.0	ABA4, HB7, MYB44	3	38
25	CYP707A3 & MYB44	3	2	0.0	CYP707A3, MYB44	2	38
26	ABF3 & CYP707A3	3	2	0.0	ABF3, CYP707A3	2	38
27	ABF3 & CYP707A3	3	2	0.0	ABF3, CYP707A3	2	38
28	ABA4 & ABF3 & CYP707A3	3	3	0.0	ABA4, ABF3, CYP707A3	3	38
29	MYB44	3	1	0.5	MYB44	1	38
30	ZAT6 | (ABF3 & HB6) | (ABF3 & HB7)	3	4	0.5	ABF3, HB6, HB7, ZAT6	4	38
31	HB5 & ZAT6	2	2	0.0	HB5, ZAT6	2	38
32	False	2	1	0.5	False	1	38
33	ABF3 & CYP707A3 & DREB2A	2	3	0.0	ABF3, CYP707A3, DREB2A	3	38
34	ABF3 & ~CYP707A3	2	2	0.0	ABF3, CYP707A3	2	38
35	False	2	1	0.5	False	1	38
36	ABA4 & HB7 & PP2C5	2	3	0.0	ABA4, HB7, PP2C5	3	38
37	ABA4 | MYB44	2	2	0.0	ABA4, MYB44	2	38
38	DREB2A & ZAT6	2	2	0.0	DREB2A, ZAT6	2	38
39	DREB2A & PP2C5	2	2	0.0	DREB2A, PP2C5	2	38
40	CYP707A3	2	1	0.5	CYP707A3	1	38
41	CYP707A3	2	1	0.5	CYP707A3	1	38
42	CYP707A3	2	1	0.5	CYP707A3	1	38
43	DREB2A | HB7 | PP2C5	1	3	0.0	DREB2A, HB7, PP2C5	3	38
44	~DREB2A	1	1	0.5	DREB2A	1	38
45	ABA4 | (ABCG31 & CYP707A3 & HB5)	1	4	0.5	ABA4, ABCG31, CYP707A3, HB5	4	38
46	PP2C5	1	1	0.5	PP2C5	1	38
47	ABF3 | HB5 | HB7 | MYB44	1	4	0.5	ABF3, HB5, HB7, MYB44	4	38
48	~DREB2A	1	1	0.5	DREB2A	1	38
49	DREB2A | ~ABF3	0	2	0.0	ABF3, DREB2A	2	38
50	~ABF3	0	1	0.5	ABF3	1	38
