rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition
1	ABA4 | MYB44	3	2	0.0	ABA4, MYB44	2	18
2	ABA4	3	1	0.5	ABA4	1	18
3	~DREB2A & ~PP2C5	3	2	0.0	DREB2A, PP2C5	2	18
4	FBH3 | ~PP2C5	3	2	0.0	FBH3, PP2C5	2	18
5	ABA4 | DREB2A | FBH3	3	3	0.0	ABA4, DREB2A, FBH3	3	18
6	ABA4 & HB5	3	2	0.0	ABA4, HB5	2	18
7	ABA4 & HB6	3	2	0.0	ABA4, HB6	2	18
8	FBH3 | ~PP2C5	3	2	0.0	FBH3, PP2C5	2	18
9	ABA4 | MYB44	3	2	0.0	ABA4, MYB44	2	18
10	ABA4 & HB6	3	2	0.0	ABA4, HB6	2	18
11	HB6 & ~ABF4	3	2	0.0	ABF4, HB6	2	18
12	ABA4	3	1	0.5	ABA4	1	18
13	ABA4 & HB6	3	2	0.0	ABA4, HB6	2	18
14	ABA4 & HB5	3	2	0.0	ABA4, HB5	2	18
15	ABA4 | DREB2A	3	2	0.0	ABA4, DREB2A	2	18
16	ABA4 | FBH3	3	2	0.0	ABA4, FBH3	2	18
17	ABA4 | DREB2A | FBH3	3	3	0.0	ABA4, DREB2A, FBH3	3	18
18	ABA4 & HB5	3	2	0.0	ABA4, HB5	2	18
19	ABA4 & HB6	3	2	0.0	ABA4, HB6	2	18
20	ABA4	3	1	0.5	ABA4	1	18
21	ABA4 | DREB2A	3	2	0.0	ABA4, DREB2A	2	18
22	ABA4 & HB5	3	2	0.0	ABA4, HB5	2	18
23	FBH3 | ~PP2C5	3	2	0.0	FBH3, PP2C5	2	18
24	ABA4 & HB6	3	2	0.0	ABA4, HB6	2	18
25	ABA4 | DREB2A | FBH3	3	3	0.0	ABA4, DREB2A, FBH3	3	18
26	ABA4	3	1	0.5	ABA4	1	18
27	ABA4	3	1	0.5	ABA4	1	18
28	ABA4 | (DREB2A & HB6 & MYB44) | (HB5 & HB6 & MYB44)	3	5	1.0	ABA4, DREB2A, HB5, HB6, MYB44	5	18
29	FBH3 | MYB44	2	2	0.0	FBH3, MYB44	2	18
30	ABF3 & MYB44	2	2	0.0	ABF3, MYB44	2	18
31	ABA4 & CYP707A3	2	2	0.0	ABA4, CYP707A3	2	18
32	HB7 | MYB44	2	2	0.0	HB7, MYB44	2	18
33	ABF4 | HB5	2	2	0.0	ABF4, HB5	2	18
34	ABF3 | HB5 | PP2C5	2	3	0.0	ABF3, HB5, PP2C5	3	18
35	DREB2A | HB7	2	2	0.0	DREB2A, HB7	2	18
36	ABF3 | FBH3	2	2	0.0	ABF3, FBH3	2	18
37	FBH3 | (MYB44 & ~PP2C5)	2	3	0.0	FBH3, MYB44, PP2C5	3	18
38	HB5 & ~DREB2A	2	2	0.0	DREB2A, HB5	2	18
39	MYB44	2	1	0.5	MYB44	1	18
40	HB7	2	1	0.5	HB7	1	18
41	ABF4 & HB6	1	2	0.0	ABF4, HB6	2	18
42	MYB44 & ~ABA4	1	2	0.0	ABA4, MYB44	2	18
43	~HB5	1	1	0.5	HB5	1	18
44	~HB5	1	1	0.5	HB5	1	18
45	FBH3	1	1	0.5	FBH3	1	18
46	ZAT6	1	1	0.5	ZAT6	1	18
47	FBH3	1	1	0.5	FBH3	1	18
48	~ABA4	0	1	0.5	ABA4	1	18
49	PP2C5	0	1	0.5	PP2C5	1	18
50	~HB6	0	1	0.5	HB6	1	18
