rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition
1	ABF4 & CYP707A3 & ~ABF3	3	3	0.0	ABF3, ABF4, CYP707A3	3	39
2	ABF4 | (MYB44 & ~HB6)	3	3	0.0	ABF4, HB6, MYB44	3	39
3	ABA4 & ZAT6	3	2	0.0	ABA4, ZAT6	2	39
4	ABF3 & DREB2A	3	2	0.0	ABF3, DREB2A	2	39
5	DREB2A & ZAT6 & ~FBH3	3	3	0.0	DREB2A, FBH3, ZAT6	3	39
6	CYP707A3 & FBH3	3	2	0.0	CYP707A3, FBH3	2	39
7	ABA4 & ZAT6	3	2	0.0	ABA4, ZAT6	2	39
8	ABA4 & ZAT6	3	2	0.0	ABA4, ZAT6	2	39
9	FBH3 & HB6 & ZAT6	3	3	0.0	FBH3, HB6, ZAT6	3	39
10	ABF4 | ZAT6	3	2	0.0	ABF4, ZAT6	2	39
11	MYB44 & ZAT6	3	2	0.0	MYB44, ZAT6	2	39
12	FBH3 & ~HB7	3	2	0.0	FBH3, HB7	2	39
13	ABA4 & ABCG31 & FBH3	3	3	0.0	ABA4, ABCG31, FBH3	3	39
14	ABF3 & DREB2A	3	2	0.0	ABF3, DREB2A	2	39
15	HB7 & ZAT6	3	2	0.0	HB7, ZAT6	2	39
16	FBH3 & HB6	3	2	0.0	FBH3, HB6	2	39
17	ABA4 & ABCG31	3	2	0.0	ABA4, ABCG31	2	39
18	ABCG31 & MYB44	3	2	0.0	ABCG31, MYB44	2	39
19	ZAT6 & (HB5 | HB6)	3	3	0.0	HB5, HB6, ZAT6	3	39
20	ABF4 & MYB44 & PP2C5	3	3	0.0	ABF4, MYB44, PP2C5	3	39
21	False	3	1	0.5	False	1	39
22	ABF3 & HB6 & ZAT6	3	3	0.0	ABF3, HB6, ZAT6	3	39
23	DREB2A & ~HB6	3	2	0.0	DREB2A, HB6	2	39
24	ABF4 | FBH3	3	2	0.0	ABF4, FBH3	2	39
25	FBH3 & HB6	3	2	0.0	FBH3, HB6	2	39
26	ABF3 & FBH3	3	2	0.0	ABF3, FBH3	2	39
27	ABF4 & MYB44 & PP2C5	3	3	0.0	ABF4, MYB44, PP2C5	3	39
28	FBH3 & HB6	3	2	0.0	FBH3, HB6	2	39
29	DREB2A & HB6 & ~FBH3	3	3	0.0	DREB2A, FBH3, HB6	3	39
30	PP2C5 & ZAT6	3	2	0.0	PP2C5, ZAT6	2	39
31	DREB2A & FBH3	3	2	0.0	DREB2A, FBH3	2	39
32	ABF4 | ZAT6	3	2	0.0	ABF4, ZAT6	2	39
33	ABF3 & FBH3 & MYB44	3	3	0.0	ABF3, FBH3, MYB44	3	39
34	ABF4 & FBH3	3	2	0.0	ABF4, FBH3	2	39
35	ABF3 & DREB2A	3	2	0.0	ABF3, DREB2A	2	39
36	ABA4 & ZAT6	3	2	0.0	ABA4, ZAT6	2	39
37	ABCG31 & FBH3	3	2	0.0	ABCG31, FBH3	2	39
38	HB6 & ZAT6	3	2	0.0	HB6, ZAT6	2	39
39	DREB2A & MYB44	3	2	0.0	DREB2A, MYB44	2	39
40	ABCG31 & ABF3	3	2	0.0	ABCG31, ABF3	2	39
41	ABCG31 & FBH3	3	2	0.0	ABCG31, FBH3	2	39
42	ABCG31 & DREB2A & FBH3 & ~HB5	3	4	0.5	ABCG31, DREB2A, FBH3, HB5	4	39
43	DREB2A	3	1	0.5	DREB2A	1	39
44	ZAT6	3	1	0.5	ZAT6	1	39
45	ZAT6 & (ABA4 | CYP707A3 | HB6 | MYB44)	3	5	1.0	ABA4, CYP707A3, HB6, MYB44, ZAT6	5	39
46	ABCG31 & DREB2A & FBH3 & HB6 & ZAT6	3	5	1.0	ABCG31, DREB2A, FBH3, HB6, ZAT6	5	39
47	DREB2A | MYB44	2	2	0.0	DREB2A, MYB44	2	39
48	~HB5 | ~MYB44	1	2	0.0	HB5, MYB44	2	39
49	CYP707A3	1	1	0.5	CYP707A3	1	39
50	HB5 | ZAT6	0	2	0.0	HB5, ZAT6	2	39
