rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition
1	ABA4 & ABF4 & HB6	3	3	0.0	ABA4, ABF4, HB6	3	27
2	ABCG31 & ABF3 & ~ABF4	3	3	0.0	ABCG31, ABF3, ABF4	3	27
3	ABA4 & ABCG31	3	2	0.0	ABA4, ABCG31	2	27
4	ABF3 & DREB2A	3	2	0.0	ABF3, DREB2A	2	27
5	ABF3 & DREB2A	3	2	0.0	ABF3, DREB2A	2	27
6	ABF4 & HB6 & MYB44	3	3	0.0	ABF4, HB6, MYB44	3	27
7	ABCG31 & MYB44	3	2	0.0	ABCG31, MYB44	2	27
8	ABF3 & DREB2A & HB6	3	3	0.0	ABF3, DREB2A, HB6	3	27
9	~ABF4 & ~HB5	3	2	0.0	ABF4, HB5	2	27
10	ZAT6 | (ABA4 & PP2C5)	3	3	0.0	ABA4, PP2C5, ZAT6	3	27
11	ABF3 & PP2C5	3	2	0.0	ABF3, PP2C5	2	27
12	ABCG31 & ZAT6	3	2	0.0	ABCG31, ZAT6	2	27
13	ABF4 & PP2C5	3	2	0.0	ABF4, PP2C5	2	27
14	ABF4 & PP2C5	3	2	0.0	ABF4, PP2C5	2	27
15	ABF4 & PP2C5	3	2	0.0	ABF4, PP2C5	2	27
16	ABF4 & HB6	3	2	0.0	ABF4, HB6	2	27
17	ABCG31 & MYB44	3	2	0.0	ABCG31, MYB44	2	27
18	ABF4 & HB6	3	2	0.0	ABF4, HB6	2	27
19	ABF3 & FBH3	3	2	0.0	ABF3, FBH3	2	27
20	ABF3 & ABF4	3	2	0.0	ABF3, ABF4	2	27
21	ABCG31 & ZAT6	3	2	0.0	ABCG31, ZAT6	2	27
22	ABF4 & DREB2A	3	2	0.0	ABF4, DREB2A	2	27
23	PP2C5 & ZAT6 & ~ABA4	3	3	0.0	ABA4, PP2C5, ZAT6	3	27
24	~ABF4 & ~HB5	3	2	0.0	ABF4, HB5	2	27
25	ABA4 & PP2C5	3	2	0.0	ABA4, PP2C5	2	27
26	ABF4 & (ABF3 | HB7)	3	3	0.0	ABF3, ABF4, HB7	3	27
27	ABCG31 & ABF4	3	2	0.0	ABCG31, ABF4	2	27
28	ABF4 & PP2C5	3	2	0.0	ABF4, PP2C5	2	27
29	DREB2A & ZAT6	3	2	0.0	DREB2A, ZAT6	2	27
30	ABF4	3	1	0.5	ABF4	1	27
31	ABF4	3	1	0.5	ABF4	1	27
32	FBH3	3	1	0.5	FBH3	1	27
33	DREB2A	3	1	0.5	DREB2A	1	27
34	ABA4 & ABCG31 & ABF3 & ZAT6	3	4	0.5	ABA4, ABCG31, ABF3, ZAT6	4	27
35	ABF4	3	1	0.5	ABF4	1	27
36	ABF4	3	1	0.5	ABF4	1	27
37	~ABCG31 & ~ABF4 & (~HB6 | ~HB7)	3	4	0.5	ABCG31, ABF4, HB6, HB7	4	27
38	ABA4 & ABF3	2	2	0.0	ABA4, ABF3	2	27
39	ABCG31 | ZAT6	2	2	0.0	ABCG31, ZAT6	2	27
40	ABCG31 & HB7	2	2	0.0	ABCG31, HB7	2	27
41	PP2C5	2	1	0.5	PP2C5	1	27
42	ABF3	2	1	0.5	ABF3	1	27
43	CYP707A3 & HB5 & PP2C5 & ~ABF3	2	4	0.5	ABF3, CYP707A3, HB5, PP2C5	4	27
44	PP2C5	2	1	0.5	PP2C5	1	27
45	PP2C5	2	1	0.5	PP2C5	1	27
46	ABCG31	2	1	0.5	ABCG31	1	27
47	ABCG31 | MYB44	1	2	0.0	ABCG31, MYB44	2	27
48	DREB2A | HB6	1	2	0.0	DREB2A, HB6	2	27
49	ABA4	1	1	0.5	ABA4	1	27
50	ABF4 | HB5	0	2	0.0	ABF4, HB5	2	27
