rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition
1	~ABCG31 & ~ABF3	3	2	0.0	ABCG31, ABF3	2	38
2	HB6 & (~ABA4 | ~CYP707A3)	3	3	0.0	ABA4, CYP707A3, HB6	3	38
3	~ABCG31 & ~ABF3	3	2	0.0	ABCG31, ABF3	2	38
4	~CYP707A3 & ~ZAT6	3	2	0.0	CYP707A3, ZAT6	2	38
5	DREB2A | ~CYP707A3	3	2	0.0	CYP707A3, DREB2A	2	38
6	HB6 & (~ABA4 | ~CYP707A3)	3	3	0.0	ABA4, CYP707A3, HB6	3	38
7	~ABCG31 & ~ABF3	3	2	0.0	ABCG31, ABF3	2	38
8	~ABCG31 & ~ABF3	3	2	0.0	ABCG31, ABF3	2	38
9	~CYP707A3 & ~ZAT6	3	2	0.0	CYP707A3, ZAT6	2	38
10	~ABCG31 & ~ABF3	3	2	0.0	ABCG31, ABF3	2	38
11	~ABCG31 & ~ABF3	3	2	0.0	ABCG31, ABF3	2	38
12	~CYP707A3 & ~ZAT6	3	2	0.0	CYP707A3, ZAT6	2	38
13	HB6 & (~ABA4 | ~CYP707A3)	3	3	0.0	ABA4, CYP707A3, HB6	3	38
14	~CYP707A3 & ~HB6	2	2	0.0	CYP707A3, HB6	2	38
15	ABA4 & ABF4	2	2	0.0	ABA4, ABF4	2	38
16	HB6 & ~ABA4 & ~CYP707A3	2	3	0.0	ABA4, CYP707A3, HB6	3	38
17	~ABA4 & ~HB5	2	2	0.0	ABA4, HB5	2	38
18	HB6	2	1	0.5	HB6	1	38
19	~ABF3	2	1	0.5	ABF3	1	38
20	HB6	2	1	0.5	HB6	1	38
21	ABA4	2	1	0.5	ABA4	1	38
22	ZAT6	2	1	0.5	ZAT6	1	38
23	ABA4	2	1	0.5	ABA4	1	38
24	ABA4	2	1	0.5	ABA4	1	38
25	ZAT6	2	1	0.5	ZAT6	1	38
26	~HB7	2	1	0.5	HB7	1	38
27	~ABF3	2	1	0.5	ABF3	1	38
28	CYP707A3 | HB5	1	2	0.0	CYP707A3, HB5	2	38
29	True	1	1	0.5	True	1	38
30	MYB44 & ~ABCG31	1	2	0.0	ABCG31, MYB44	2	38
31	CYP707A3 & MYB44	1	2	0.0	CYP707A3, MYB44	2	38
32	~CYP707A3 | ~DREB2A	1	2	0.0	CYP707A3, DREB2A	2	38
33	ABF3 | HB7	1	2	0.0	ABF3, HB7	2	38
34	CYP707A3 | HB6	1	2	0.0	CYP707A3, HB6	2	38
35	ABCG31 | HB5	1	2	0.0	ABCG31, HB5	2	38
36	ABCG31 | ~PP2C5	1	2	0.0	ABCG31, PP2C5	2	38
37	~ABF3 | ~PP2C5	1	2	0.0	ABF3, PP2C5	2	38
38	~ZAT6	1	1	0.5	ZAT6	1	38
39	ABCG31	1	1	0.5	ABCG31	1	38
40	~FBH3	1	1	0.5	FBH3	1	38
41	~ABF4	1	1	0.5	ABF4	1	38
42	True	1	1	0.5	True	1	38
43	~ABF4	1	1	0.5	ABF4	1	38
44	ABF3	1	1	0.5	ABF3	1	38
45	CYP707A3 | ~HB7	0	2	0.0	CYP707A3, HB7	2	38
46	ABCG31 | ABF3 | ~HB7	0	3	0.0	ABCG31, ABF3, HB7	3	38
47	ABCG31 | ABF3	0	2	0.0	ABCG31, ABF3	2	38
48	ABCG31 | CYP707A3	0	2	0.0	ABCG31, CYP707A3	2	38
49	CYP707A3 | (~HB5 & ~ZAT6)	0	3	0.0	CYP707A3, HB5, ZAT6	3	38
50	CYP707A3	0	1	0.5	CYP707A3	1	38
