rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition
1	~ABF4 & ~HB5	3	2	0.0	ABF4, HB5	2	7
2	ABCG31 & HB6 & ~PP2C5	3	3	0.0	ABCG31, HB6, PP2C5	3	7
3	DREB2A & HB6	3	2	0.0	DREB2A, HB6	2	7
4	ABA4 & ZAT6	3	2	0.0	ABA4, ZAT6	2	7
5	FBH3 & HB5	3	2	0.0	FBH3, HB5	2	7
6	ABCG31 & HB6 & ~PP2C5	3	3	0.0	ABCG31, HB6, PP2C5	3	7
7	~ABF4 & ~HB5	3	2	0.0	ABF4, HB5	2	7
8	ABA4 & PP2C5	3	2	0.0	ABA4, PP2C5	2	7
9	DREB2A & HB7	3	2	0.0	DREB2A, HB7	2	7
10	HB6 & HB7 & ~ABA4	3	3	0.0	ABA4, HB6, HB7	3	7
11	FBH3 & HB5	3	2	0.0	FBH3, HB5	2	7
12	ABCG31 & HB6 & ~DREB2A	3	3	0.0	ABCG31, DREB2A, HB6	3	7
13	ABF4 & DREB2A	3	2	0.0	ABF4, DREB2A	2	7
14	ABF4 & HB5	3	2	0.0	ABF4, HB5	2	7
15	ABCG31 & ABF4 & ZAT6	3	3	0.0	ABCG31, ABF4, ZAT6	3	7
16	ABCG31 & ~PP2C5	3	2	0.0	ABCG31, PP2C5	2	7
17	ABCG31 & FBH3	3	2	0.0	ABCG31, FBH3	2	7
18	HB7 & ZAT6	3	2	0.0	HB7, ZAT6	2	7
19	DREB2A & HB6	3	2	0.0	DREB2A, HB6	2	7
20	ABF3 & ABF4 & DREB2A	3	3	0.0	ABF3, ABF4, DREB2A	3	7
21	HB6 & ZAT6 & ~ABCG31	3	3	0.0	ABCG31, HB6, ZAT6	3	7
22	ABF4 & DREB2A	3	2	0.0	ABF4, DREB2A	2	7
23	PP2C5 & (DREB2A | HB6)	3	3	0.0	DREB2A, HB6, PP2C5	3	7
24	ABF3 & MYB44 & PP2C5	3	3	0.0	ABF3, MYB44, PP2C5	3	7
25	~HB7	3	1	0.5	HB7	1	7
26	~HB7	3	1	0.5	HB7	1	7
27	FBH3	3	1	0.5	FBH3	1	7
28	ABF4	3	1	0.5	ABF4	1	7
29	~CYP707A3 & ~MYB44	2	2	0.0	CYP707A3, MYB44	2	7
30	HB5 & PP2C5	2	2	0.0	HB5, PP2C5	2	7
31	ABA4 & CYP707A3	2	2	0.0	ABA4, CYP707A3	2	7
32	ABCG31 & CYP707A3 & ~HB6	2	3	0.0	ABCG31, CYP707A3, HB6	3	7
33	CYP707A3 & MYB44	2	2	0.0	CYP707A3, MYB44	2	7
34	ABCG31 & HB5	2	2	0.0	ABCG31, HB5	2	7
35	PP2C5	2	1	0.5	PP2C5	1	7
36	~CYP707A3	2	1	0.5	CYP707A3	1	7
37	ABF3	2	1	0.5	ABF3	1	7
38	~HB6	2	1	0.5	HB6	1	7
39	~CYP707A3	2	1	0.5	CYP707A3	1	7
40	ABF3 & HB5 & HB7 & MYB44	2	4	0.5	ABF3, HB5, HB7, MYB44	4	7
41	HB6 | (ABA4 & MYB44)	1	3	0.0	ABA4, HB6, MYB44	3	7
42	ABA4 & HB5	1	2	0.0	ABA4, HB5	2	7
43	ABA4 | HB6	1	2	0.0	ABA4, HB6	2	7
44	~ABF3	1	1	0.5	ABF3	1	7
45	HB6	1	1	0.5	HB6	1	7
46	~ABF3	1	1	0.5	ABF3	1	7
47	(CYP707A3 | PP2C5) & (CYP707A3 | ZAT6) & (HB7 | PP2C5) & (HB7 | ZAT6)	1	4	0.5	CYP707A3, HB7, PP2C5, ZAT6	4	7
48	~PP2C5	1	1	0.5	PP2C5	1	7
49	CYP707A3	1	1	0.5	CYP707A3	1	7
50	PP2C5 | ~ABCG31	0	2	0.0	ABCG31, PP2C5	2	7
