rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition
1	ABF3 | MYB44	3	2	0.0	ABF3, MYB44	2	29
2	CYP707A3 & HB6	3	2	0.0	CYP707A3, HB6	2	29
3	MYB44 | ZAT6	3	2	0.0	MYB44, ZAT6	2	29
4	ABF3 & HB7	3	2	0.0	ABF3, HB7	2	29
5	ABF3 & HB7	3	2	0.0	ABF3, HB7	2	29
6	ABF3 & HB7	3	2	0.0	ABF3, HB7	2	29
7	ABF3	3	1	0.5	ABF3	1	29
8	ABF3 & HB5	3	2	0.0	ABF3, HB5	2	29
9	ABF3 | MYB44	3	2	0.0	ABF3, MYB44	2	29
10	ABF3 | MYB44	3	2	0.0	ABF3, MYB44	2	29
11	ABF3 & HB5	3	2	0.0	ABF3, HB5	2	29
12	ABF3 & HB7	3	2	0.0	ABF3, HB7	2	29
13	ABF3 & HB5	3	2	0.0	ABF3, HB5	2	29
14	ABF3 & HB7	3	2	0.0	ABF3, HB7	2	29
15	ABF3 & HB5	3	2	0.0	ABF3, HB5	2	29
16	MYB44 | ZAT6	3	2	0.0	MYB44, ZAT6	2	29
17	ABF3 | ABF4	3	2	0.0	ABF3, ABF4	2	29
18	CYP707A3 & MYB44	3	2	0.0	CYP707A3, MYB44	2	29
19	ABF3 & HB5	3	2	0.0	ABF3, HB5	2	29
20	ABF3 | ~HB5	3	2	0.0	ABF3, HB5	2	29
21	HB7 & MYB44	3	2	0.0	HB7, MYB44	2	29
22	HB7 & MYB44	3	2	0.0	HB7, MYB44	2	29
23	HB7 & MYB44	3	2	0.0	HB7, MYB44	2	29
24	MYB44	3	1	0.5	MYB44	1	29
25	MYB44	3	1	0.5	MYB44	1	29
26	ABF3	3	1	0.5	ABF3	1	29
27	ABF3	3	1	0.5	ABF3	1	29
28	ABCG31 | MYB44	2	2	0.0	ABCG31, MYB44	2	29
29	ABCG31 & ABF3 & HB7	2	3	0.0	ABCG31, ABF3, HB7	3	29
30	ABF3 & ~HB5	2	2	0.0	ABF3, HB5	2	29
31	ABF3 & PP2C5	2	2	0.0	ABF3, PP2C5	2	29
32	ABF4 & HB5	2	2	0.0	ABF4, HB5	2	29
33	FBH3 & HB7	2	2	0.0	FBH3, HB7	2	29
34	ABA4 | ABF3 | MYB44	2	3	0.0	ABA4, ABF3, MYB44	3	29
35	ABCG31 & HB6	2	2	0.0	ABCG31, HB6	2	29
36	ABF4 & HB6	2	2	0.0	ABF4, HB6	2	29
37	CYP707A3 | ~HB5	2	2	0.0	CYP707A3, HB5	2	29
38	ZAT6	2	1	0.5	ZAT6	1	29
39	CYP707A3	2	1	0.5	CYP707A3	1	29
40	ABA4	2	1	0.5	ABA4	1	29
41	ZAT6	2	1	0.5	ZAT6	1	29
42	HB5 | HB7	1	2	0.0	HB5, HB7	2	29
43	PP2C5 | ~HB5	1	2	0.0	HB5, PP2C5	2	29
44	ABCG31	1	1	0.5	ABCG31	1	29
45	CYP707A3 | HB5	1	2	0.0	CYP707A3, HB5	2	29
46	ABCG31 & PP2C5	1	2	0.0	ABCG31, PP2C5	2	29
47	ABA4 | PP2C5	1	2	0.0	ABA4, PP2C5	2	29
48	HB5	1	1	0.5	HB5	1	29
49	HB5	1	1	0.5	HB5	1	29
50	~DREB2A	1	1	0.5	DREB2A	1	29
