generation	avg_correct	std_correct	min_correct	max_correct	avg_regulator_penalty	min_regulator_penalty	max_regulator_penalty	avg_mlp_loss	min_mlp_loss	max_mlp_loss
0	10.24	1.18	8	13	0.370	0.0	0.5	1.0573	0.1780	1.2502
1	10.72	1.17	8	13	0.290	0.0	0.5	1.0088	0.1780	1.2502
2	10.86	1.43	7	13	0.210	0.0	1.5	1.0396	0.1780	1.2436
3	11.06	1.36	8	14	0.180	0.0	0.5	1.0537	0.1780	1.2502
4	11.28	1.44	7	14	0.200	0.0	0.5	1.0198	0.1780	1.2436
5	11.08	1.99	7	15	0.160	0.0	0.5	1.0209	0.1780	1.2436
6	11.82	1.57	8	15	0.130	0.0	0.5	0.9944	0.1780	1.2502
7	11.90	1.51	9	15	0.150	0.0	0.5	0.9635	0.4383	1.2502
8	11.64	1.68	9	15	0.140	0.0	0.5	0.9793	0.1651	1.2502
9	11.68	2.14	6	15	0.130	0.0	0.5	0.9417	0.6581	1.2323
10	11.90	1.75	9	15	0.180	0.0	0.5	0.9396	0.1651	1.2323
11	11.96	1.73	9	15	0.160	0.0	1.5	0.9478	0.0728	1.1874
12	12.02	1.88	7	15	0.140	0.0	0.5	0.9237	0.1651	1.1853
13	12.44	1.69	9	15	0.090	0.0	0.5	0.9173	0.0589	1.1853
14	12.32	1.88	8	15	0.090	0.0	0.5	0.9380	0.1395	1.2388
15	12.66	1.62	10	15	0.110	0.0	0.5	0.8588	0.1651	1.1847
16	12.64	1.68	10	15	0.080	0.0	0.5	0.8783	0.2880	1.2349
17	12.68	1.86	9	15	0.200	0.0	1.0	0.8422	0.0932	1.1853
18	12.66	1.73	10	15	0.160	0.0	0.5	0.9037	0.2880	1.2502
19	12.28	1.88	8	15	0.150	0.0	1.5	0.8896	0.1558	1.2349
20	12.30	1.86	10	15	0.170	0.0	1.5	0.9186	0.1558	1.2502
21	12.34	2.00	9	15	0.120	0.0	0.5	0.9224	0.1651	1.1853
22	12.46	2.05	8	15	0.140	0.0	1.0	0.9090	0.5374	1.1889
23	12.80	1.88	10	15	0.100	0.0	0.5	0.8914	0.5605	1.2143
24	12.54	1.73	9	15	0.130	0.0	1.0	0.9209	0.0932	1.2502
25	12.46	1.72	9	15	0.170	0.0	1.0	0.9141	0.0589	1.2502
26	12.46	1.79	9	15	0.110	0.0	1.0	0.9281	0.1638	1.2349
27	12.34	1.95	9	15	0.130	0.0	1.0	0.9435	0.6581	1.2349
28	12.44	1.76	8	15	0.130	0.0	0.5	0.9156	0.1651	1.1847
29	12.88	1.58	10	15	0.070	0.0	1.0	0.9094	0.0784	1.2143
30	12.54	1.71	8	15	0.070	0.0	0.5	0.9297	0.3328	1.2143
31	12.38	1.93	7	15	0.120	0.0	0.5	0.9072	0.3328	1.2502
32	12.24	1.94	9	15	0.100	0.0	1.0	0.9068	0.1638	1.2502
33	12.70	1.90	9	15	0.140	0.0	0.5	0.9008	0.3328	1.2349
34	12.40	1.94	9	15	0.190	0.0	1.5	0.9080	0.1558	1.2502
35	12.16	1.87	7	15	0.110	0.0	0.5	0.9166	0.3328	1.2502
36	12.40	1.82	8	15	0.120	0.0	1.0	0.9311	0.1714	1.2349
37	12.78	1.83	10	15	0.100	0.0	1.0	0.8906	0.1602	1.1853
38	12.22	1.88	8	15	0.160	0.0	0.5	0.9242	0.3328	1.1912
39	12.70	2.01	9	15	0.080	0.0	0.5	0.9138	0.6581	1.1853
40	12.42	1.98	8	15	0.150	0.0	1.0	0.9009	0.1651	1.1853
41	12.28	1.82	7	15	0.120	0.0	1.0	0.9198	0.0932	1.2502
42	12.24	1.98	8	15	0.170	0.0	1.0	0.9099	0.1651	1.2323
43	12.40	1.75	10	15	0.120	0.0	0.5	0.9117	0.1058	1.1912
44	12.46	2.00	9	15	0.120	0.0	0.5	0.9320	0.6392	1.2349
45	12.00	1.89	9	15	0.120	0.0	0.5	0.9300	0.1651	1.2349
46	12.48	1.79	10	15	0.110	0.0	1.0	0.9181	0.1714	1.1889
47	12.52	1.78	9	15	0.060	0.0	1.0	0.8905	0.1638	1.2349
48	12.28	1.83	9	15	0.110	0.0	0.5	0.9658	0.1395	1.1889
49	12.20	1.94	8	15	0.120	0.0	1.0	0.9428	0.1395	1.1912
50	12.20	1.94	9	15	0.110	0.0	1.0	0.9263	0.6581	1.2349
