generation	avg_correct	std_correct	min_correct	max_correct	avg_regulator_penalty	min_regulator_penalty	max_regulator_penalty	avg_mlp_loss	min_mlp_loss	max_mlp_loss
0	10.48	3.16	5	16	0.410	0.0	1.0	1.0620	0.0279	1.4926
1	11.94	3.73	3	17	0.370	0.0	0.5	1.0443	0.1467	1.4926
2	13.14	3.49	4	18	0.310	0.0	1.0	0.9699	0.0546	1.4926
3	12.90	4.29	4	18	0.220	0.0	0.5	0.9133	0.1228	1.4926
4	13.96	3.46	5	18	0.200	0.0	1.0	0.9707	0.0085	1.4926
5	15.18	2.63	10	19	0.140	0.0	0.5	1.0183	0.4227	1.4926
6	14.24	4.01	2	19	0.170	0.0	0.5	1.0059	0.3237	1.4926
7	14.76	3.73	5	19	0.170	0.0	0.5	0.9464	0.3319	1.4537
8	16.00	2.81	9	19	0.100	0.0	0.5	0.9138	0.2343	1.4926
9	15.52	3.54	7	19	0.100	0.0	0.5	0.8922	0.3319	1.4926
10	16.68	2.92	7	19	0.070	0.0	0.5	0.8741	0.2877	1.4926
11	16.04	3.32	6	19	0.110	0.0	0.5	0.8616	0.1283	1.4537
12	16.66	2.86	7	19	0.130	0.0	0.5	0.8729	0.2810	1.4926
13	17.04	2.48	9	19	0.110	0.0	0.5	0.7785	0.3305	1.4537
14	15.82	4.59	1	19	0.120	0.0	0.5	0.6558	0.2448	1.4537
15	16.64	3.08	9	19	0.080	0.0	0.5	0.7149	0.3305	1.4537
16	16.98	2.54	9	19	0.100	0.0	1.0	0.6685	0.2345	1.4256
17	15.76	4.04	1	19	0.210	0.0	1.5	0.6011	0.0113	1.4537
18	16.94	2.68	5	19	0.110	0.0	1.0	0.6537	0.1049	1.3135
19	16.84	2.76	9	19	0.120	0.0	1.5	0.6405	0.0124	1.4537
20	17.68	1.93	12	19	0.100	0.0	1.0	0.5866	0.1049	1.3135
21	17.10	2.35	9	19	0.080	0.0	0.5	0.6507	0.3305	1.4537
22	16.06	3.86	5	19	0.090	0.0	0.5	0.7222	0.2029	1.4537
23	16.62	3.17	7	19	0.050	0.0	0.5	0.7189	0.2497	1.4537
24	16.32	2.89	9	19	0.110	0.0	0.5	0.7719	0.0335	1.4537
25	15.62	3.81	3	19	0.150	0.0	1.0	0.7217	0.1085	1.4537
26	17.42	2.65	5	19	0.110	0.0	1.0	0.5640	0.0554	1.3135
27	16.58	3.14	8	19	0.100	0.0	0.5	0.7334	0.3305	1.4926
28	16.42	3.61	5	19	0.140	0.0	1.0	0.7039	0.1010	1.4537
29	16.06	3.55	6	19	0.100	0.0	0.5	0.7211	0.2022	1.4537
30	16.50	2.77	9	19	0.090	0.0	0.5	0.6857	0.3305	1.4537
31	17.84	1.65	14	19	0.080	0.0	1.0	0.5597	0.2634	1.3135
32	15.92	3.75	6	19	0.120	0.0	0.5	0.6309	0.2497	1.4537
33	16.64	2.81	7	19	0.140	0.0	0.5	0.6061	0.2305	1.4537
34	17.40	2.31	9	19	0.100	0.0	0.5	0.6093	0.2211	1.4537
35	17.48	2.82	5	19	0.110	0.0	1.0	0.6039	0.1049	1.4537
36	17.02	2.97	4	19	0.160	0.0	1.0	0.6166	0.0422	1.4537
37	16.14	3.85	1	19	0.070	0.0	0.5	0.6680	0.0808	1.4926
38	16.30	3.75	5	19	0.080	0.0	0.5	0.7056	0.1049	1.4537
39	16.24	3.71	3	19	0.090	0.0	0.5	0.6109	0.1689	1.4537
40	17.36	1.93	13	19	0.100	0.0	1.0	0.6579	0.2356	1.3135
41	16.62	3.03	5	19	0.080	0.0	0.5	0.6885	0.2436	1.4537
42	16.10	3.62	6	19	0.070	0.0	0.5	0.7468	0.2497	1.4926
43	16.70	2.75	9	19	0.120	0.0	1.0	0.7069	0.1371	1.4926
44	16.38	3.67	5	19	0.120	0.0	0.5	0.6710	0.1049	1.4537
45	17.16	2.31	10	19	0.140	0.0	0.5	0.6233	0.1049	1.4926
46	16.56	3.34	5	19	0.110	0.0	1.0	0.6763	0.2634	1.4130
47	15.74	3.73	5	19	0.130	0.0	0.5	0.7498	0.1680	1.4537
48	16.26	3.76	5	19	0.170	0.0	1.5	0.6899	0.2211	1.4926
49	17.12	2.52	9	19	0.150	0.0	1.5	0.5978	0.0113	1.4537
50	16.58	4.01	1	19	0.080	0.0	0.5	0.6080	0.3305	1.4206
