generation	avg_correct	std_correct	min_correct	max_correct	avg_regulator_penalty	min_regulator_penalty	max_regulator_penalty	avg_mlp_loss	min_mlp_loss	max_mlp_loss
0	10.78	3.35	2	18	0.320	0.0	0.5	1.2311	0.0521	2.4842
1	13.08	3.57	2	18	0.290	0.0	0.5	1.0791	0.2752	2.4842
2	12.98	5.22	2	18	0.260	0.0	0.5	0.9713	0.2752	2.4842
3	14.08	4.19	2	18	0.150	0.0	0.5	0.8887	0.2472	2.3906
4	14.04	5.28	2	18	0.160	0.0	1.0	0.7802	0.4393	2.4103
5	13.16	4.87	2	18	0.210	0.0	1.0	0.8850	0.2677	2.0766
6	13.42	4.60	2	18	0.110	0.0	0.5	0.9839	0.4749	2.4842
7	15.12	3.58	9	18	0.120	0.0	1.0	0.9381	0.2677	2.4842
8	14.98	4.77	2	18	0.220	0.0	0.5	0.8511	0.2876	2.4842
9	14.74	4.77	2	18	0.140	0.0	1.0	0.7329	0.2747	2.4103
10	14.84	4.07	2	18	0.130	0.0	0.5	0.8704	0.2448	2.4842
11	14.68	3.89	6	18	0.200	0.0	0.5	0.7940	0.3218	2.3567
12	14.10	4.35	2	18	0.150	0.0	0.5	0.7013	0.2448	2.3567
13	14.82	4.29	3	18	0.150	0.0	0.5	0.6309	0.2448	2.4103
14	14.66	4.10	6	18	0.140	0.0	1.5	0.5712	0.2345	2.4103
15	14.40	4.91	2	18	0.190	0.0	0.5	0.5632	0.2448	2.3567
16	14.58	4.26	2	18	0.220	0.0	1.5	0.5837	0.1203	2.0976
17	12.98	4.87	2	18	0.120	0.0	0.5	0.7440	0.3306	2.6502
18	14.32	4.19	3	18	0.130	0.0	0.5	0.5686	0.2448	2.4103
19	12.86	5.27	2	18	0.230	0.0	1.0	0.5692	0.1453	2.0976
20	13.06	4.77	2	18	0.170	0.0	1.0	0.6464	0.3306	2.0276
21	13.70	5.40	2	18	0.160	0.0	0.5	0.5680	0.3306	2.4842
22	12.98	5.60	2	18	0.150	0.0	0.5	0.5707	0.2448	2.0276
23	13.32	5.42	2	18	0.200	0.0	1.0	0.6210	0.2448	2.0976
24	14.46	4.57	2	18	0.080	0.0	0.5	0.6822	0.2472	2.4842
25	13.32	5.65	2	18	0.130	0.0	1.0	0.6734	0.0635	2.4842
26	14.48	4.08	2	18	0.130	0.0	0.5	0.6563	0.1805	2.4103
27	15.10	3.77	8	18	0.110	0.0	0.5	0.5190	0.2472	2.4103
28	14.50	4.56	2	18	0.240	0.0	1.0	0.5289	0.0635	2.3567
29	14.38	3.94	8	18	0.140	0.0	1.0	0.8330	0.2448	2.4842
30	15.30	3.52	9	18	0.160	0.0	1.0	0.6204	0.2472	2.0766
31	14.46	4.24	6	18	0.130	0.0	1.0	0.7375	0.2472	2.0976
32	15.28	3.68	6	18	0.170	0.0	1.0	0.7566	0.2472	2.3567
33	14.92	3.65	9	18	0.260	0.0	1.0	0.6017	0.0568	2.1165
34	15.46	3.35	9	18	0.230	0.0	1.5	0.6344	0.2036	2.0766
35	15.12	3.96	2	18	0.250	0.0	1.5	0.6063	0.2472	2.0766
36	15.16	3.99	2	18	0.290	0.0	1.0	0.6080	0.2472	2.0766
37	14.56	3.89	2	18	0.250	0.0	1.5	0.5126	0.1108	1.8668
38	14.94	4.02	6	18	0.190	0.0	1.0	0.6254	0.2472	2.4103
39	15.30	3.65	9	18	0.200	0.0	1.0	0.8260	0.2472	2.3567
40	14.66	3.70	8	18	0.200	0.0	1.0	0.6954	0.2472	2.4842
41	14.58	4.00	6	18	0.220	0.0	1.0	0.7021	0.0635	2.4103
42	14.90	3.69	8	18	0.140	0.0	1.0	0.5582	0.2472	1.8668
43	14.58	3.87	6	18	0.150	0.0	1.0	0.6047	0.2442	2.4103
44	14.56	3.92	6	18	0.140	0.0	0.5	0.7103	0.2472	2.4842
45	14.20	3.77	9	18	0.110	0.0	1.0	0.5857	0.0635	2.3906
46	15.14	4.18	2	18	0.160	0.0	0.5	0.7249	0.2472	2.4842
47	15.06	4.15	2	18	0.120	0.0	1.0	0.5719	0.2472	2.0766
48	15.58	3.82	2	18	0.170	0.0	1.0	0.6136	0.2472	1.9321
49	15.40	3.54	8	18	0.190	0.0	1.0	0.6173	0.0568	2.4842
50	13.98	4.73	2	18	0.160	0.0	1.0	0.7496	0.2472	2.3567
