generation	avg_correct	std_correct	min_correct	max_correct	avg_regulator_penalty	min_regulator_penalty	max_regulator_penalty	avg_mlp_loss	min_mlp_loss	max_mlp_loss
0	11.32	6.11	2	19	0.310	0.0	0.5	1.5808	0.6338	2.2694
1	13.76	5.48	2	19	0.240	0.0	1.0	1.4181	0.4735	2.2694
2	14.76	4.95	2	19	0.140	0.0	0.5	1.4753	0.5457	2.2277
3	14.18	5.53	2	19	0.170	0.0	0.5	1.4367	0.2061	2.2694
4	14.64	5.63	2	19	0.170	0.0	0.5	1.4199	0.5457	2.2694
5	13.62	5.95	1	19	0.220	0.0	1.0	1.3976	0.2571	2.2694
6	14.48	5.89	2	19	0.140	0.0	0.5	1.3550	0.5457	2.2694
7	14.90	5.86	2	19	0.160	0.0	1.0	1.1817	0.2634	2.2694
8	14.12	5.91	2	19	0.140	0.0	0.5	1.2526	0.5457	2.2694
9	15.08	5.78	1	19	0.170	0.0	1.0	1.2072	0.5214	2.2694
10	14.50	6.19	2	19	0.180	0.0	0.5	1.3519	0.5214	2.2694
11	14.22	6.69	1	19	0.150	0.0	1.0	1.2570	0.0935	2.2277
12	13.98	6.43	1	19	0.220	0.0	1.0	1.3436	0.0935	2.2694
13	13.16	6.65	1	19	0.230	0.0	1.0	1.2790	0.0624	2.2694
14	11.98	7.23	1	19	0.190	0.0	1.0	1.3068	0.4416	2.2694
15	14.38	5.97	2	19	0.210	0.0	1.0	1.2665	0.5649	2.2694
16	12.56	7.03	2	19	0.210	0.0	1.0	1.3816	0.3868	2.2694
17	12.04	7.00	1	19	0.220	0.0	1.0	1.2335	0.2509	2.2694
18	10.90	7.48	2	19	0.200	0.0	0.5	1.3878	0.4494	2.2694
19	11.88	6.76	1	19	0.270	0.0	0.5	1.3845	0.4494	2.2694
20	11.86	7.09	1	19	0.200	0.0	0.5	1.3567	0.5661	2.2694
21	13.60	6.80	2	19	0.240	0.0	0.5	1.2781	0.5214	2.2694
22	11.84	7.25	1	19	0.240	0.0	0.5	1.1924	0.5214	2.2694
23	10.84	7.12	2	19	0.190	0.0	0.5	1.2770	0.5214	2.2694
24	11.02	7.38	1	19	0.190	0.0	1.0	1.2552	0.0600	2.2694
25	10.68	7.23	1	19	0.180	0.0	1.0	1.2925	0.5214	2.2694
26	12.66	6.68	1	19	0.250	0.0	1.0	1.3492	0.0624	2.2694
27	11.32	6.65	1	19	0.220	0.0	0.5	1.3571	0.5214	2.2694
28	12.04	7.10	1	19	0.190	0.0	0.5	1.2657	0.5424	2.2694
29	13.24	6.83	1	19	0.130	0.0	0.5	1.1465	0.5214	2.2694
30	12.08	6.92	2	19	0.180	0.0	0.5	1.3194	0.6019	2.2694
31	12.34	6.73	2	19	0.150	0.0	0.5	1.2266	0.2607	2.2694
32	10.54	7.13	2	19	0.140	0.0	0.5	1.2359	0.5214	2.2694
33	12.26	6.76	2	19	0.170	0.0	0.5	1.3010	0.5214	2.2694
34	12.56	6.06	1	19	0.150	0.0	0.5	1.2764	0.6338	2.2694
35	10.78	7.63	1	19	0.190	0.0	1.0	1.2202	0.4452	2.2694
36	12.08	6.88	1	19	0.220	0.0	0.5	1.2332	0.5214	2.2694
37	10.88	7.34	1	19	0.190	0.0	0.5	1.3631	0.5214	2.2694
38	11.38	7.30	1	19	0.200	0.0	1.0	1.2770	0.5214	2.2694
39	11.98	6.83	1	19	0.220	0.0	0.5	1.2891	0.3086	2.2694
40	12.10	6.84	1	19	0.220	0.0	0.5	1.2674	0.4494	2.2694
41	12.32	6.83	1	19	0.150	0.0	0.5	1.2799	0.5214	2.2694
42	11.42	7.16	1	19	0.180	0.0	0.5	1.3022	0.6338	2.2694
43	12.90	6.43	2	19	0.170	0.0	0.5	1.2491	0.6338	2.2694
44	14.18	6.38	2	19	0.200	0.0	1.0	1.2156	0.5214	2.2694
45	12.34	7.07	1	19	0.240	0.0	1.0	1.2679	0.5214	2.2694
46	12.10	6.56	2	19	0.290	0.0	1.0	1.2801	0.5214	2.2694
47	11.60	6.76	2	19	0.240	0.0	1.0	1.2058	0.5214	2.2694
48	11.18	7.15	1	19	0.260	0.0	1.0	1.3304	0.5214	2.2694
49	10.88	7.12	1	19	0.240	0.0	0.5	1.3012	0.5424	2.2694
50	11.58	7.18	2	19	0.210	0.0	1.0	1.2808	0.5424	2.2694
