generation	avg_correct	std_correct	min_correct	max_correct	avg_regulator_penalty	min_regulator_penalty	max_regulator_penalty	avg_mlp_loss	min_mlp_loss	max_mlp_loss
0	9.14	4.26	2	18	0.280	0.0	0.5	0.8772	0.0305	2.7097
1	9.92	4.25	2	18	0.240	0.0	1.0	0.5933	0.0134	2.1478
2	11.60	4.92	2	19	0.230	0.0	1.0	0.5997	0.0380	2.1478
3	11.70	5.54	2	19	0.190	0.0	0.5	0.6297	0.0800	2.0201
4	12.10	5.86	2	19	0.140	0.0	0.5	0.6140	0.0393	2.4925
5	12.86	5.05	2	19	0.170	0.0	0.5	0.7446	0.0980	2.6257
6	13.10	4.96	1	19	0.230	0.0	0.5	0.6754	0.0980	2.6257
7	12.44	5.54	2	19	0.200	0.0	0.5	0.4782	0.0470	2.6257
8	12.64	5.70	2	19	0.110	0.0	0.5	0.4705	0.0669	2.1478
9	12.10	6.63	2	19	0.130	0.0	0.5	0.4674	0.0669	2.0173
10	14.26	6.01	2	19	0.150	0.0	0.5	0.4492	0.0669	2.1478
11	14.44	5.51	2	19	0.100	0.0	1.0	0.4745	0.0513	2.0201
12	13.80	6.25	2	19	0.120	0.0	0.5	0.4267	0.1150	2.0201
13	14.32	5.50	2	19	0.210	0.0	1.5	0.6076	0.0248	2.6257
14	13.94	5.29	2	19	0.120	0.0	0.5	0.4853	0.0800	2.6257
15	13.40	6.08	2	19	0.180	0.0	0.5	0.4855	0.0594	2.6257
16	14.10	5.91	2	19	0.190	0.0	1.0	0.3383	0.0410	2.4804
17	14.16	5.11	1	19	0.120	0.0	0.5	0.3221	0.0563	0.9232
18	13.60	5.97	2	19	0.170	0.0	0.5	0.4416	0.0988	2.1478
19	14.42	5.22	2	19	0.160	0.0	0.5	0.4549	0.1220	2.4804
20	14.82	5.44	2	19	0.130	0.0	0.5	0.2972	0.1039	0.6893
21	12.36	5.83	1	19	0.140	0.0	0.5	0.5029	0.0869	2.6257
22	13.76	5.68	1	19	0.160	0.0	0.5	0.4598	0.0616	2.6257
23	13.94	5.87	2	19	0.210	0.0	0.5	0.3725	0.0410	2.6257
24	14.04	5.28	1	19	0.120	0.0	0.5	0.3734	0.0170	2.6257
25	13.82	5.25	2	19	0.140	0.0	0.5	0.4995	0.0170	2.6257
26	14.06	5.69	2	19	0.120	0.0	0.5	0.2706	0.0556	1.9483
27	13.26	6.09	2	19	0.130	0.0	0.5	0.3701	0.0918	2.0173
28	14.86	4.43	2	19	0.140	0.0	0.5	0.3816	0.0616	2.6257
29	13.98	5.15	2	19	0.200	0.0	0.5	0.5013	0.0590	2.1478
30	14.96	5.22	1	19	0.180	0.0	0.5	0.3389	0.0354	2.1478
31	12.56	6.18	1	19	0.140	0.0	0.5	0.3033	0.0170	2.0173
32	13.46	5.81	2	19	0.180	0.0	0.5	0.4366	0.1059	2.6257
33	13.48	5.40	1	19	0.130	0.0	1.5	0.3517	0.0712	2.6257
34	13.20	6.01	2	19	0.190	0.0	0.5	0.3752	0.0590	2.4804
35	14.46	4.80	2	19	0.140	0.0	0.5	0.3109	0.0667	2.0201
36	13.26	5.73	1	19	0.140	0.0	0.5	0.3725	0.0708	2.6257
37	13.92	5.62	2	19	0.170	0.0	0.5	0.3825	0.0580	2.0173
38	14.80	5.18	2	19	0.170	0.0	0.5	0.4607	0.0594	2.6257
39	13.56	6.23	2	19	0.180	0.0	1.0	0.3352	0.0387	2.6257
40	13.22	4.93	2	19	0.130	0.0	1.0	0.4973	0.0063	2.6257
41	14.18	4.99	2	19	0.160	0.0	0.5	0.4478	0.0203	2.6257
42	14.12	4.52	2	19	0.130	0.0	1.0	0.4658	0.0411	2.4804
43	13.46	5.19	2	19	0.120	0.0	1.0	0.3835	0.0411	2.6257
44	13.98	4.85	1	19	0.150	0.0	1.5	0.3595	0.0239	2.0173
45	13.46	5.19	2	19	0.170	0.0	0.5	0.4582	0.0568	2.0173
46	12.94	5.61	2	19	0.130	0.0	1.0	0.2948	0.0490	2.7097
47	12.90	6.04	2	19	0.120	0.0	0.5	0.3447	0.0594	1.5990
48	13.44	5.55	2	19	0.110	0.0	0.5	0.5129	0.0667	2.6257
49	13.08	6.26	2	19	0.100	0.0	0.5	0.3689	0.0170	2.1478
50	12.86	5.91	2	19	0.160	0.0	1.0	0.2237	0.0317	0.6893
