generation	avg_correct	std_correct	min_correct	max_correct	avg_regulator_penalty	min_regulator_penalty	max_regulator_penalty	avg_mlp_loss	min_mlp_loss	max_mlp_loss
0	9.38	5.99	2	18	0.350	0.0	0.5	1.1204	0.4054	1.5440
1	12.60	5.35	2	18	0.270	0.0	0.5	1.0757	0.4505	1.5440
2	14.10	5.41	2	18	0.200	0.0	0.5	1.0585	0.2026	1.5440
3	14.44	4.79	3	18	0.200	0.0	1.5	0.9437	0.1640	1.5440
4	15.50	3.68	2	18	0.110	0.0	0.5	0.9705	0.3932	1.3976
5	14.28	5.21	2	18	0.140	0.0	0.5	0.9254	0.4036	1.5440
6	14.94	4.21	2	18	0.140	0.0	1.0	0.8315	0.2026	1.5440
7	14.52	5.10	3	18	0.180	0.0	1.0	0.8038	0.1232	1.4241
8	15.74	3.45	3	18	0.170	0.0	1.0	0.7957	0.1046	1.5440
9	15.50	4.32	3	18	0.120	0.0	1.0	0.7793	0.2605	1.4241
10	14.54	4.74	3	18	0.080	0.0	0.5	0.7659	0.4280	1.2738
11	14.80	4.29	3	18	0.140	0.0	0.5	0.8442	0.4280	1.2738
12	16.46	2.93	4	18	0.090	0.0	1.0	0.7751	0.2509	1.2738
13	16.04	3.46	3	18	0.090	0.0	0.5	0.7562	0.4280	1.2738
14	16.16	2.90	5	18	0.150	0.0	1.5	0.7496	0.3201	1.4194
15	16.42	3.64	3	18	0.100	0.0	1.0	0.6693	0.1369	1.2732
16	16.06	3.16	3	18	0.120	0.0	1.0	0.6852	0.2243	1.1577
17	15.88	4.17	3	18	0.130	0.0	0.5	0.6698	0.1393	1.4241
18	15.56	4.41	3	18	0.110	0.0	1.5	0.7254	0.0898	1.2738
19	15.20	4.53	3	18	0.120	0.0	0.5	0.7554	0.2899	1.2738
20	15.52	4.35	2	18	0.090	0.0	0.5	0.7309	0.2899	1.2738
21	15.52	4.37	3	18	0.110	0.0	0.5	0.7046	0.2899	1.2738
22	16.34	3.12	3	18	0.110	0.0	1.0	0.6633	0.2845	1.2738
23	15.96	3.78	3	18	0.110	0.0	1.0	0.7368	0.2243	1.1309
24	15.84	3.67	3	18	0.120	0.0	0.5	0.7364	0.1794	1.2738
25	16.64	2.46	3	18	0.120	0.0	1.0	0.7183	0.1212	1.2738
26	15.48	4.60	3	18	0.130	0.0	1.0	0.6314	0.2845	1.2738
27	14.82	5.28	3	18	0.150	0.0	0.5	0.7181	0.2899	1.4241
28	16.74	3.06	2	18	0.130	0.0	1.0	0.6638	0.2876	1.2738
29	16.36	3.39	3	18	0.120	0.0	0.5	0.7268	0.2899	1.3711
30	15.12	4.90	3	18	0.180	0.0	1.0	0.7497	0.3475	1.4241
31	15.24	5.02	3	18	0.090	0.0	0.5	0.6425	0.1240	1.3976
32	15.64	4.25	2	18	0.090	0.0	0.5	0.7115	0.2899	1.2738
33	15.66	4.01	3	18	0.100	0.0	0.5	0.7242	0.1794	1.2738
34	15.74	4.20	3	18	0.090	0.0	0.5	0.7332	0.1794	1.3711
35	15.10	4.89	3	18	0.140	0.0	1.0	0.6858	0.2845	1.5440
36	16.00	3.07	2	18	0.110	0.0	1.0	0.6385	0.1212	1.2738
37	15.60	3.76	3	18	0.110	0.0	0.5	0.7116	0.1794	1.4241
38	16.28	2.49	4	18	0.080	0.0	0.5	0.6951	0.2899	1.2738
39	15.86	3.94	2	18	0.110	0.0	1.0	0.6586	0.2605	1.2738
40	16.02	3.85	3	18	0.110	0.0	0.5	0.6614	0.2219	1.5440
41	16.80	2.49	4	18	0.080	0.0	1.5	0.6495	0.1215	1.5440
42	17.02	2.21	4	18	0.130	0.0	1.0	0.6774	0.2876	1.2738
43	16.88	2.35	6	18	0.090	0.0	0.5	0.6447	0.3499	1.2738
44	15.58	4.51	2	18	0.120	0.0	0.5	0.7398	0.2899	1.5440
45	15.88	3.86	2	18	0.110	0.0	0.5	0.7018	0.2219	1.4241
46	16.50	3.05	2	18	0.070	0.0	0.5	0.6214	0.2899	1.1309
47	16.02	3.98	3	18	0.120	0.0	1.0	0.6147	0.1212	1.1333
48	16.24	3.20	3	18	0.110	0.0	0.5	0.7050	0.2899	1.2738
49	15.70	3.67	3	18	0.130	0.0	0.5	0.7658	0.3854	1.2738
50	15.66	4.16	3	18	0.100	0.0	1.0	0.6814	0.1240	1.5440
