generation	avg_correct	std_correct	min_correct	max_correct	avg_regulator_penalty	min_regulator_penalty	max_regulator_penalty	avg_mlp_loss	min_mlp_loss	max_mlp_loss
0	9.20	5.04	2	18	0.390	0.0	1.0	0.9948	0.0344	2.6257
1	12.84	4.81	2	18	0.390	0.0	0.5	0.8677	0.0271	2.6257
2	12.46	6.09	2	18	0.420	0.0	0.5	0.7654	0.1513	2.6257
3	14.26	5.08	2	18	0.380	0.0	0.5	0.5638	0.0730	2.6257
4	14.26	5.66	2	18	0.450	0.0	0.5	0.5535	0.1572	2.6257
5	12.12	6.88	2	19	0.440	0.0	0.5	0.5450	0.1513	2.1478
6	14.14	5.55	2	19	0.400	0.0	0.5	0.4777	0.1220	2.6257
7	12.94	6.41	2	19	0.430	0.0	0.5	0.6593	0.1220	2.6257
8	12.74	6.11	2	19	0.380	0.0	0.5	0.5540	0.1220	2.0201
9	13.94	5.38	2	19	0.360	0.0	0.5	0.7120	0.0669	2.6257
10	15.00	5.13	2	19	0.360	0.0	0.5	0.5603	0.1220	2.6257
11	12.06	6.25	1	19	0.290	0.0	0.5	0.7349	0.0426	2.6257
12	12.32	6.03	2	19	0.180	0.0	0.5	0.6494	0.0576	2.6257
13	12.98	6.20	2	19	0.190	0.0	0.5	0.5349	0.0800	2.4925
14	12.74	6.26	2	19	0.210	0.0	0.5	0.5075	0.0669	2.0201
15	12.96	6.16	1	19	0.250	0.0	0.5	0.6884	0.0352	2.4925
16	13.00	5.69	2	19	0.220	0.0	0.5	0.7073	0.1220	2.6257
17	11.58	5.93	1	19	0.260	0.0	0.5	0.7915	0.1448	2.6257
18	11.72	6.14	2	19	0.210	0.0	0.5	0.7098	0.1572	2.6257
19	12.62	6.47	2	19	0.290	0.0	0.5	0.5780	0.1486	2.6257
20	13.82	5.81	2	19	0.240	0.0	0.5	0.4563	0.1448	2.1478
21	13.76	5.92	2	19	0.270	0.0	0.5	0.5717	0.0800	2.0201
22	12.90	6.17	2	19	0.220	0.0	0.5	0.5891	0.1002	2.0201
23	13.60	6.07	2	19	0.280	0.0	0.5	0.5642	0.1128	2.0201
24	13.18	6.18	2	19	0.260	0.0	0.5	0.5742	0.0390	2.6257
25	11.20	6.38	2	19	0.240	0.0	0.5	0.7073	0.0800	2.6257
26	11.30	6.42	2	19	0.280	0.0	0.5	0.7703	0.1385	2.6257
27	12.94	5.27	2	19	0.230	0.0	0.5	0.7566	0.1220	2.6257
28	14.30	5.42	2	19	0.280	0.0	0.5	0.6174	0.0800	2.6257
29	12.56	6.25	1	19	0.220	0.0	0.5	0.6654	0.1448	2.1478
30	14.00	5.77	2	19	0.210	0.0	0.5	0.5608	0.0909	2.0201
31	13.88	6.02	1	19	0.260	0.0	0.5	0.6119	0.1448	2.1478
32	14.64	5.46	2	19	0.310	0.0	0.5	0.6775	0.0578	2.6257
33	12.24	6.38	1	19	0.190	0.0	0.5	0.5283	0.0669	2.0201
34	13.00	6.08	1	19	0.260	0.0	0.5	0.6924	0.1002	2.6257
35	13.08	5.94	1	19	0.250	0.0	0.5	0.6941	0.1220	2.4925
36	11.74	6.27	2	19	0.260	0.0	0.5	0.6196	0.1065	2.6257
37	13.48	5.51	2	19	0.210	0.0	0.5	0.6356	0.1059	2.4804
38	13.80	5.83	2	19	0.290	0.0	0.5	0.6062	0.0800	2.6257
39	12.08	6.95	1	19	0.290	0.0	0.5	0.5169	0.0800	2.6257
40	12.72	6.17	2	19	0.270	0.0	0.5	0.5322	0.0800	2.0201
41	12.46	5.96	1	19	0.240	0.0	0.5	0.6762	0.0800	2.6257
42	11.70	5.66	2	19	0.250	0.0	0.5	0.6914	0.1065	2.0201
43	12.28	6.19	1	19	0.230	0.0	0.5	0.6671	0.1220	2.0201
44	14.72	5.52	2	19	0.250	0.0	0.5	0.4964	0.0584	2.6257
45	12.84	6.15	2	19	0.220	0.0	0.5	0.6047	0.0669	2.1478
46	12.78	5.99	2	19	0.300	0.0	0.5	0.6797	0.0800	2.6257
47	13.82	5.41	2	19	0.320	0.0	0.5	0.8545	0.1448	2.6257
48	11.46	6.40	1	19	0.250	0.0	0.5	0.6545	0.0800	2.0201
49	11.02	6.47	1	19	0.240	0.0	0.5	0.5324	0.0470	2.1478
50	10.68	6.39	1	19	0.210	0.0	0.5	0.6133	0.0669	2.0201
