generation	avg_correct	std_correct	min_correct	max_correct	avg_regulator_penalty	min_regulator_penalty	max_regulator_penalty	avg_mlp_loss	min_mlp_loss	max_mlp_loss
0	11.26	3.82	4	18	0.330	0.0	0.5	0.9630	0.1295	2.2388
1	12.98	4.95	2	19	0.300	0.0	0.5	0.6638	0.1916	1.9550
2	14.14	5.28	2	19	0.360	0.0	0.5	0.5825	0.1942	1.9550
3	15.10	4.68	2	19	0.260	0.0	0.5	0.4629	0.1942	1.9550
4	14.42	4.85	2	19	0.180	0.0	0.5	0.5681	0.1942	2.2022
5	16.80	3.06	7	19	0.190	0.0	0.5	0.4040	0.0827	1.7279
6	16.38	3.69	4	19	0.180	0.0	0.5	0.4607	0.1161	2.1927
7	16.82	3.43	7	19	0.150	0.0	1.0	0.4169	0.0858	1.9550
8	16.90	3.74	1	19	0.120	0.0	0.5	0.3998	0.0310	1.7851
9	16.52	4.51	2	19	0.120	0.0	0.5	0.3595	0.1179	0.7917
10	15.98	4.16	2	19	0.150	0.0	0.5	0.5431	0.1340	2.2388
11	16.82	3.34	7	19	0.190	0.0	1.0	0.6534	0.1198	2.2388
12	17.28	3.15	7	19	0.160	0.0	0.5	0.4047	0.1177	1.9550
13	16.94	3.25	7	19	0.140	0.0	1.0	0.4573	0.1005	1.9550
14	15.92	3.84	4	19	0.060	0.0	0.5	0.4630	0.1926	1.9550
15	16.02	3.99	4	19	0.100	0.0	0.5	0.4537	0.1267	1.9550
16	17.26	2.69	10	19	0.100	0.0	0.5	0.3550	0.0942	1.9550
17	17.22	3.09	7	19	0.110	0.0	0.5	0.4029	0.0827	1.9550
18	16.72	3.53	2	19	0.160	0.0	1.0	0.3863	0.1027	1.7833
19	15.80	3.74	4	19	0.110	0.0	0.5	0.4069	0.0942	1.9550
20	15.82	4.13	2	19	0.180	0.0	1.0	0.4310	0.0942	2.2388
21	16.34	3.35	10	19	0.200	0.0	1.0	0.3458	0.1096	0.5929
22	16.60	3.17	8	19	0.100	0.0	0.5	0.3510	0.1179	0.8987
23	16.98	3.02	10	19	0.120	0.0	0.5	0.3529	0.1340	0.8987
24	15.46	4.66	2	19	0.140	0.0	0.5	0.4058	0.1179	1.9550
25	17.14	2.85	9	19	0.090	0.0	0.5	0.3889	0.1989	2.2022
26	16.88	3.10	9	19	0.150	0.0	1.0	0.3753	0.1027	2.2022
27	16.04	3.79	2	19	0.150	0.0	1.0	0.4450	0.0897	2.2388
28	16.22	3.57	9	19	0.100	0.0	0.5	0.5025	0.0798	2.2022
29	16.30	3.74	2	19	0.120	0.0	0.5	0.3801	0.0942	1.3758
30	15.46	4.30	2	19	0.110	0.0	1.0	0.4126	0.0798	2.2022
31	15.52	4.67	2	19	0.130	0.0	0.5	0.4307	0.1016	1.9550
32	15.84	4.34	2	19	0.160	0.0	1.0	0.4299	0.0942	1.6659
33	16.16	3.83	7	19	0.130	0.0	1.5	0.4361	0.0498	1.7279
34	16.54	3.82	5	19	0.110	0.0	1.0	0.4369	0.1440	1.9550
35	17.02	3.69	4	19	0.090	0.0	0.5	0.3737	0.1989	1.6659
36	17.16	3.45	8	19	0.120	0.0	1.5	0.3563	0.0954	1.3758
37	15.96	3.90	8	19	0.190	0.0	1.5	0.4217	0.0987	2.1927
38	15.74	4.49	4	19	0.130	0.0	1.0	0.4053	0.1204	1.9550
39	16.52	4.19	1	19	0.100	0.0	1.0	0.3682	0.1116	2.1927
40	15.82	4.55	5	19	0.130	0.0	1.0	0.4328	0.1456	1.7851
41	16.00	4.28	4	19	0.150	0.0	1.0	0.3560	0.1079	1.3758
42	16.42	4.05	4	19	0.120	0.0	1.5	0.4300	0.0987	1.9550
43	17.20	3.21	8	19	0.130	0.0	1.0	0.4523	0.1983	1.9550
44	16.36	4.34	3	19	0.130	0.0	1.5	0.4149	0.0987	2.1927
45	15.88	4.59	5	19	0.110	0.0	1.0	0.3809	0.0851	1.3758
46	17.18	3.43	7	19	0.120	0.0	1.0	0.3856	0.0851	1.6659
47	16.08	4.69	3	19	0.110	0.0	0.5	0.3644	0.1016	1.3758
48	16.98	3.69	8	19	0.110	0.0	1.0	0.4358	0.1016	1.6659
49	17.00	3.38	9	19	0.180	0.0	1.5	0.4240	0.0987	1.7851
50	16.10	3.95	8	19	0.130	0.0	0.5	0.4458	0.1727	1.9550
