generation	avg_correct	std_correct	min_correct	max_correct	avg_regulator_penalty	min_regulator_penalty	max_regulator_penalty	avg_mlp_loss	min_mlp_loss	max_mlp_loss
0	8.34	6.76	1	19	0.360	0.0	1.0	0.9448	0.0203	1.2609
1	14.24	5.93	1	19	0.270	0.0	1.0	0.9049	0.2733	1.2609
2	14.66	5.64	1	19	0.200	0.0	1.0	0.8862	0.2328	1.2609
3	13.64	6.40	1	19	0.150	0.0	1.0	0.9434	0.4440	1.2609
4	16.50	3.68	2	19	0.160	0.0	0.5	0.8976	0.2328	1.2609
5	14.56	5.91	2	19	0.190	0.0	1.0	0.8626	0.2320	1.2609
6	16.70	4.30	3	19	0.110	0.0	0.5	0.8350	0.2462	1.2609
7	16.16	4.27	1	19	0.080	0.0	0.5	0.9055	0.5307	1.2609
8	16.70	4.67	2	19	0.130	0.0	1.0	0.8579	0.2674	1.2609
9	15.60	5.48	2	19	0.130	0.0	1.0	0.8651	0.1717	1.2609
10	15.92	5.28	1	19	0.150	0.0	0.5	0.8342	0.2320	1.2411
11	15.80	5.52	2	19	0.140	0.0	1.0	0.8711	0.3261	1.2526
12	16.06	4.68	1	19	0.160	0.0	0.5	0.7958	0.0562	1.2521
13	16.32	4.89	1	19	0.160	0.0	0.5	0.8099	0.3338	1.2411
14	15.88	4.80	1	19	0.120	0.0	0.5	0.8190	0.2320	1.2477
15	16.94	4.13	1	19	0.130	0.0	1.0	0.7883	0.2012	1.2477
16	16.90	3.72	2	19	0.140	0.0	0.5	0.7084	0.2498	1.2411
17	17.02	3.40	2	19	0.120	0.0	1.0	0.6285	0.2498	1.2609
18	16.88	3.15	2	19	0.110	0.0	0.5	0.6841	0.2498	1.2609
19	16.06	3.74	1	19	0.120	0.0	0.5	0.6916	0.2498	1.2609
20	16.28	4.33	2	19	0.110	0.0	0.5	0.6164	0.2015	1.2334
21	17.02	3.72	1	19	0.090	0.0	0.5	0.6305	0.2498	1.2516
22	16.50	4.40	1	19	0.160	0.0	1.0	0.6059	0.2086	1.2411
23	16.52	3.89	2	19	0.090	0.0	0.5	0.6289	0.2865	1.2521
24	16.88	2.90	6	19	0.090	0.0	0.5	0.6798	0.2865	1.2609
25	17.66	2.27	11	19	0.110	0.0	1.0	0.5158	0.2015	1.2268
26	17.34	3.07	2	19	0.050	0.0	0.5	0.6097	0.2865	1.2341
27	17.40	2.90	3	19	0.080	0.0	0.5	0.6288	0.2498	1.2268
28	16.76	3.51	2	19	0.080	0.0	1.0	0.6300	0.2674	1.2411
29	16.66	3.72	3	19	0.200	0.0	1.0	0.6286	0.1434	1.2101
30	16.04	4.06	1	19	0.130	0.0	0.5	0.7063	0.2498	1.2609
31	16.26	4.21	2	19	0.090	0.0	1.0	0.6491	0.2865	1.2609
32	16.58	3.71	3	19	0.090	0.0	0.5	0.6221	0.2865	1.2082
33	16.04	4.82	1	19	0.090	0.0	0.5	0.5904	0.2015	1.2609
34	16.64	3.69	3	19	0.100	0.0	0.5	0.6109	0.2830	1.2101
35	17.02	3.46	2	19	0.110	0.0	1.0	0.6425	0.2805	1.2334
36	16.14	4.18	2	19	0.160	0.0	1.0	0.6876	0.2498	1.2334
37	16.80	3.27	2	19	0.080	0.0	0.5	0.6515	0.2865	1.2609
38	15.96	4.00	2	19	0.080	0.0	0.5	0.7188	0.2865	1.2609
39	17.10	3.19	1	19	0.130	0.0	1.0	0.6153	0.2865	1.2408
40	16.32	4.36	2	19	0.110	0.0	1.0	0.6545	0.2865	1.2609
41	16.94	3.50	2	19	0.080	0.0	1.0	0.6573	0.2865	1.2609
42	17.46	3.07	2	19	0.080	0.0	0.5	0.6587	0.2865	1.2609
43	17.00	4.16	1	19	0.090	0.0	0.5	0.5498	0.2015	1.2609
44	16.44	4.30	3	19	0.120	0.0	1.0	0.6078	0.2865	1.2609
45	16.54	2.93	7	19	0.120	0.0	0.5	0.6828	0.2498	1.2101
46	16.42	3.53	2	19	0.080	0.0	1.0	0.7225	0.0839	1.2101
47	16.80	3.61	4	19	0.080	0.0	0.5	0.6177	0.2015	1.2609
48	16.52	4.59	2	19	0.090	0.0	1.0	0.6484	0.0631	1.2609
49	15.80	4.78	2	19	0.130	0.0	1.0	0.6080	0.0631	1.2609
50	16.42	4.11	2	19	0.120	0.0	0.5	0.6568	0.2865	1.2411
