generation	avg_correct	std_correct	min_correct	max_correct	avg_regulator_penalty	min_regulator_penalty	max_regulator_penalty	avg_mlp_loss	min_mlp_loss	max_mlp_loss
0	11.38	3.07	6	18	0.330	0.0	1.0	1.4094	0.3931	2.4842
1	12.30	4.77	2	18	0.220	0.0	1.0	0.9632	0.2030	2.3567
2	13.82	4.59	2	18	0.300	0.0	1.0	0.8489	0.1577	2.4842
3	13.08	5.12	2	18	0.230	0.0	1.0	1.0004	0.2188	2.4842
4	14.78	4.42	2	18	0.140	0.0	0.5	0.8406	0.3691	2.4842
5	14.90	4.57	2	18	0.130	0.0	0.5	0.7509	0.3691	2.0766
6	14.64	3.46	10	18	0.210	0.0	0.5	0.8273	0.2616	2.4842
7	13.64	4.11	2	18	0.140	0.0	0.5	1.0045	0.2188	2.4842
8	13.54	4.32	2	18	0.160	0.0	0.5	0.8546	0.2188	2.4842
9	13.62	4.22	2	18	0.210	0.0	0.5	0.8925	0.2188	2.6502
10	13.32	5.17	2	18	0.120	0.0	0.5	0.7547	0.3191	2.4842
11	13.44	5.15	2	18	0.150	0.0	0.5	0.7885	0.3968	2.4842
12	13.64	5.15	2	18	0.200	0.0	1.0	0.8429	0.3968	2.4842
13	14.50	4.46	2	18	0.150	0.0	0.5	0.8546	0.3218	2.4842
14	13.94	4.68	2	18	0.130	0.0	0.5	0.7959	0.4733	2.6502
15	13.52	4.37	2	18	0.160	0.0	0.5	0.8881	0.3347	2.3906
16	14.50	3.92	6	18	0.120	0.0	0.5	0.8528	0.3122	2.4842
17	15.26	4.10	7	18	0.140	0.0	0.5	0.8599	0.3288	2.6502
18	14.46	4.39	2	18	0.130	0.0	0.5	0.9776	0.3288	2.6502
19	14.64	3.92	6	18	0.130	0.0	1.5	0.7548	0.1936	2.4842
20	14.10	4.66	2	18	0.160	0.0	0.5	0.8362	0.1943	2.3906
21	13.94	4.13	6	18	0.160	0.0	1.0	0.7745	0.1943	2.6502
22	15.12	3.61	6	18	0.120	0.0	1.0	0.6868	0.3288	2.6502
23	14.88	4.18	3	18	0.180	0.0	1.0	0.6687	0.2056	2.3567
24	15.84	4.00	2	18	0.160	0.0	1.0	0.6618	0.2922	2.4842
25	15.56	3.50	7	18	0.200	0.0	1.0	0.7589	0.2472	2.4842
26	15.48	3.47	7	18	0.150	0.0	1.0	0.7402	0.1604	2.6502
27	15.50	3.53	2	18	0.170	0.0	1.0	0.6908	0.2922	2.3567
28	14.36	4.08	3	18	0.160	0.0	0.5	0.7672	0.2601	2.6502
29	15.40	3.63	6	18	0.220	0.0	1.0	0.7616	0.0568	2.3567
30	14.96	3.79	3	18	0.120	0.0	0.5	0.5894	0.3168	2.1165
31	14.70	3.86	7	18	0.160	0.0	1.5	0.6988	0.1397	2.3567
32	14.44	3.89	7	18	0.150	0.0	1.5	0.7265	0.0854	2.3906
33	14.36	3.70	3	18	0.140	0.0	1.0	0.7148	0.3288	2.6502
34	14.96	3.57	6	18	0.190	0.0	1.0	0.7142	0.1412	2.6502
35	15.06	4.00	2	18	0.110	0.0	1.0	0.7347	0.2188	2.6502
36	15.38	3.12	6	18	0.150	0.0	1.0	0.6036	0.2188	2.3567
37	14.84	3.31	7	18	0.100	0.0	0.5	0.6689	0.2672	2.3567
38	15.14	3.82	2	18	0.180	0.0	1.5	0.6514	0.2295	2.3906
39	15.32	3.36	7	18	0.140	0.0	1.0	0.7130	0.2589	2.3567
40	15.30	4.09	2	18	0.150	0.0	0.5	0.7243	0.1943	2.3567
41	14.16	4.47	2	18	0.210	0.0	1.0	0.8183	0.2188	2.3567
42	15.28	3.72	6	18	0.150	0.0	1.0	0.6274	0.2472	2.3567
43	13.62	4.41	2	18	0.170	0.0	1.0	0.7489	0.2442	2.6502
44	15.08	3.43	6	18	0.110	0.0	0.5	0.6360	0.2283	2.0766
45	14.58	4.15	2	18	0.140	0.0	1.0	0.6887	0.2442	2.3567
46	15.70	3.60	6	18	0.080	0.0	1.0	0.6567	0.2763	2.3567
47	14.12	4.54	2	18	0.090	0.0	1.0	0.7186	0.1817	2.3567
48	15.30	3.58	7	18	0.070	0.0	1.0	0.7144	0.2763	2.3906
49	15.68	3.09	9	18	0.160	0.0	1.0	0.7291	0.2747	2.6502
50	15.18	3.51	2	18	0.100	0.0	1.0	0.6652	0.2763	2.3567
