Size	Network	Method	Binarization	Rep	Source_File	Gene	Position	Rule	Score	MSE	Correct	TP	FP	FN	TN	Precision	Recall	F1_score	Accuracy	DynamicAccuracy	N_Predictions	N_Errors	N_Regulators
10	size10_5	rules_WCSS_size10_5_1	WCSS	1	rules_by_gene.tsv	G1	1	G10 & G2 & G3	2.8568	0.080704	20	0	3	1	5	0	0	0	0.555555555555556	1	20	0	3
10	size10_5	rules_WCSS_size10_5_1	WCSS	1	rules_by_gene.tsv	G2	1	G8 | (G3 & G6)	2.4908	0.346738	18	0	3	3	3	0	0	0	0.333333333333333	0.9	20	2	3
10	size10_5	rules_WCSS_size10_5_1	WCSS	1	rules_by_gene.tsv	G3	1	G8 | ~G9	2.4812	0.35626	18	0	2	1	6	0	0	0	0.666666666666667	0.9	20	2	2
10	size10_5	rules_WCSS_size10_5_1	WCSS	1	rules_by_gene.tsv	G4	1	G10 & G6	2.8081	0.129419	20	0	2	1	6	0	0	0	0.666666666666667	1	20	0	2
10	size10_5	rules_WCSS_size10_5_1	WCSS	1	rules_by_gene.tsv	G5	1	~G10 | (~G8 & ~G9)	2.2834	0.554075	18	0	3	1	5	0	0	0	0.555555555555556	0.9	20	2	3
10	size10_5	rules_WCSS_size10_5_1	WCSS	1	rules_by_gene.tsv	G6	1	G6 & ~G4	2.7539	0.133583	19	0	1	1	7	0	0	0	0.777777777777778	0.95	20	1	1
10	size10_5	rules_WCSS_size10_5_1	WCSS	1	rules_by_gene.tsv	G7	1	G6 | (G3 & G7)	2.8083	0.07922	19	0	2	1	6	0	0	0	0.666666666666667	0.95	20	1	2
10	size10_5	rules_WCSS_size10_5_1	WCSS	1	rules_by_gene.tsv	G7	2	G6 & (G3 | G7)	2.8083	0.07922	19	0	2	1	6	0	0	0	0.666666666666667	0.95	20	1	2
10	size10_5	rules_WCSS_size10_5_1	WCSS	1	rules_by_gene.tsv	G8	1	~G6 | (~G3 & ~G7)	2.6325	0.25496	19	1	2	0	6	0.333333333333333	1	0.5	0.777777777777778	0.95	20	1	3
10	size10_5	rules_WCSS_size10_5_1	WCSS	1	rules_by_gene.tsv	G9	1	G7 | (G2 & G4)	2.8611	0.076377	20	0	3	2	4	0	0	0	0.444444444444444	1	20	0	3
10	size10_5	rules_WCSS_size10_5_1	WCSS	1	rules_by_gene.tsv	G10	1	G10 | (G1 & G3)	2.406	0.431482	18	0	2	0	7	0	0	0	0.777777777777778	0.9	20	2	2
