Gene	Position	Rule	Correct	N_Regulators	MSE	Score
G2	1	G2 | (G6 & G7)	18	3	0.331365	2.5061
G2	2	G2 & (G6 | G7)	18	3	0.331365	2.5061
G2	3	G2 & (G7 | G8)	18	3	0.341402	2.4961
G2	4	G2 & (G4 | G9)	19	3	0.405716	2.4818
G2	5	G2 & (G4 | ~G10)	18	3	0.392966	2.4445
G2	6	G2 & (~G10 | ~G4)	18	3	0.392966	2.4445
G2	7	G2 & (G6 | G9)	18	3	0.452991	2.3845
G2	8	G2 & (G1 | G7)	18	3	0.472459	2.3650
G2	9	G2 & ~G10	18	2	0.593133	2.2444
G2	10	G2 | ~G9	18	2	0.628089	2.2094
G2	11	~G10 & (G4 | G9)	19	3	0.828968	2.0585
G2	12	~G10 | (~G4 & ~G9)	18	3	0.828968	2.0085
G2	13	G2	18	1	0.331365	2.0061
G2	14	G2 & (G4 | G5 | G9)	19	4	0.405716	1.9818
G2	15	G2 & (G4 | G5 | G9) & (G4 | G7 | G9)	19	5	0.157433	1.7926
G2	16	G2 & (G4 | G6 | G9) & (G4 | G7 | G9)	19	5	0.276357	1.6736
G2	17	~G10	18	1	0.723115	1.6144
G3	1	G10 & (G3 | G7)	18	3	0.166164	2.6713
G3	2	G10 & (G1 | G8)	18	3	0.175605	2.6619
G3	3	G10 | (G3 & G7)	17	3	0.166164	2.6213
G3	4	G10 & (G8 | G9)	18	3	0.273992	2.5635
G3	5	G9 & (G10 | G8)	18	3	0.273992	2.5635
G3	6	G10 | (G8 & G9)	18	3	0.273992	2.5635
G3	7	G8 | (G1 & G10)	17	3	0.241401	2.5461
G3	8	G3 & (G10 | G5)	17	3	0.300738	2.4868
G3	9	G10 & (G6 | G9)	18	3	0.364440	2.4731
G3	10	G9 & (G10 | G6)	18	3	0.364440	2.4731
G3	11	G10 | (G6 & G9)	18	3	0.364440	2.4731
G3	12	G10 & (G9 | ~G6)	18	3	0.364440	2.4731
G3	13	G3 & (G10 | G8)	17	3	0.404512	2.3830
G3	14	G10 & (G3 | G8)	17	3	0.404512	2.3830
G3	15	G9 & (G10 | G4)	17	3	0.439911	2.3476
G3	16	G10 & G8 & G9	17	3	0.484309	2.3032
G3	17	G8 & (G10 | G9)	17	3	0.484309	2.3032
G3	18	G8 & G9	17	2	0.503084	2.2844
G3	19	G10 | (G3 & G9)	18	3	0.556088	2.2814
G3	20	G10 & G8	17	2	0.535618	2.2519
G3	21	G10 | G8	17	2	0.535618	2.2519
G3	22	G10 & (G2 | G9)	18	3	0.620879	2.2166
G3	23	G3 & (G10 | G9)	17	3	0.578707	2.2088
G3	24	G10 & (G6 | G8) & (G6 | G9)	17	4	0.116756	2.1707
G3	25	G10 & G9	18	2	0.709344	2.1282
G3	26	G10 | (G1 & G7 & G8)	18	4	0.234214	2.1033
G3	27	G10 & G8 & (G3 | G7)	17	4	0.189726	2.0978
G3	28	G10 | G5	18	2	0.759870	2.0776
G3	29	G3 & (G6 | G8 | G9)	17	4	0.242010	2.0455
G3	30	G10 & G3	17	2	0.746875	2.0406
G3	31	G10 | G3	17	2	0.746875	2.0406
G3	32	G3 & G9	17	2	0.769773	2.0177
G3	33	G10 & (~G2 | ~G4 | ~G9)	18	4	0.427718	1.9098
G3	34	(G10 & G8) | (G10 & G9) | (G5 & G7)	18	5	0.211322	1.6887
G3	35	G10	18	1	0.666951	1.6705
G3	36	G9 & (G10 | G3 | G4)	17	4	0.630318	1.6572
G3	37	(G10 & G2) | (G10 & G7) | (G10 & G9) | (G2 & G3) | (G3 & G9)	17	5	0.320792	1.5292
G4	1	G5 | (G1 & G4)	18	3	0.282745	2.5548
G4	2	G5 | (G2 & G3)	18	3	0.389706	2.4478
G4	3	G3 & (G2 | G5)	18	3	0.389706	2.4478
G4	4	G5 | (G2 & G8)	18	3	0.413118	2.4244
G4	5	G5 | (G3 & ~G10)	18	3	0.471560	2.3659
G4	6	G5 | (G1 & G4 & G6)	18	4	0.403324	1.9342
G4	7	G5 | (G2 & G3) | (G2 & G8)	19	4	0.501556	1.8859
G4	8	G5 | (G1 & G2 & G6)	18	4	0.575463	1.7620
G5	1	G1 & G9 & ~G7	18	3	0.704600	2.1329
G5	2	G1 & G8 & G9	18	3	0.783927	2.0536
G5	3	G1 & G10 & G5 & G9	17	4	0.241107	2.0464
G5	4	G1 & G3 & G9	18	3	0.874504	1.9630
G5	5	G1 & G5 & G8 & G9	17	4	0.415238	1.8723
G5	6	G1 & ~G2	17	2	0.918015	1.8695
G5	7	G1 & G10 & G9	17	3	0.930432	1.8571
G5	8	G1 & G10 & G8	18	3	1.015718	1.8375
G5	9	G1 & G6 & G9	17	3	0.974999	1.8125
G5	10	G1 & G10	17	2	1.157025	1.7875
G5	11	G9 & ~G7	17	2	1.201598	1.7875
G5	12	G1 & G5 & G9	17	3	1.330319	1.7875
G5	13	G1 & G5	17	2	1.445335	1.7875
G5	14	G9 & (G1 | G4) & (G1 | G5) & (G4 | G8) & (G5 | G8)	18	5	0.368233	1.5318
G5	15	G1 & G10 & G3 & G8	18	4	0.811873	1.5256
G5	16	G1 & G10 & G8 & G9	18	4	0.898552	1.4389
G5	17	G1 & G3 & G8 & G9	18	4	1.108578	1.3375
G5	18	G1 & G3 & G6 & G8 & G9	17	5	1.040097	0.8500
G6	1	G6 & (G8 | G9)	19	3	0.195231	2.6923
G6	2	~G7 | (~G2 & ~G9)	19	3	0.221760	2.6657
G6	3	~G7 & (~G2 | ~G9)	19	3	0.221760	2.6657
G6	4	~G7 & (G10 | G6)	19	3	0.223049	2.6645
G6	5	G6 & (G10 | ~G7)	19	3	0.226403	2.6611
G6	6	G6 & (G9 | ~G7)	19	3	0.227575	2.6599
G6	7	G6 & (G10 | G8)	19	3	0.232560	2.6549
G6	8	G6 & (G8 | ~G7)	19	3	0.256546	2.6310
G6	9	G8 & (G1 | G6)	20	3	0.317451	2.6200
G6	10	G6 | (G1 & G8)	19	3	0.317451	2.5700
G6	11	~G7 & (G5 | G6)	20	3	0.374196	2.5633
G6	12	~G7 | (G5 & G6)	19	3	0.374196	2.5133
G6	13	G6 & ~G7	19	2	0.424392	2.4631
G6	14	G3 & (G5 | G6)	19	3	0.508780	2.3787
G6	15	G8 & ~G7	19	2	0.513713	2.3738
G6	16	G8 & (G5 | G6)	20	3	0.589165	2.3483
G6	17	G5 | (G6 & G8)	20	3	0.589165	2.3483
G6	18	G6 & (G5 | G8)	19	3	0.589165	2.2983
G6	19	G6 & G8	19	2	0.635781	2.2517
G6	20	~G7	19	1	0.221760	2.1657
G6	21	~G7 & (G5 | G6 | G9)	19	4	0.237197	2.1503
G6	22	G6 | (G3 & G5)	19	3	0.758374	2.1291
G6	23	G5 | G6	19	2	0.813921	2.0736
G6	24	G8 & (G1 | G6) & (G10 | G6)	20	4	0.431552	2.0059
G6	25	G8 & (G1 | G6) & (G3 | G6)	20	4	0.535513	1.9020
G6	26	G6 & G8 & (G1 | G3)	19	4	0.535513	1.8520
G7	1	~G8 | (~G10 & ~G3)	20	3	0.061145	2.8764
G7	2	~G8 | (~G10 & ~G4)	19	3	0.115999	2.7715
G7	3	~G8 | (G2 & ~G3)	20	3	0.169534	2.7680
G7	4	~G3 | (~G5 & ~G8)	20	3	0.184891	2.7526
G7	5	~G8 & (~G2 | ~G5)	19	3	0.159949	2.7276
G7	6	~G8 & (~G5 | ~G6)	19	3	0.185894	2.7016
G7	7	~G5 & ~G8	19	2	0.219906	2.6676
G7	8	~G8 & (~G1 | ~G5)	19	3	0.219906	2.6676
G7	9	~G8 | (G6 & ~G3)	20	3	0.315894	2.6216
G7	10	~G3 | (G9 & ~G8)	19	3	0.395941	2.4916
G7	11	~G3 | ~G8	20	2	0.507414	2.4301
G7	12	G7 | ~G3	19	2	0.474642	2.4129
G7	13	~G3 & ~G5	19	2	0.569684	2.3178
G7	14	~G3 & (G1 | G6 | G7) & (G10 | G6 | G7)	19	5	0.058770	1.8912
G7	15	~G8	19	1	0.521953	1.8655
G7	16	~G3	19	1	0.948811	1.4387
G8	1	G10 | (G3 & ~G7)	20	3	0.107697	2.8298
G8	2	G3 | (G10 & G7)	19	3	0.107697	2.7798
G8	3	G10 | (G1 & G3)	19	3	0.167554	2.7199
G8	4	G8 | (G10 & G9)	19	3	0.169745	2.7178
G8	5	G10 | (G6 & G8)	19	3	0.173633	2.7139
G8	6	G10 | G3 | ~G2	19	3	0.177860	2.7096
G8	7	G10 | (G2 & G3)	19	3	0.177860	2.7096
G8	8	G3 | G5 | ~G2	19	3	0.183317	2.7042
G8	9	G3 | (~G2 & ~G5)	19	3	0.183317	2.7042
G8	10	G3 | (~G2 & ~G8)	19	3	0.216191	2.6713
G8	11	G10 | (G3 & G6)	20	3	0.305721	2.6318
G8	12	G10 | (G3 & G8)	20	3	0.360111	2.5774
G8	13	G10 | G5 | G8	19	3	0.322000	2.5655
G8	14	G10 | G3	19	2	0.360111	2.5274
G8	15	G10 | G8	19	2	0.361232	2.5263
G8	16	(G10 & G3) | (G10 & G7) | (G3 & G8) | (G7 & G8)	20	4	0.034980	2.4025
G8	17	G10 | (G3 & G4)	19	3	0.509794	2.3777
G8	18	(G3 & G8) | (G7 & G8) | (G10 & ~G8)	20	4	0.089323	2.3482
G8	19	(G10 & G3) | (G10 & G9) | (G3 & G8) | (G8 & G9)	20	4	0.101795	2.3357
G8	20	G3 & (G6 | G8)	19	3	0.655227	2.2323
G8	21	G3 & G8	19	2	0.810505	2.0770
G8	22	(G10 & G3) | (G10 & G9) | (G3 & G8) | (G7 & G8) | (G8 & G9)	20	5	0.101795	1.8982
G9	1	G10 | G9 | ~G8	17	3	0.351814	2.4357
G9	2	G7 | G9 | ~G2	17	3	0.354071	2.4334
G9	3	G10 | G7 | G9	17	3	0.412971	2.3745
G9	4	G7 | (G10 & G9)	17	3	0.412971	2.3745
G9	5	G7 | G9	17	2	0.417588	2.3699
G9	6	G7 | (G3 & ~G2)	17	3	0.438249	2.3493
G9	7	G7 | (G10 & G8)	17	3	0.487156	2.3003
G9	8	G5 | G7 | G9	17	3	0.488604	2.2989
G9	9	G10 | (G7 & ~G5)	17	3	0.509504	2.2780
G9	10	G10 | G5 | G7	17	3	0.509504	2.2780
G9	11	G10 | G7	17	2	0.534106	2.2534
G9	12	G7 | ~G2	17	2	0.606445	2.1811
G9	13	G10 | G5 | G7 | G9	17	4	0.412597	1.8749
G9	14	G7 | G9 | (G1 & G10)	17	4	0.428518	1.8590
G9	15	G10 | G7 | (G4 & G5)	17	4	0.538529	1.7490
G10	1	~G2 | (G7 & G8)	18	3	0.127662	2.7098
G10	2	~G2 | (G1 & G5)	18	3	0.192810	2.6447
G10	3	G10 | (G2 & G5)	18	3	0.289355	2.5481
G10	4	G10 | G5	18	2	0.289355	2.5481
G10	5	~G2 | (G10 & G5)	18	3	0.289355	2.5481
G10	6	G10 | G5 | ~G2	18	3	0.289355	2.5481
G10	7	G5 | (G10 & ~G2)	18	3	0.289355	2.5481
G10	8	G10 | (G5 & ~G2)	18	3	0.289355	2.5481
G10	9	G10 & (G5 | ~G2)	18	3	0.289355	2.5481
G10	10	G5 | ~G2	18	2	0.289355	2.5481
G10	11	~G2 | (~G4 & ~G7)	18	3	0.360286	2.4772
G10	12	~G2 & (G3 | G7)	18	3	0.437497	2.4000
G10	13	G5 | (G9 & ~G2)	18	3	0.547131	2.2904
G10	14	~G2	18	1	0.127662	2.2098
G10	15	G10 & (G3 | G5)	17	3	0.777177	2.0103
G10	16	G10 & (G6 | ~G2) & (G8 | ~G2)	18	4	0.359010	1.9785
G10	17	G10 | (G5 & G6)	18	3	0.877834	1.9597
G10	18	G10 | (G2 & G3 & G5)	18	4	0.421561	1.9159
G10	19	G10 & (G5 | G8 | G9)	18	4	0.452255	1.8852
G10	20	G10 | (G3 & G9)	18	3	1.142153	1.8375
G10	21	G10 & G9	18	2	1.262100	1.8375
G10	22	G8 & G9	17	2	1.936328	1.7875
G10	23	G10 | (G3 & G5 & G6)	18	4	0.570165	1.7673
G10	24	G10	18	1	1.143516	1.3375
