Size	Network	Method	Binarization	Rep	Source_File	Gene	Position	Rule	Score	MSE	Correct	TP	FP	FN	TN	Precision	Recall	F1_score	Accuracy	DynamicAccuracy	N_Predictions	N_Errors	N_Regulators
10	size10_2	rules_WCSS_size10_2_3_5times	WCSS	3_5times	rules_by_gene.tsv	G1	1	G3 & (G10 | G7)	1.9375	N/A	4	0	3	0	6	0	0	0	0.666666666666667	1	4	0	3
10	size10_2	rules_WCSS_size10_2_3_5times	WCSS	3_5times	rules_by_gene.tsv	G1	2	G8 & ~G1	1.9375	N/A	4	0	1	0	8	0	0	0	0.888888888888889	1	4	0	1
10	size10_2	rules_WCSS_size10_2_3_5times	WCSS	3_5times	rules_by_gene.tsv	G1	3	~G1 & (G10 | G3)	1.9375	N/A	4	0	2	0	7	0	0	0	0.777777777777778	1	4	0	2
10	size10_2	rules_WCSS_size10_2_3_5times	WCSS	3_5times	rules_by_gene.tsv	G1	4	G3 & ~G1	1.9375	N/A	4	0	1	0	8	0	0	0	0.888888888888889	1	4	0	1
10	size10_2	rules_WCSS_size10_2_3_5times	WCSS	3_5times	rules_by_gene.tsv	G1	5	~G1 & (G10 | G7)	1.9375	N/A	4	0	2	0	7	0	0	0	0.777777777777778	1	4	0	2
10	size10_2	rules_WCSS_size10_2_3_5times	WCSS	3_5times	rules_by_gene.tsv	G1	6	~G1 | (~G10 & ~G2)	1.9375	N/A	4	0	2	0	7	0	0	0	0.777777777777778	1	4	0	2
10	size10_2	rules_WCSS_size10_2_3_5times	WCSS	3_5times	rules_by_gene.tsv	G1	7	~G1 & (G2 | G9)	1.9375	N/A	4	0	2	0	7	0	0	0	0.777777777777778	1	4	0	2
10	size10_2	rules_WCSS_size10_2_3_5times	WCSS	3_5times	rules_by_gene.tsv	G1	8	~G1 | ~G9	1.9375	N/A	4	0	1	0	8	0	0	0	0.888888888888889	1	4	0	1
10	size10_2	rules_WCSS_size10_2_3_5times	WCSS	3_5times	rules_by_gene.tsv	G1	9	~G1 | ~G2	1.9375	N/A	4	0	1	0	8	0	0	0	0.888888888888889	1	4	0	1
10	size10_2	rules_WCSS_size10_2_3_5times	WCSS	3_5times	rules_by_gene.tsv	G1	10	~G2 | ~G9	1.9375	N/A	4	0	2	0	7	0	0	0	0.777777777777778	1	4	0	2
10	size10_2	rules_WCSS_size10_2_3_5times	WCSS	3_5times	rules_by_gene.tsv	G1	11	~G1 | ~G2 | ~G4	1.9375	N/A	4	0	2	0	7	0	0	0	0.777777777777778	1	4	0	2
10	size10_2	rules_WCSS_size10_2_3_5times	WCSS	3_5times	rules_by_gene.tsv	G1	12	G3 & (G5 | G7)	1.9375	N/A	4	0	3	0	6	0	0	0	0.666666666666667	1	4	0	3
10	size10_2	rules_WCSS_size10_2_3_5times	WCSS	3_5times	rules_by_gene.tsv	G1	13	G5 | (G7 & G8)	1.9375	N/A	4	0	3	0	6	0	0	0	0.666666666666667	1	4	0	3
10	size10_2	rules_WCSS_size10_2_3_5times	WCSS	3_5times	rules_by_gene.tsv	G1	14	G5 | (G3 & G7)	1.9375	N/A	4	0	3	0	6	0	0	0	0.666666666666667	1	4	0	3
10	size10_2	rules_WCSS_size10_2_3_5times	WCSS	3_5times	rules_by_gene.tsv	G1	15	G10 | ~G1	1.9375	N/A	4	0	1	0	8	0	0	0	0.888888888888889	1	4	0	1
10	size10_2	rules_WCSS_size10_2_3_5times	WCSS	3_5times	rules_by_gene.tsv	G1	16	~G4 | (G6 & G7)	1.9375	N/A	4	0	3	0	6	0	0	0	0.666666666666667	1	4	0	3
