generation	avg_correct	std_correct	min_correct	max_correct	avg_regulator_penalty	min_regulator_penalty	max_regulator_penalty	avg_mlp_loss	min_mlp_loss	max_mlp_loss
0	10.08	2.14	5	14	0.400	0.0	1.0	1.2603	0.1517	1.6102
1	11.38	1.91	6	14	0.330	0.0	1.0	1.2782	0.1774	1.6067
2	12.00	2.01	6	14	0.280	0.0	0.5	1.2744	0.2218	1.5991
3	11.86	2.54	6	15	0.230	0.0	0.5	1.2700	0.6163	1.5977
4	12.12	2.58	6	15	0.250	0.0	0.5	1.2806	0.7866	1.6097
5	11.60	2.75	6	15	0.190	0.0	0.5	1.2790	0.8464	1.5991
6	11.46	2.56	6	15	0.220	0.0	0.5	1.2742	0.7700	1.5789
7	11.72	2.66	6	15	0.200	0.0	1.0	1.2765	0.4835	1.6103
8	11.92	2.50	6	15	0.180	0.0	0.5	1.2248	0.5110	1.6017
9	11.32	3.04	5	15	0.180	0.0	1.0	1.2766	0.8159	1.6017
10	12.26	2.42	7	15	0.170	0.0	1.0	1.2386	0.4941	1.5709
11	12.62	2.41	6	15	0.200	0.0	0.5	1.3425	0.8635	1.6103
12	12.86	2.14	8	15	0.120	0.0	0.5	1.3918	0.5884	1.5882
13	12.60	2.59	5	15	0.110	0.0	0.5	1.3645	0.5884	1.6103
14	12.96	2.15	8	15	0.130	0.0	0.5	1.3837	0.5884	1.6103
15	13.04	2.19	8	15	0.130	0.0	0.5	1.3471	0.5884	1.5379
16	13.14	2.17	7	17	0.100	0.0	0.5	1.3274	0.5486	1.6103
17	13.08	2.44	7	17	0.080	0.0	0.5	1.2923	0.2521	1.5599
18	13.18	2.22	7	17	0.150	0.0	0.5	1.2868	0.1566	1.6103
19	12.98	2.43	5	17	0.140	0.0	1.0	1.1651	0.3661	1.6103
20	12.72	2.41	8	17	0.160	0.0	1.0	1.1403	0.0762	1.6103
21	13.22	2.18	8	17	0.180	0.0	0.5	1.2843	0.0744	1.5688
22	13.54	1.92	8	17	0.160	0.0	1.0	1.2299	0.2703	1.6103
23	13.04	2.82	6	17	0.180	0.0	1.0	1.3065	0.3514	1.5600
24	13.00	2.70	7	17	0.150	0.0	0.5	1.3436	0.4809	1.5600
25	13.24	2.61	7	17	0.130	0.0	1.0	1.3219	0.2575	1.5656
26	13.84	2.39	7	17	0.210	0.0	1.0	1.2605	0.3220	1.6103
27	12.94	3.05	6	17	0.230	0.0	1.0	1.2257	0.1057	1.5600
28	13.88	2.46	7	17	0.110	0.0	1.0	1.3329	0.2135	1.5600
29	13.32	2.56	7	17	0.110	0.0	1.0	1.3516	0.4809	1.5600
30	13.46	2.53	7	17	0.110	0.0	1.0	1.3437	0.4614	1.5915
31	13.60	2.35	9	17	0.120	0.0	0.5	1.3325	0.4751	1.5600
32	13.50	2.67	8	17	0.090	0.0	1.0	1.3585	0.4688	1.6103
33	13.32	2.74	8	17	0.100	0.0	0.5	1.2789	0.5884	1.5600
34	13.46	2.81	4	17	0.110	0.0	1.0	1.2065	0.1171	1.5600
35	13.66	2.74	8	17	0.140	0.0	1.0	1.2139	0.2198	1.6103
36	13.18	2.74	7	17	0.150	0.0	0.5	1.1998	0.2198	1.5079
37	13.20	2.81	8	17	0.230	0.0	1.0	1.2011	0.0753	1.5079
38	13.36	2.57	7	17	0.170	0.0	1.0	1.2008	0.4809	1.5531
39	13.54	2.82	8	17	0.160	0.0	0.5	1.2078	0.2563	1.5076
40	14.14	2.54	7	17	0.100	0.0	1.5	1.2373	0.0569	1.5372
41	13.38	2.97	5	17	0.190	0.0	1.5	1.2506	0.3999	1.5372
42	13.56	2.77	6	17	0.100	0.0	0.5	1.2597	0.4809	1.5633
43	13.10	2.94	5	17	0.120	0.0	1.0	1.2352	0.4809	1.5744
44	12.40	3.09	6	17	0.190	0.0	1.0	1.2793	0.3372	1.6041
45	13.60	2.50	7	17	0.100	0.0	0.5	1.2728	0.4809	1.5371
46	13.46	3.16	5	17	0.160	0.0	0.5	1.2340	0.3693	1.5984
47	13.64	2.53	9	17	0.220	0.0	1.5	1.2365	0.2639	1.5040
48	13.64	2.47	9	17	0.120	0.0	0.5	1.2123	0.3886	1.5403
49	12.92	2.90	5	17	0.190	0.0	1.5	1.2608	0.0219	1.5081
50	12.84	3.39	5	17	0.090	0.0	0.5	1.2532	0.3960	1.5040
