generation	avg_correct	std_correct	min_correct	max_correct	avg_regulator_penalty	min_regulator_penalty	max_regulator_penalty	avg_mlp_loss	min_mlp_loss	max_mlp_loss
0	10.78	4.04	2	18	0.360	0.0	0.5	1.0384	0.1140	1.5856
1	11.82	4.52	2	18	0.300	0.0	1.0	1.0225	0.3022	1.5443
2	12.38	4.30	3	18	0.330	0.0	0.5	0.9345	0.1735	1.6082
3	13.20	4.52	3	18	0.330	0.0	0.5	0.9072	0.2448	1.5883
4	13.42	4.55	3	18	0.320	0.0	0.5	0.9094	0.2561	1.5637
5	13.40	4.54	2	18	0.350	0.0	0.5	0.9687	0.3454	1.6082
6	13.20	5.13	2	18	0.430	0.0	1.0	0.9012	0.3187	1.5682
7	12.62	5.20	2	18	0.420	0.0	0.5	0.9666	0.5820	1.5682
8	13.62	5.99	2	18	0.440	0.0	0.5	0.8289	0.3362	1.5327
9	12.94	5.27	2	18	0.410	0.0	0.5	0.9227	0.5182	1.6082
10	13.32	5.11	2	18	0.410	0.0	0.5	0.9244	0.5242	1.5682
11	13.92	5.28	2	18	0.420	0.0	0.5	0.8946	0.6982	1.4943
12	12.86	5.27	2	18	0.410	0.0	0.5	0.9633	0.5182	1.5682
13	13.04	4.97	2	18	0.420	0.0	0.5	0.9887	0.3385	1.5682
14	12.44	5.75	2	18	0.400	0.0	0.5	0.9317	0.5820	1.5742
15	12.70	5.51	2	18	0.360	0.0	0.5	0.8978	0.4206	1.6137
16	13.28	5.33	2	18	0.380	0.0	0.5	0.9355	0.4502	1.6158
17	13.78	4.79	3	18	0.300	0.0	0.5	0.9192	0.5182	1.6158
18	14.40	4.12	5	18	0.280	0.0	0.5	0.8954	0.3409	1.6082
19	12.30	5.69	2	18	0.250	0.0	0.5	0.8715	0.3316	1.5682
20	13.56	4.80	2	18	0.150	0.0	0.5	0.8761	0.3069	1.6158
21	13.24	4.87	2	18	0.200	0.0	1.0	0.9246	0.0225	1.6158
22	14.52	4.24	2	18	0.130	0.0	0.5	0.8152	0.4869	1.6158
23	12.28	5.48	2	18	0.110	0.0	0.5	0.8999	0.4417	1.6158
24	12.42	5.04	2	18	0.160	0.0	1.0	0.8828	0.3433	1.6076
25	12.20	4.99	2	18	0.180	0.0	0.5	0.9113	0.1656	1.6158
26	13.46	4.67	2	18	0.190	0.0	1.0	0.8633	0.1023	1.6158
27	12.86	5.07	2	18	0.140	0.0	0.5	0.9192	0.4142	1.6146
28	12.90	5.16	2	18	0.160	0.0	0.5	0.8860	0.3796	1.6158
29	14.06	4.58	2	18	0.160	0.0	0.5	0.8923	0.0955	1.5492
30	13.48	4.88	2	18	0.160	0.0	1.0	0.8883	0.6039	1.6158
31	12.38	5.44	2	18	0.140	0.0	0.5	0.8583	0.2199	1.6158
32	12.12	4.61	2	18	0.150	0.0	0.5	1.0053	0.3526	1.6158
33	13.10	5.60	2	18	0.180	0.0	1.0	0.8567	0.5066	1.6148
34	13.08	5.05	2	18	0.160	0.0	1.0	0.8730	0.1269	1.6144
35	13.08	5.25	2	18	0.170	0.0	1.0	0.8406	0.1724	1.5519
36	13.08	5.45	1	18	0.280	0.0	1.0	0.8632	0.2159	1.5980
37	11.92	6.45	2	18	0.210	0.0	0.5	0.8085	0.2379	1.5856
38	12.74	5.33	2	18	0.210	0.0	0.5	0.8644	0.5066	1.5856
39	12.70	5.25	2	18	0.260	0.0	0.5	0.8182	0.1203	1.5682
40	12.64	5.71	2	18	0.230	0.0	1.0	0.7580	0.2207	1.6082
41	12.26	5.47	2	18	0.170	0.0	0.5	0.8262	0.3556	1.6148
42	11.72	5.44	1	18	0.180	0.0	0.5	0.8313	0.1725	1.5866
43	11.22	5.76	2	18	0.180	0.0	0.5	0.8354	0.3063	1.5682
44	13.12	5.38	2	18	0.180	0.0	1.0	0.8112	0.3069	1.5980
45	11.90	5.78	2	18	0.120	0.0	0.5	0.7174	0.3069	1.5462
46	12.60	5.45	2	18	0.170	0.0	0.5	0.8093	0.1157	1.6144
47	13.08	5.50	2	18	0.100	0.0	0.5	0.8107	0.3186	1.5980
48	12.34	5.18	2	19	0.120	0.0	1.0	0.6897	0.3186	1.4822
49	13.04	4.14	6	19	0.130	0.0	1.5	0.7308	0.3126	1.6149
50	12.68	4.56	2	19	0.160	0.0	0.5	0.8132	0.3186	1.6094
