Gene	Position	Rule	Correct	N_Regulators	MSE	Score
G5	9	G5 & (G3 | ~G1)	19	3	0.165188	2.7223
G5	10	G5 & (~G1 | ~G8)	19	3	0.165743	2.7218
G5	11	G5 & ~G1	19	2	0.177497	2.7100
G5	12	~G1 | (G10 & G2)	19	3	0.183931	2.7036
G5	13	~G1 | (~G4 & ~G8)	19	3	0.200131	2.6874
G5	14	~G1 | (~G3 & ~G4)	19	3	0.215782	2.6717
G5	15	~G1 & ~G4	19	2	0.222572	2.6649
G5	16	(G5 & ~G1) | (G5 & ~G4) | (~G1 & ~G10) | (~G10 & ~G4)	20	4	0.041785	2.3957
G5	17	(G5 & ~G1) | (G5 & ~G8) | (~G1 & ~G4) | (~G4 & ~G8)	20	4	0.072732	2.3648
G5	18	~G1	19	1	0.129952	2.2575
G5	19	~G4	19	1	0.215782	2.1717
G6	1	G10 | (~G2 & ~G8)	16	3	0.209833	2.5277
G6	2	G10 | ~G2 | ~G4	16	3	0.232477	2.5050
G6	3	G10 | (~G4 & ~G7)	15	3	0.319841	2.3677
G6	4	G3 | ~G6 | ~G7	15	3	0.345367	2.3421
G6	5	G10 | (G5 & G9)	15	3	0.527676	2.1598
G6	6	(G10 & G5) | (G10 & G8) | (G5 & G9)	15	4	0.032091	2.1554
G6	7	G10 | (~G2 & ~G7)	16	3	0.589350	2.1481
G6	8	G3 | G5 | (G10 & G8)	16	4	0.236704	2.0008
G6	9	G10 | G5 | ~G1	15	3	0.751961	1.9355
G6	10	G10 | G3 | G5	15	3	0.774487	1.9130
G6	11	G10 | G5 | ~G2	16	3	0.867138	1.8704
G6	12	G10 | ~G2	16	2	0.907592	1.8299
G6	13	G10 | ~G2 | (G7 & G8)	15	4	0.443064	1.7444
G6	14	G5 | ~G2	15	2	0.981492	1.7060
G6	15	~G2 | ~G4	15	2	1.010873	1.6875
G7	1	G7 & (~G10 | ~G6)	15	3	0.845957	1.8415
G7	2	G7 | (G10 & ~G9)	15	3	0.906796	1.7807
G7	3	G7 | (G10 & G4)	15	3	0.930453	1.7570
G7	4	~G3 & ~G6	16	2	1.074138	1.7375
G7	5	G7 & (G1 | ~G10)	16	3	1.299291	1.7375
G7	6	G1 & (~G6 | ~G8)	15	3	1.303986	1.6875
G7	7	G1 & (~G4 | ~G6 | ~G8)	15	4	1.048005	1.1875
G8	1	~G4 & ~G7	15	2	0.271164	2.4163
G8	2	~G7 & (G5 | G9)	15	3	0.473413	2.2141
G8	3	G9 & (G10 | ~G7)	15	3	0.609620	2.0779
G8	4	G9 & ~G10 & ~G7	14	3	0.609620	2.0279
G8	5	G3 & (G8 | G9)	14	3	0.663378	1.9741
G8	6	G8 & (G3 | G9)	14	3	0.663378	1.9741
G8	7	G6 & (G3 | ~G7)	15	3	0.720158	1.9673
G8	8	G1 & G6 & G8	14	3	0.670457	1.9670
G8	9	~G7 & (G10 | G6)	15	3	0.800393	1.8871
G8	10	~G7 & (G9 | ~G3)	15	3	0.844701	1.8428
G8	11	~G7 & (G6 | G9)	15	3	0.893568	1.7939
G8	12	G6 & ~G7	15	2	0.906745	1.7808
G8	13	G9 & ~G7	15	2	0.913601	1.7739
G8	14	G5 & ~G7	14	2	0.884565	1.7529
G8	15	G9 & (G5 | ~G2) & (G7 | ~G2)	14	4	0.588445	1.5491
G9	1	G10 & (G3 | G8)	15	3	1.508495	1.6875
G9	2	G10 & (G2 | ~G9)	14	3	1.120222	1.6375
G9	3	G10 & ~G9	14	2	1.612046	1.6375
G9	4	G8 | (G10 & G3)	14	3	1.508495	1.6375
G9	5	~G9 & (~G2 | ~G6)	14	3	1.246261	1.6375
G9	6	G5 & ~G10 & ~G4	14	3	1.374546	1.6375
G9	7	G7 & G8 & (G10 | G5)	14	4	1.120666	1.1375
G9	8	G10 & (G1 | G3 | G8)	14	4	1.150356	1.1375
G10	1	~G6 & (G1 | G5)	16	3	0.647079	2.0904
G10	2	~G6 & (~G10 | ~G8)	17	3	1.161830	1.7875
G10	3	~G6 & (G3 | G9)	16	3	0.994419	1.7431
G10	4	~G6 & (G1 | G3)	16	3	1.217033	1.7375
G10	5	~G10 & ~G6	16	2	1.291981	1.7375
G10	6	~G6 & (~G10 | ~G4)	16	3	1.050484	1.7375
G10	7	~G6 & (G1 | G3 | ~G10)	17	4	0.854939	1.4326
