generation	avg_correct	std_correct	min_correct	max_correct	avg_regulator_penalty	min_regulator_penalty	max_regulator_penalty
0	1.74	1.07	0	4	0.310	0.0	0.5
1	2.46	0.81	1	4	0.260	0.0	0.5
2	2.50	0.90	0	4	0.190	0.0	0.5
3	2.82	0.95	0	4	0.260	0.0	0.5
4	2.64	1.29	0	4	0.320	0.0	1.5
5	2.78	1.42	0	4	0.310	0.0	0.5
6	2.86	1.27	0	4	0.270	0.0	0.5
7	2.86	1.08	0	4	0.190	0.0	1.0
8	2.92	1.04	0	4	0.120	0.0	0.5
9	3.04	0.96	1	4	0.130	0.0	0.5
10	2.80	1.02	0	4	0.160	0.0	1.0
11	2.82	0.99	0	4	0.150	0.0	0.5
12	2.94	0.88	1	4	0.120	0.0	1.0
13	2.86	1.08	0	4	0.130	0.0	0.5
14	2.82	0.86	1	4	0.170	0.0	1.0
15	3.10	0.75	2	4	0.150	0.0	1.0
16	3.02	0.93	1	4	0.200	0.0	0.5
17	2.98	0.95	1	4	0.140	0.0	0.5
18	2.80	1.06	0	4	0.150	0.0	1.0
19	2.82	1.05	0	4	0.180	0.0	1.0
20	2.92	0.91	0	4	0.080	0.0	0.5
21	2.96	0.94	0	4	0.110	0.0	0.5
22	3.02	0.76	2	4	0.090	0.0	0.5
23	2.84	0.97	0	4	0.110	0.0	0.5
24	2.70	1.06	0	4	0.120	0.0	1.0
25	2.90	0.81	2	4	0.100	0.0	1.0
26	2.96	1.00	0	4	0.080	0.0	0.5
27	2.86	0.89	1	4	0.140	0.0	0.5
28	2.80	0.94	0	4	0.110	0.0	0.5
29	3.08	0.87	1	4	0.120	0.0	1.0
30	2.94	0.97	0	4	0.140	0.0	1.0
31	2.72	0.98	0	4	0.120	0.0	0.5
32	2.66	0.93	0	4	0.160	0.0	1.5
33	2.76	1.09	0	4	0.100	0.0	1.0
34	2.90	1.06	0	4	0.130	0.0	1.0
35	2.76	0.99	0	4	0.200	0.0	1.0
36	2.72	0.96	0	4	0.160	0.0	0.5
37	2.78	0.88	1	4	0.100	0.0	0.5
38	3.08	0.84	1	4	0.110	0.0	1.0
39	3.02	0.91	1	4	0.130	0.0	0.5
40	2.84	0.99	0	4	0.160	0.0	1.0
41	2.82	0.93	0	4	0.150	0.0	1.0
42	3.10	0.92	0	4	0.140	0.0	0.5
43	2.90	1.02	1	4	0.110	0.0	1.0
44	2.98	0.93	1	4	0.080	0.0	0.5
45	2.92	1.07	0	4	0.130	0.0	1.0
46	3.06	0.99	1	4	0.110	0.0	1.0
47	3.22	0.88	2	4	0.090	0.0	1.0
48	3.10	1.04	0	4	0.110	0.0	0.5
49	2.90	1.08	0	4	0.090	0.0	0.5
50	2.78	0.86	2	4	0.130	0.0	1.0
