rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition	mlp_loss
1	G30 | ~G45	19	2	0.0	G30, G45	2	1	0.36062667890274186
2	G30 | ~G45	19	2	0.0	G30, G45	2	1	0.36062667890274186
3	G30 | ~G45	19	2	0.0	G30, G45	2	1	0.36062667890274186
4	G30 | ~G45	19	2	0.0	G30, G45	2	1	0.36062667890274186
5	G30 | ~G45	19	2	0.0	G30, G45	2	1	0.36062667890274186
6	G30 | ~G45	19	2	0.0	G30, G45	2	1	0.36062667890274186
7	G30 | ~G45	19	2	0.0	G30, G45	2	1	0.36062667890274186
8	G30 | ~G45	19	2	0.0	G30, G45	2	1	0.36062667890274186
9	~G30 & ~G45	19	2	0.0	G30, G45	2	1	0.36062667890274186
10	G30 | ~G45	19	2	0.0	G30, G45	2	1	0.36062667890274186
11	~G30 & ~G45	19	2	0.0	G30, G45	2	1	0.36062667890274186
12	G30 | ~G45	19	2	0.0	G30, G45	2	1	0.36062667890274186
13	G30 | ~G45	19	2	0.0	G30, G45	2	1	0.36062667890274186
14	G30 | ~G45	19	2	0.0	G30, G45	2	1	0.36062667890274186
15	~G45	19	1	0.5	G45	1	1	0.3852460184522889
16	~G45	19	1	0.5	G45	1	1	0.3852460184522889
17	~G45	19	1	0.5	G45	1	1	0.3852460184522889
18	~G45	19	1	0.5	G45	1	1	0.3852460184522889
19	~G45	19	1	0.5	G45	1	1	0.3852460184522889
20	~G45	19	1	0.5	G45	1	1	0.3852460184522889
21	~G45	19	1	0.5	G45	1	1	0.3852460184522889
22	G4	17	1	0.5	G4	1	1	0.6983592964389447
23	G85	16	1	0.5	G85	1	1	0.5085114172440758
24	~G35 & ~G40	15	2	0.0	G35, G40	2	1	0.7721538064915373
25	G30 | G89	15	2	0.0	G30, G89	2	1	1.0759866688401158
26	~G40	15	1	0.5	G40	1	1	0.6912290891123052
27	G59	13	1	0.5	G59	1	1	0.876948466258465
28	G40 & ~G30 & ~G45	12	3	0.0	G30, G40, G45	3	1	0.32006935985875407
29	~G28 & ~G30	12	2	0.0	G28, G30	2	1	1.1679704653516019
30	G30	12	1	0.5	G30	1	1	1.0866760402991538
31	~G35	10	1	0.5	G35	1	1	1.500949902813469
32	G35	10	1	0.5	G35	1	1	1.500949902813469
33	G45 | ~G81	9	2	0.0	G45, G81	2	1	0.3719188794642397
34	G30 | (G35 & G40 & G70) | (G35 & G45 & G70)	9	5	1.0	G30, G35, G40, G45, G70	5	1	0.12701279786664074
35	G61 | G75 | ~G35 | (G40 & G45)	9	5	1.0	G35, G40, G45, G61, G75	5	1	0.15176932131830168
36	G45 | ~G30	8	2	0.0	G30, G45	2	1	0.36062667890274186
37	G47 | ~G30	8	2	0.0	G30, G47	2	1	0.4807374721684736
38	~G30	8	1	0.5	G30	1	1	1.0866760402991538
39	True	8	1	0.5	True	1	1	1.500949902813469
40	G40 & G45	5	2	0.0	G40, G45	2	1	0.39027665901278596
41	G40	5	1	0.5	G40	1	1	0.6912290891123052
42	G1 | G30	4	2	0.0	G1, G30	2	1	0.8569461514169476
43	G29	4	1	0.5	G29	1	1	0.8046383142640194
44	(G40 & G41) | (G40 & G47) | (G41 & G45) | (G45 & G47) | (G40 & ~G35) | (G45 & ~G35)	3	5	1.0	G35, G40, G41, G45, G47	5	1	0.07336400671535448
45	G29 | G30 | G45	1	3	0.0	G29, G30, G45	3	1	0.2375030848982382
46	G30 | G40 | G45	1	3	0.0	G30, G40, G45	3	1	0.32006935985875407
47	G30 | G40 | G45	1	3	0.0	G30, G40, G45	3	1	0.32006935985875407
48	G30 | G45	1	2	0.0	G30, G45	2	1	0.36062667890274186
49	G30 | G45	1	2	0.0	G30, G45	2	1	0.36062667890274186
50	G45 | G97	0	2	0.0	G45, G97	2	1	0.3446643398462309
