rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition	mlp_loss
1	G41 & G48 & G62	20	3	0.0	G41, G48, G62	3	1	0.27255423663507367
2	G41 & G48 & G62	20	3	0.0	G41, G48, G62	3	1	0.27255423663507367
3	G41 & G48	20	2	0.0	G41, G48	2	1	0.5399228155627966
4	G41 & G48	20	2	0.0	G41, G48	2	1	0.5399228155627966
5	G41 & G48	20	2	0.0	G41, G48	2	1	0.5399228155627966
6	G41 & G48	20	2	0.0	G41, G48	2	1	0.5399228155627966
7	G41 & G48	20	2	0.0	G41, G48	2	1	0.5399228155627966
8	G41 & G48	20	2	0.0	G41, G48	2	1	0.5399228155627966
9	G41 & G48	20	2	0.0	G41, G48	2	1	0.5399228155627966
10	G41 & G48	20	2	0.0	G41, G48	2	1	0.5399228155627966
11	G41 & G48	20	2	0.0	G41, G48	2	1	0.5399228155627966
12	G41 & G48	20	2	0.0	G41, G48	2	1	0.5399228155627966
13	G41 & G48	20	2	0.0	G41, G48	2	1	0.5399228155627966
14	G41 & G48	20	2	0.0	G41, G48	2	1	0.5399228155627966
15	G41 & G48	20	2	0.0	G41, G48	2	1	0.5399228155627966
16	G41 & G48	20	2	0.0	G41, G48	2	1	0.5399228155627966
17	G48 & G62	19	2	0.0	G48, G62	2	1	0.38311646003847705
18	G41 & G62	18	2	0.0	G41, G62	2	1	0.38978605650578935
19	G48 & G69	18	2	0.0	G48, G69	2	1	0.4805597364910328
20	G41 & G69	18	2	0.0	G41, G69	2	1	0.7823926283029069
21	G48 & G62 & G93	17	3	0.0	G48, G62, G93	3	1	0.33548138260517835
22	G48	17	1	0.5	G48	1	1	0.6454123103106759
23	G48	17	1	0.5	G48	1	1	0.6454123103106759
24	G48	17	1	0.5	G48	1	1	0.6454123103106759
25	G48	17	1	0.5	G48	1	1	0.6454123103106759
26	G5 & G55 & G66	16	3	0.0	G5, G55, G66	3	1	0.034338901703482694
27	G26 & G38	16	2	0.0	G26, G38	2	1	0.17697749302979707
28	G26 & G38	16	2	0.0	G26, G38	2	1	0.17697749302979707
29	G30 & G48 & G93	16	3	0.0	G30, G48, G93	3	1	0.2962989514694974
30	G13 & G48 & G87	16	3	0.0	G13, G48, G87	3	1	0.3027717260827293
31	G26 & G48 & G62	16	3	0.0	G26, G48, G62	3	1	0.38114459033972004
32	G93 & G95	16	2	0.0	G93, G95	2	1	0.5107522056252326
33	G41 & G48 & G6	16	3	0.0	G41, G48, G6	3	1	0.5358405858564451
34	G41 & G66 & G69	16	3	0.0	G41, G66, G69	3	1	0.5565391514714959
35	G66 & G69	16	2	0.0	G66, G69	2	1	0.8249942427812404
36	G48 & G76 & G9	16	3	0.0	G48, G76, G9	3	1	0.891878329072177
37	G48 & G99	16	2	0.0	G48, G99	2	1	0.9474121574806171
38	G25 & G41 & G48 & G6	16	4	0.5	G25, G41, G48, G6	4	1	0.30563293137032804
39	False	16	1	0.5	False	1	1	1.8304021693065344
40	G66 & G82	15	2	0.0	G66, G82	2	1	1.463871528164543
41	G52	15	1	0.5	G52	1	1	1.609591761257483
42	G62 & ~G41	14	2	0.0	G41, G62	2	1	0.38978605650578935
43	G48 & G6	14	2	0.0	G48, G6	2	1	0.8860074924195169
44	G41 & G66 & G92	14	3	0.0	G41, G66, G92	3	1	1.3970151318565962
45	G28 & G49 & G60	14	3	0.0	G28, G49, G60	3	1	1.6982452792715255
46	G76 & G9	14	2	0.0	G76, G9	2	1	1.9211872272950399
47	G88	13	1	0.5	G88	1	1	0.9165807948006932
48	G41	9	1	0.5	G41	1	1	1.581858060125123
49	G26	5	1	0.5	G26	1	1	1.3116340660357653
50	~G38	1	1	0.5	G38	1	1	0.17356572467370773
