rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition	mlp_loss
1	G2 & G3 & G7	20	3	0.0	G2, G3, G7	3	2	0.1382430888936141
2	G2 & G3 & G7	20	3	0.0	G2, G3, G7	3	2	0.1382430888936141
3	False	20	1	0.5	False	1	2	0.1382430888936141
4	G2 & G3 & G7	20	3	0.0	G2, G3, G7	3	2	0.1382430888936141
5	G2 & G3 & G7	20	3	0.0	G2, G3, G7	3	2	0.1382430888936141
6	G2 & G3 & G7	20	3	0.0	G2, G3, G7	3	2	0.1382430888936141
7	G2 & G3 & G7	20	3	0.0	G2, G3, G7	3	2	0.1382430888936141
8	G2 & G3 & G7	20	3	0.0	G2, G3, G7	3	2	0.1382430888936141
9	G2 & G3 & G7	20	3	0.0	G2, G3, G7	3	2	0.1382430888936141
10	G2 & G3 & G7	20	3	0.0	G2, G3, G7	3	2	0.1382430888936141
11	G2 & G3 & G7	20	3	0.0	G2, G3, G7	3	2	0.1382430888936141
12	G2 & G3 & G7	20	3	0.0	G2, G3, G7	3	2	0.1382430888936141
13	G2 & G3 & G7	20	3	0.0	G2, G3, G7	3	2	0.1382430888936141
14	G2 & G3 & G7	20	3	0.0	G2, G3, G7	3	2	0.1382430888936141
15	G2 & G3 & G7	20	3	0.0	G2, G3, G7	3	2	0.1382430888936141
16	G2 & G7	20	2	0.0	G2, G7	2	2	0.1382430888936141
17	G2 & G3 & G7	20	3	0.0	G2, G3, G7	3	2	0.1382430888936141
18	G2 & (G3 | G7)	20	3	0.0	G2, G3, G7	3	2	0.1382430888936141
19	G2 & G3 & G7	20	3	0.0	G2, G3, G7	3	2	0.1382430888936141
20	G2 & G3 & G7	20	3	0.0	G2, G3, G7	3	2	0.1382430888936141
21	G2 & G3 & G7	20	3	0.0	G2, G3, G7	3	2	0.1382430888936141
22	G2 & G3 & G7	20	3	0.0	G2, G3, G7	3	2	0.1382430888936141
23	G2 & G3 & G7	20	3	0.0	G2, G3, G7	3	2	0.1382430888936141
24	G2 & G5 & G7	20	3	0.0	G2, G5, G7	3	2	0.2763187085391476
25	G2 & G5 & G7	20	3	0.0	G2, G5, G7	3	2	0.2763187085391476
26	G1 & G2 & G7	20	3	0.0	G1, G2, G7	3	2	0.35517078702040006
27	G2 & G8	20	2	0.0	G2, G8	2	2	0.40159513276059927
28	G2 & G7	20	2	0.0	G2, G7	2	2	0.40795042538088977
29	G2 & G7	20	2	0.0	G2, G7	2	2	0.40795042538088977
30	G2 & G3 & G7 & ~G8	20	4	0.5	G2, G3, G7, G8	4	2	0.09309511215665356
31	G3 & G7 & ~G2	19	3	0.0	G2, G3, G7	3	2	0.1382430888936141
32	G3 & G7	19	2	0.0	G3, G7	2	2	0.3402092823197112
33	G3 & G7	19	2	0.0	G3, G7	2	2	0.3402092823197112
34	G3 & G7	19	2	0.0	G3, G7	2	2	0.3402092823197112
35	G3 & G7	19	2	0.0	G3, G7	2	2	0.3402092823197112
36	G2	19	1	0.5	G2	1	2	0.7453864902478216
37	G2 & G6	19	2	0.0	G2, G6	2	2	0.9187215693114549
38	G2	19	1	0.5	G2	1	2	0.7377475392587756
39	G2	19	1	0.5	G2	1	2	0.7377475392587756
40	G2	19	1	0.5	G2	1	2	0.7377475392587756
41	G2	19	1	0.5	G2	1	2	0.7377475392587756
42	G2	19	1	0.5	G2	1	2	0.7377475392587756
43	G2	19	1	0.5	G2	1	2	0.7377475392587756
44	G5 & G6 & G7	16	3	0.0	G5, G6, G7	3	2	0.3264599395959617
45	G3 | G7	10	2	0.0	G3, G7	2	2	0.3402092823197112
46	~G7	10	1	0.5	G7	1	2	0.36879676142660905
47	G7	10	1	0.5	G7	1	2	0.36879676142660905
48	~G7	10	1	0.5	G7	1	2	0.36879676142660905
49	~G1 | ~G7	1	2	0.0	G1, G7	2	2	0.4163619514696768
50	~G2	1	1	0.5	G2	1	2	0.7377475392587756
