rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition	mlp_loss
1	G2 & G3 & G7	20	3	0.0	G2, G3, G7	3	3	0.1382430888936141
2	G2 & G3	20	2	0.0	G2, G3	2	3	0.1382430888936141
3	G2 & G3 & G7	20	3	0.0	G2, G3, G7	3	3	0.1382430888936141
4	False	20	1	0.5	False	1	3	0.1382430888936141
5	G2 & G3 & G7	20	3	0.0	G2, G3, G7	3	3	0.1382430888936141
6	G2 & G3 & G7	20	3	0.0	G2, G3, G7	3	3	0.1382430888936141
7	G2 & G3 & G7	20	3	0.0	G2, G3, G7	3	3	0.1382430888936141
8	G2 & G3 & G7	20	3	0.0	G2, G3, G7	3	3	0.1382430888936141
9	G2 & G3 & G7	20	3	0.0	G2, G3, G7	3	3	0.1382430888936141
10	G2 & G7 & ~G3	20	3	0.0	G2, G3, G7	3	3	0.1382430888936141
11	G2 & G3 & G7	20	3	0.0	G2, G3, G7	3	3	0.1382430888936141
12	G2 & G3 & G7	20	3	0.0	G2, G3, G7	3	3	0.1382430888936141
13	False	20	1	0.5	False	1	3	0.1382430888936141
14	G3 & G6 & G7	20	3	0.0	G3, G6, G7	3	3	0.18641053068221236
15	G3 & G6 & G7	20	3	0.0	G3, G6, G7	3	3	0.18641053068221236
16	G2 & G7	20	2	0.0	G2, G7	2	3	0.40795042538088977
17	G2 & G7	20	2	0.0	G2, G7	2	3	0.40795042538088977
18	G2 & G9	20	2	0.0	G2, G9	2	3	0.5415954326338168
19	G2 & G3	20	2	0.0	G2, G3	2	3	0.7453864902478216
20	G2 & G3	20	2	0.0	G2, G3	2	3	0.7453864902478216
21	G3 & G6	20	2	0.0	G3, G6	2	3	1.0023519345179983
22	G2 & G3 & G7 & G9	20	4	0.5	G2, G3, G7, G9	4	3	0.08284078420128282
23	G2 & G3 & G6 & G7	20	4	0.5	G2, G3, G6, G7	4	3	0.11437518044942814
24	G2 & G7 & G8 & G9	20	4	0.5	G2, G7, G8, G9	4	3	0.20786051236913752
25	G10 & G2 & G3 & G6	20	4	0.5	G10, G2, G3, G6	4	3	0.6381987506422383
26	G1 & G2 & G3 & G7 & G9	20	5	1.0	G1, G2, G3, G7, G9	5	3	0.0905889232355658
27	G10 & G2 & G3 & G6 & G7	20	5	1.0	G10, G2, G3, G6, G7	5	3	0.3248295956092925
28	G10 & G3 & G7	19	3	0.0	G10, G3, G7	3	3	0.20259572147899338
29	G3 & G7	19	2	0.0	G3, G7	2	3	0.3402092823197112
30	G3 & G7	19	2	0.0	G3, G7	2	3	0.3402092823197112
31	G3 & G7	19	2	0.0	G3, G7	2	3	0.3402092823197112
32	G3 & G7	19	2	0.0	G3, G7	2	3	0.3402092823197112
33	G3 & G7	19	2	0.0	G3, G7	2	3	0.3402092823197112
34	G3 & G7	19	2	0.0	G3, G7	2	3	0.3402092823197112
35	G3 & G7	19	2	0.0	G3, G7	2	3	0.3402092823197112
36	G3 & G7	19	2	0.0	G3, G7	2	3	0.3402092823197112
37	G3 & G7	19	2	0.0	G3, G7	2	3	0.3402092823197112
38	G3 & G7	19	2	0.0	G3, G7	2	3	0.3402092823197112
39	G3 & G9 & ~G2	19	3	0.0	G2, G3, G9	3	3	0.39951391849768136
40	G1 & G7	19	2	0.0	G1, G7	2	3	0.4163619514696768
41	G3 & G9	19	2	0.0	G3, G9	2	3	0.5256502516483395
42	G3 & G5 & G7 & G9	19	4	0.5	G3, G5, G7, G9	4	3	0.22014133541844616
43	G2	19	1	0.5	G2	1	3	0.7377475392587756
44	G3	19	1	0.5	G3	1	3	0.9572829057870197
45	G3	19	1	0.5	G3	1	3	0.9572829057870197
46	G9 & ~G3	11	2	0.0	G3, G9	2	3	0.5256502516483395
47	G7 & (~G3 | ~G6)	10	3	0.0	G3, G6, G7	3	3	0.18641053068221236
48	G7	10	1	0.5	G7	1	3	0.36879676142660905
49	G9	10	1	0.5	G9	1	3	0.5226635093561847
50	~G3	1	1	0.5	G3	1	3	0.9572829057870197
