rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition	mlp_loss
1	G10 & G3 & G6	19	3	0.0	G10, G3, G6	3	7	0.21996370719100658
2	G10 & G3 & G6	19	3	0.0	G10, G3, G6	3	7	0.21996370719100658
3	G10 & G3 & G6	19	3	0.0	G10, G3, G6	3	7	0.21996370719100658
4	G10 & G3 & G6	19	3	0.0	G10, G3, G6	3	7	0.21996370719100658
5	G10 & G3 & G6	19	3	0.0	G10, G3, G6	3	7	0.21996370719100658
6	G10 & G3 & G6	19	3	0.0	G10, G3, G6	3	7	0.21996370719100658
7	G10 & G3 & G6	19	3	0.0	G10, G3, G6	3	7	0.21996370719100658
8	G10 & G3 & G6	19	3	0.0	G10, G3, G6	3	7	0.21996370719100658
9	G10 & G3 & G6	19	3	0.0	G10, G3, G6	3	7	0.21996370719100658
10	G10 & G3 & G6	19	3	0.0	G10, G3, G6	3	7	0.21996370719100658
11	G10 & G3 & G6	19	3	0.0	G10, G3, G6	3	7	0.21996370719100658
12	G10 & G3 & G6	19	3	0.0	G10, G3, G6	3	7	0.21996370719100658
13	G10 & G3 & G6	19	3	0.0	G10, G3, G6	3	7	0.21996370719100658
14	G10 & G3 & G6	19	3	0.0	G10, G3, G6	3	7	0.21996370719100658
15	G10 & G3 & G6	19	3	0.0	G10, G3, G6	3	7	0.21996370719100658
16	G10 & G3 & G6	19	3	0.0	G10, G3, G6	3	7	0.21996370719100658
17	G10 & G2 & G3	19	3	0.0	G10, G2, G3	3	7	0.3020306976025616
18	G2 & G3 & G5	19	3	0.0	G2, G3, G5	3	7	0.5196287736009074
19	G7 & G8 & ~G4	19	3	0.0	G4, G7, G8	3	7	0.6219139461065417
20	G2 & G3 & G6	19	3	0.0	G2, G3, G6	3	7	0.707827100322336
21	G1 & G3	19	2	0.0	G1, G3	2	7	0.7118547170098949
22	G2 & G3	19	2	0.0	G2, G3	2	7	0.7727882083685684
23	G2 & G3	19	2	0.0	G2, G3	2	7	0.7727882083685684
24	G3 & G6	19	2	0.0	G3, G6	2	7	0.7875362031819813
25	G3 & G6	19	2	0.0	G3, G6	2	7	0.7875362031819813
26	G3 & G6	19	2	0.0	G3, G6	2	7	0.7875362031819813
27	G3 & G6	19	2	0.0	G3, G6	2	7	0.7875362031819813
28	G3 & G6	19	2	0.0	G3, G6	2	7	0.7875362031819813
29	G3 & G6	19	2	0.0	G3, G6	2	7	0.7875362031819813
30	G3 & G6	19	2	0.0	G3, G6	2	7	0.7875362031819813
31	G3 & ~G10	19	2	0.0	G10, G3	2	7	0.793185008613013
32	G10 & G2 & G3	19	3	0.0	G10, G2, G3	3	7	0.1938002462325043
33	G10 & G2 & G3 & G6	19	4	0.5	G10, G2, G3, G6	4	7	0.1938002462325043
34	G10 & G2 & G3 & G6	19	4	0.5	G10, G2, G3, G6	4	7	0.1938002462325043
35	G3 & G6 & G7 & G9	19	4	0.5	G3, G6, G7, G9	4	7	0.3066695315442197
36	G3 & G9	18	2	0.0	G3, G9	2	7	0.7701711595938154
37	G3 & G7	18	2	0.0	G3, G7	2	7	0.7884489741501324
38	G10 & ~G6	18	2	0.0	G10, G6	2	7	0.7890299295234262
39	G2 & G4	18	2	0.0	G2, G4	2	7	0.8112960800778193
40	G3	18	1	0.5	G3	1	7	0.793201214904799
41	G3	18	1	0.5	G3	1	7	0.793201214904799
42	G3	18	1	0.5	G3	1	7	0.793201214904799
43	G3	18	1	0.5	G3	1	7	0.793201214904799
44	G3	18	1	0.5	G3	1	7	0.793201214904799
45	G2	18	1	0.5	G2	1	7	0.8089885560687204
46	G2	18	1	0.5	G2	1	7	0.8089885560687204
47	(G10 & G2) | (G10 & G3) | (G3 & G6)	17	4	0.5	G10, G2, G3, G6	4	7	0.1938002462325043
48	G4 & G9	11	2	0.0	G4, G9	2	7	0.8113262747213381
49	G7	11	1	0.5	G7	1	7	0.8095941916547007
50	G10 & G6	3	2	0.0	G10, G6	2	7	0.7890299295234262
