rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition	mlp_loss
1	G9 | ~G4	19	2	0.0	G4, G9	2	2	0.304823702979957
2	G9 | ~G4	19	2	0.0	G4, G9	2	2	0.304823702979957
3	G9 | (~G4 & ~G7)	19	3	0.0	G4, G7, G9	3	2	0.304823702979957
4	~G4 | (G7 & G9)	19	3	0.0	G4, G7, G9	3	2	0.304823702979957
5	G7 | ~G4	19	2	0.0	G4, G7	2	2	0.304823702979957
6	G9 | ~G4	19	2	0.0	G4, G9	2	2	0.304823702979957
7	G9 | (~G4 & ~G7)	19	3	0.0	G4, G7, G9	3	2	0.304823702979957
8	G7 | ~G4	19	2	0.0	G4, G7	2	2	0.304823702979957
9	~G4 | (G7 & G9)	19	3	0.0	G4, G7, G9	3	2	0.304823702979957
10	G9 | (~G4 & ~G7)	19	3	0.0	G4, G7, G9	3	2	0.304823702979957
11	G7 | G9 | ~G4	19	3	0.0	G4, G7, G9	3	2	0.304823702979957
12	G9 | (~G4 & ~G7)	19	3	0.0	G4, G7, G9	3	2	0.304823702979957
13	G7 | ~G4	19	2	0.0	G4, G7	2	2	0.304823702979957
14	G9 | (~G4 & ~G7)	19	3	0.0	G4, G7, G9	3	2	0.304823702979957
15	G7 | ~G4 | (G5 & G9)	19	4	0.5	G4, G5, G7, G9	4	2	0.210572692654726
16	(G10 & G9) | (G6 & G9) | (~G4 & ~G7)	19	5	1.0	G10, G4, G6, G7, G9	5	2	0.18170971603342548
17	G7 & (G3 | G4)	18	3	0.0	G3, G4, G7	3	2	0.6676880131047589
18	G4 & G7	18	2	0.0	G4, G7	2	2	0.7090418275682708
19	G4 & G7	18	2	0.0	G4, G7	2	2	0.7090418275682708
20	G3 | G7 | G9	18	3	0.0	G3, G7, G9	3	2	0.7093320862663821
21	G7 | G9	18	2	0.0	G7, G9	2	2	0.8055522031955835
22	G7 | G9	18	2	0.0	G7, G9	2	2	0.8055522031955835
23	G7 | G9	18	2	0.0	G7, G9	2	2	0.8055522031955835
24	G7 | G9	18	2	0.0	G7, G9	2	2	0.8055522031955835
25	G9	18	1	0.5	G9	1	2	0.9411338831567204
26	G7 | G9 | (G4 & G8)	18	4	0.5	G4, G7, G8, G9	4	2	0.26677360263663835
27	G9	18	1	0.5	G9	1	2	0.9925633338578828
28	G9	18	1	0.5	G9	1	2	0.9925633338578828
29	G10 | G7	12	2	0.0	G10, G7	2	2	0.5689021692153926
30	G10 | G7	12	2	0.0	G10, G7	2	2	0.5689021692153926
31	G4 | ~G9	12	2	0.0	G4, G9	2	2	0.6419921118880769
32	G5 | G7	12	2	0.0	G5, G7	2	2	0.8098696973198585
33	G9 | ~G8	12	2	0.0	G8, G9	2	2	0.9411338831567204
34	G4 | G9	11	2	0.0	G4, G9	2	2	0.6419921118880769
35	G4 | G8	11	2	0.0	G4, G8	2	2	0.8140484857374319
36	G10 | G3	11	2	0.0	G10, G3	2	2	1.894876278165261
37	G6	11	1	0.5	G6	1	2	1.9413464819886843
38	G7 | G9 | (G10 & G4)	11	4	0.5	G10, G4, G7, G9	4	2	0.23283632697912593
39	G3 | G4 | G7 | G9	11	4	0.5	G3, G4, G7, G9	4	2	0.28954077169213344
40	G4	11	1	0.5	G4	1	2	2.6040517792697293
41	G3 | G4 | G7 | G9 | ~G10	11	5	1.0	G10, G3, G4, G7, G9	5	2	0.08590235317922582
42	(G8 | ~G4) & (G8 | ~G7) & (~G4 | ~G9) & (~G7 | ~G9)	9	4	0.5	G4, G7, G8, G9	4	2	0.26677360263663835
43	~G4	9	1	0.5	G4	1	2	2.6040517792697293
44	~G4	9	1	0.5	G4	1	2	2.6040517792697293
45	G7 & ~G9	8	2	0.0	G7, G9	2	2	0.8055522031955835
46	~G5 | ~G9 | (~G3 & ~G7)	7	4	0.5	G3, G5, G7, G9	4	2	0.5035103548692247
47	G2	7	1	0.5	G2	1	2	1.2747077772214854
48	G2	7	1	0.5	G2	1	2	1.2747077772214854
49	~G4 | (~G7 & ~G9)	2	3	0.0	G4, G7, G9	3	2	0.304823702979957
50	~G9	2	1	0.5	G9	1	2	0.9925633338578828
