rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition	mlp_loss
1	G7 | (G10 & G9)	18	3	0.0	G10, G7, G9	3	9	0.2688505717337796
2	G9 & (G4 | G7)	18	3	0.0	G4, G7, G9	3	9	0.304823702979957
3	G7 & (G4 | G9)	18	3	0.0	G4, G7, G9	3	9	0.304823702979957
4	G4 & (G7 | G9)	18	3	0.0	G4, G7, G9	3	9	0.304823702979957
5	G4 & G7 & G9	18	3	0.0	G4, G7, G9	3	9	0.304823702979957
6	G7 & (G4 | G9)	18	3	0.0	G4, G7, G9	3	9	0.304823702979957
7	G4 & (G7 | G9)	18	3	0.0	G4, G7, G9	3	9	0.304823702979957
8	G4 & (G7 | G9)	18	3	0.0	G4, G7, G9	3	9	0.304823702979957
9	G9 & (G4 | G7)	18	3	0.0	G4, G7, G9	3	9	0.304823702979957
10	G9	18	1	0.5	G9	1	9	0.304823702979957
11	G4 & G9	18	2	0.0	G4, G9	2	9	0.304823702979957
12	G4 & G9	18	2	0.0	G4, G9	2	9	0.304823702979957
13	G9 & (G4 | G7)	18	3	0.0	G4, G7, G9	3	9	0.304823702979957
14	G4 & (G7 | G9)	18	3	0.0	G4, G7, G9	3	9	0.304823702979957
15	G4 & G9	18	2	0.0	G4, G9	2	9	0.6419921118880769
16	G4 & G9	18	2	0.0	G4, G9	2	9	0.6419921118880769
17	G4 & G7	18	2	0.0	G4, G7	2	9	0.7090418275682708
18	G7 & G9	18	2	0.0	G7, G9	2	9	0.8055522031955835
19	G7 & G9	18	2	0.0	G7, G9	2	9	0.8055522031955835
20	G7	18	1	0.5	G7	1	9	0.8055522031955835
21	G8 | G9	18	2	0.0	G8, G9	2	9	0.9411338831567204
22	G9	18	1	0.5	G9	1	9	1.0073906601341804
23	G7 & (G10 | G6)	18	3	0.0	G10, G6, G7	3	9	0.24699772578860674
24	G4 & G9 & (G1 | G7)	18	4	0.5	G1, G4, G7, G9	4	9	0.29274047259518726
25	G7	18	1	0.5	G7	1	9	0.7218479975850793
26	G7	18	1	0.5	G7	1	9	0.7218479975850793
27	G7	18	1	0.5	G7	1	9	0.7218479975850793
28	G7	18	1	0.5	G7	1	9	0.7218479975850793
29	G7	18	1	0.5	G7	1	9	0.7218479975850793
30	G7	18	1	0.5	G7	1	9	0.7218479975850793
31	G9	18	1	0.5	G9	1	9	0.9925633338578828
32	G9	18	1	0.5	G9	1	9	0.9925633338578828
33	G9	18	1	0.5	G9	1	9	0.9925633338578828
34	G10 & G9	17	2	0.0	G10, G9	2	9	0.2688505717337796
35	G10 | G3 | G4	12	3	0.0	G10, G3, G4	3	9	0.6493036589485759
36	G10 | G9	12	2	0.0	G10, G9	2	9	0.9817366911834429
37	G10 | G9	12	2	0.0	G10, G9	2	9	0.9817366911834429
38	G5 & G8	12	2	0.0	G5, G8	2	9	0.9981216268033015
39	G9 | (G10 & G6)	12	3	0.0	G10, G6, G9	3	9	0.11442147945472661
40	G4 | G7	11	2	0.0	G4, G7	2	9	0.304823702979957
41	G10	11	1	0.5	G10	1	9	0.5689021692153926
42	G4 | G9	11	2	0.0	G4, G9	2	9	0.6419921118880769
43	G4 | G9	11	2	0.0	G4, G9	2	9	0.6419921118880769
44	G4 | (G10 & G9)	11	3	0.0	G10, G4, G9	3	9	0.3409996153717312
45	G6	11	1	0.5	G6	1	9	1.7798864158880927
46	G4	11	1	0.5	G4	1	9	2.6040517792697293
47	G4	11	1	0.5	G4	1	9	2.6040517792697293
48	G1 & G9	9	2	0.0	G1, G9	2	9	1.0129572472995547
49	~G1 & ~G6	9	2	0.0	G1, G6	2	9	2.149498626591702
50	G7 & ~G9	8	2	0.0	G7, G9	2	9	0.8055522031955835
