generation	avg_correct	std_correct	min_correct	max_correct	avg_regulator_penalty	min_regulator_penalty	max_regulator_penalty
0	1.42	0.57	0	2	0.264	0.0	0.6
1	1.72	0.53	0	2	0.174	0.0	0.6
2	1.58	0.67	0	3	0.162	0.0	0.9
3	1.76	0.47	1	3	0.132	0.0	1.2
4	1.56	0.67	0	3	0.144	0.0	0.6
5	1.74	0.66	0	3	0.156	0.0	0.9
6	1.78	0.61	0	3	0.168	0.0	0.6
7	1.90	0.61	0	3	0.192	0.0	0.9
8	1.82	0.77	0	3	0.198	0.0	0.3
9	1.88	0.82	0	3	0.156	0.0	0.9
10	1.76	0.95	0	3	0.162	0.0	0.6
11	2.26	0.66	1	3	0.180	0.0	0.6
12	1.94	0.97	0	3	0.132	0.0	0.6
13	1.96	1.02	0	3	0.174	0.0	0.6
14	1.82	0.99	0	3	0.126	0.0	0.6
15	1.92	1.06	0	3	0.150	0.0	0.6
16	1.70	1.12	0	3	0.126	0.0	0.6
17	1.98	0.88	0	3	0.084	0.0	0.3
18	1.74	1.04	0	3	0.162	0.0	0.6
19	2.02	0.86	0	3	0.144	0.0	0.3
20	1.88	1.07	0	3	0.138	0.0	0.6
21	1.96	0.94	0	3	0.132	0.0	0.3
22	1.78	1.01	0	3	0.102	0.0	0.3
23	1.94	0.86	0	3	0.156	0.0	0.6
24	2.00	0.85	0	3	0.120	0.0	0.3
25	1.72	1.06	0	3	0.120	0.0	0.6
26	1.96	0.89	0	3	0.132	0.0	0.6
27	1.74	1.07	0	3	0.090	0.0	0.6
28	2.06	0.86	0	3	0.162	0.0	0.6
29	1.74	1.04	0	3	0.138	0.0	0.6
30	1.90	0.92	0	3	0.132	0.0	0.6
31	1.84	0.92	0	3	0.120	0.0	0.3
32	1.90	0.92	0	3	0.114	0.0	0.6
33	1.92	0.93	0	3	0.120	0.0	0.9
34	1.80	1.02	0	3	0.156	0.0	0.6
35	1.82	1.01	0	3	0.108	0.0	0.6
36	1.64	1.05	0	3	0.120	0.0	0.6
37	1.82	1.01	0	3	0.114	0.0	0.6
38	2.02	0.93	0	3	0.114	0.0	0.3
39	1.90	0.98	0	3	0.126	0.0	0.9
40	1.94	0.95	0	3	0.156	0.0	0.3
41	1.90	0.96	0	3	0.120	0.0	0.6
42	2.02	0.86	0	3	0.126	0.0	0.3
43	1.90	0.90	0	3	0.132	0.0	0.6
44	1.60	1.06	0	3	0.108	0.0	0.3
45	1.90	0.90	0	3	0.096	0.0	0.3
46	1.84	0.88	0	3	0.162	0.0	0.6
47	1.98	0.91	0	3	0.108	0.0	0.3
48	1.84	1.08	0	3	0.156	0.0	0.6
49	1.78	0.97	0	3	0.138	0.0	0.3
50	1.82	0.86	0	3	0.168	0.0	0.6
