generation	avg_correct	std_correct	min_correct	max_correct	avg_regulator_penalty	min_regulator_penalty	max_regulator_penalty
0	1.46	0.85	0	3	0.312	0.0	0.9
1	1.98	0.79	1	3	0.180	0.0	0.9
2	2.22	0.97	0	3	0.192	0.0	0.3
3	2.30	0.78	1	3	0.156	0.0	0.6
4	2.44	0.88	0	3	0.150	0.0	0.6
5	2.36	0.89	0	3	0.090	0.0	0.6
6	2.32	0.86	0	3	0.108	0.0	0.6
7	2.36	0.87	0	3	0.114	0.0	0.9
8	2.36	0.71	1	3	0.096	0.0	0.6
9	2.44	0.73	0	3	0.120	0.0	0.6
10	2.24	1.01	0	3	0.096	0.0	0.3
11	2.20	0.89	0	3	0.132	0.0	0.9
12	2.34	0.82	1	3	0.108	0.0	0.6
13	2.40	0.75	0	3	0.102	0.0	0.6
14	2.24	0.86	0	3	0.096	0.0	0.3
15	2.20	0.89	0	3	0.132	0.0	0.9
16	2.46	0.83	0	3	0.096	0.0	0.6
17	2.36	0.89	0	3	0.138	0.0	0.9
18	2.34	0.84	0	3	0.084	0.0	0.3
19	2.38	0.94	0	3	0.120	0.0	0.9
20	2.40	0.75	0	3	0.108	0.0	0.9
21	2.32	0.84	0	3	0.126	0.0	0.9
22	2.18	1.05	0	3	0.114	0.0	0.6
23	2.52	0.78	0	3	0.060	0.0	0.3
24	2.24	0.95	0	3	0.120	0.0	0.6
25	2.58	0.78	0	3	0.120	0.0	0.6
26	2.60	0.66	0	3	0.090	0.0	0.6
27	2.52	0.78	0	3	0.066	0.0	0.3
28	2.36	0.84	0	3	0.096	0.0	0.6
29	2.38	0.75	0	3	0.108	0.0	0.9
30	2.34	0.86	0	3	0.114	0.0	0.6
31	2.48	0.81	0	3	0.108	0.0	0.6
32	2.56	0.78	0	3	0.090	0.0	0.9
33	2.44	0.85	0	3	0.072	0.0	0.6
34	2.42	0.90	0	3	0.072	0.0	0.9
35	2.40	0.89	0	3	0.132	0.0	0.6
36	2.34	0.93	0	3	0.090	0.0	0.6
37	2.30	0.98	0	3	0.090	0.0	0.3
38	2.42	0.78	0	3	0.108	0.0	0.6
39	2.34	0.97	0	3	0.084	0.0	0.6
40	2.16	0.95	0	3	0.102	0.0	0.3
41	2.48	0.73	0	3	0.108	0.0	0.6
42	2.36	0.89	0	3	0.108	0.0	0.3
43	2.22	0.99	0	3	0.114	0.0	0.3
44	2.32	0.84	0	3	0.114	0.0	0.3
45	2.36	0.91	0	3	0.090	0.0	0.3
46	2.30	0.81	1	3	0.108	0.0	0.6
47	2.36	0.91	0	3	0.084	0.0	0.6
48	2.24	0.88	0	3	0.090	0.0	0.6
49	2.36	0.71	1	3	0.072	0.0	0.6
50	2.32	0.88	0	3	0.138	0.0	0.6
