generation	avg_correct	std_correct	min_correct	max_correct	avg_regulator_penalty	min_regulator_penalty	max_regulator_penalty
0	1.38	0.77	0	3	0.282	0.0	0.9
1	1.82	0.48	1	3	0.252	0.0	0.6
2	1.68	0.73	0	3	0.144	0.0	0.3
3	1.82	0.77	0	3	0.174	0.0	0.6
4	2.20	0.63	1	3	0.198	0.0	0.3
5	1.90	1.08	0	3	0.234	0.0	0.3
6	1.94	1.07	0	3	0.252	0.0	0.6
7	2.00	1.06	0	3	0.222	0.0	0.3
8	1.92	1.00	0	3	0.216	0.0	0.6
9	2.04	0.89	0	3	0.150	0.0	0.6
10	2.00	0.92	0	3	0.150	0.0	0.3
11	2.12	0.77	0	3	0.108	0.0	0.3
12	2.04	0.80	0	3	0.096	0.0	0.3
13	1.98	0.86	0	3	0.120	0.0	0.3
14	1.92	0.80	0	3	0.150	0.0	0.6
15	2.00	0.82	0	3	0.126	0.0	0.6
16	1.82	0.99	0	3	0.144	0.0	0.6
17	1.86	1.02	0	3	0.132	0.0	0.6
18	2.00	0.87	0	3	0.114	0.0	0.6
19	1.90	0.85	0	3	0.102	0.0	0.3
20	2.00	0.96	0	3	0.150	0.0	0.6
21	1.84	1.05	0	3	0.174	0.0	0.6
22	2.00	0.94	0	3	0.144	0.0	0.3
23	1.88	0.95	0	3	0.162	0.0	0.6
24	1.90	0.94	0	3	0.150	0.0	0.6
25	2.20	0.85	0	3	0.156	0.0	0.6
26	1.84	0.95	0	3	0.114	0.0	0.3
27	1.68	1.03	0	3	0.138	0.0	0.3
28	1.82	1.07	0	3	0.138	0.0	0.3
29	1.82	0.91	0	3	0.162	0.0	0.6
30	2.16	0.90	0	3	0.132	0.0	0.3
31	1.98	0.95	0	3	0.120	0.0	0.3
32	1.96	0.94	0	3	0.144	0.0	0.3
33	2.22	0.83	0	3	0.144	0.0	0.6
34	1.92	0.87	0	3	0.108	0.0	0.3
35	1.94	0.93	0	3	0.156	0.0	0.3
36	1.98	0.91	0	3	0.180	0.0	0.3
37	1.98	1.07	0	3	0.138	0.0	0.3
38	2.06	0.90	0	3	0.150	0.0	0.6
39	2.12	0.89	0	3	0.144	0.0	0.6
40	1.84	0.90	0	3	0.114	0.0	0.3
41	1.88	0.93	0	3	0.114	0.0	0.3
42	1.98	0.97	0	3	0.114	0.0	0.3
43	2.02	0.84	0	3	0.162	0.0	0.6
44	1.98	0.95	0	3	0.120	0.0	0.3
45	2.08	0.91	0	3	0.132	0.0	0.3
46	1.98	0.91	0	3	0.126	0.0	0.6
47	1.94	0.93	0	3	0.156	0.0	0.3
48	1.72	1.06	0	3	0.138	0.0	0.6
49	1.72	1.04	0	3	0.138	0.0	0.3
50	1.92	0.96	0	3	0.156	0.0	0.3
