generation	avg_correct	std_correct	min_correct	max_correct	avg_regulator_penalty	min_regulator_penalty	max_regulator_penalty
0	1.50	1.00	0	3	0.324	0.0	0.9
1	1.96	0.92	0	3	0.234	0.0	0.6
2	2.08	1.04	0	3	0.264	0.0	0.6
3	2.14	1.08	0	3	0.240	0.0	0.9
4	2.14	1.10	0	3	0.186	0.0	0.3
5	2.00	1.15	0	3	0.174	0.0	0.9
6	1.92	1.06	0	3	0.138	0.0	0.3
7	2.20	0.98	0	3	0.138	0.0	0.6
8	1.96	1.06	0	3	0.114	0.0	0.6
9	2.18	0.89	0	3	0.084	0.0	0.6
10	2.10	0.94	0	3	0.150	0.0	0.6
11	1.82	1.19	0	3	0.132	0.0	0.3
12	2.06	0.81	0	3	0.096	0.0	0.3
13	2.40	0.82	0	3	0.096	0.0	0.6
14	2.06	1.08	0	3	0.108	0.0	0.6
15	2.36	0.84	0	3	0.090	0.0	0.6
16	2.16	1.01	0	3	0.108	0.0	0.6
17	2.10	1.06	0	3	0.162	0.0	0.6
18	2.20	0.96	0	3	0.126	0.0	0.6
19	2.00	0.96	0	3	0.162	0.0	0.6
20	2.04	1.15	0	3	0.126	0.0	0.3
21	2.18	0.95	0	3	0.102	0.0	0.3
22	2.14	0.98	0	3	0.126	0.0	0.6
23	1.88	1.11	0	3	0.120	0.0	0.6
24	1.96	1.11	0	3	0.150	0.0	0.9
25	2.08	1.00	0	3	0.102	0.0	0.3
26	1.98	0.93	0	3	0.108	0.0	0.6
27	2.18	0.97	0	3	0.084	0.0	0.3
28	2.38	0.85	0	3	0.114	0.0	0.3
29	2.22	0.92	0	3	0.174	0.0	0.9
30	2.24	1.07	0	3	0.126	0.0	0.6
31	2.06	1.03	0	3	0.144	0.0	0.6
32	2.28	0.98	0	3	0.120	0.0	0.3
33	2.18	0.99	0	3	0.126	0.0	0.6
34	2.34	0.89	0	3	0.096	0.0	0.6
35	2.28	0.87	0	3	0.120	0.0	0.6
36	2.30	0.94	0	3	0.132	0.0	0.3
37	2.36	0.82	0	3	0.108	0.0	0.9
38	2.22	1.01	0	3	0.108	0.0	0.3
39	2.26	0.82	0	3	0.120	0.0	0.9
40	2.22	0.88	1	3	0.090	0.0	0.6
41	2.22	0.99	0	3	0.114	0.0	0.3
42	2.08	0.98	0	3	0.096	0.0	0.3
43	2.10	1.06	0	3	0.114	0.0	0.6
44	1.98	1.05	0	3	0.114	0.0	0.9
45	1.80	1.18	0	3	0.138	0.0	0.9
46	2.20	1.02	0	3	0.090	0.0	0.9
47	2.00	0.92	0	3	0.120	0.0	0.3
48	2.34	1.03	0	3	0.114	0.0	0.3
49	2.34	0.91	0	3	0.108	0.0	0.3
50	2.32	0.81	0	3	0.096	0.0	0.3
