generation	avg_correct	std_correct	min_correct	max_correct	avg_regulator_penalty	min_regulator_penalty	max_regulator_penalty
0	1.88	1.11	0	3	0.288	0.0	0.9
1	2.06	1.07	0	3	0.222	0.0	0.6
2	2.12	1.07	0	3	0.162	0.0	0.3
3	2.32	0.99	0	3	0.096	0.0	0.3
4	2.44	0.83	0	3	0.138	0.0	0.9
5	2.48	0.98	0	3	0.132	0.0	0.6
6	2.50	0.85	0	3	0.084	0.0	0.3
7	2.40	0.80	1	3	0.156	0.0	0.6
8	2.50	0.78	1	3	0.108	0.0	0.6
9	2.44	0.94	0	3	0.084	0.0	0.3
10	2.78	0.50	1	3	0.096	0.0	0.3
11	2.58	0.80	0	3	0.126	0.0	1.2
12	2.56	0.80	0	3	0.120	0.0	0.9
13	2.46	0.88	0	3	0.120	0.0	0.6
14	2.54	0.92	0	3	0.084	0.0	0.3
15	2.52	0.85	0	3	0.114	0.0	0.6
16	2.50	0.90	0	3	0.084	0.0	0.3
17	2.60	0.82	0	3	0.120	0.0	0.9
18	2.52	0.81	0	3	0.102	0.0	0.6
19	2.38	1.06	0	3	0.132	0.0	0.6
20	2.72	0.69	0	3	0.078	0.0	0.6
21	2.66	0.74	0	3	0.114	0.0	0.6
22	2.78	0.64	0	3	0.102	0.0	0.9
23	2.72	0.66	0	3	0.144	0.0	0.6
24	2.72	0.75	0	3	0.090	0.0	0.6
25	2.68	0.86	0	3	0.138	0.0	0.9
26	2.78	0.67	0	3	0.120	0.0	0.6
27	2.42	1.00	0	3	0.090	0.0	0.3
28	2.58	0.75	0	3	0.084	0.0	0.3
29	2.80	0.53	1	3	0.090	0.0	0.6
30	2.80	0.60	0	3	0.108	0.0	0.9
31	2.34	1.05	0	3	0.126	0.0	0.6
32	2.56	0.90	0	3	0.126	0.0	0.6
33	2.56	0.90	0	3	0.114	0.0	0.3
34	2.60	0.80	0	3	0.090	0.0	0.6
35	2.58	0.80	0	3	0.144	0.0	0.3
36	2.54	0.90	0	3	0.120	0.0	0.6
37	2.44	0.98	0	3	0.126	0.0	0.3
38	2.50	0.83	0	3	0.162	0.0	0.9
39	2.54	0.90	0	3	0.108	0.0	0.6
40	2.54	0.83	0	3	0.108	0.0	0.3
41	2.66	0.68	0	3	0.108	0.0	0.6
42	2.64	0.77	0	3	0.108	0.0	0.3
43	2.38	0.98	0	3	0.084	0.0	0.3
44	2.56	0.73	0	3	0.132	0.0	0.6
45	2.50	0.92	0	3	0.144	0.0	0.6
46	2.64	0.79	0	3	0.138	0.0	0.3
47	2.78	0.58	1	3	0.096	0.0	0.6
48	2.78	0.50	1	3	0.102	0.0	0.6
49	2.68	0.71	0	3	0.102	0.0	0.6
50	2.58	0.92	0	3	0.084	0.0	0.3
