generation	avg_correct	std_correct	min_correct	max_correct	avg_regulator_penalty	min_regulator_penalty	max_regulator_penalty
0	1.72	0.63	1	3	0.234	0.0	0.6
1	1.96	0.66	0	3	0.210	0.0	0.6
2	2.26	0.72	0	3	0.192	0.0	0.6
3	2.32	0.73	0	3	0.168	0.0	0.6
4	2.36	0.84	0	3	0.204	0.0	0.6
5	2.44	0.78	0	3	0.162	0.0	0.3
6	2.12	0.82	0	3	0.162	0.0	0.6
7	2.36	0.62	1	3	0.108	0.0	0.6
8	2.52	0.64	1	3	0.102	0.0	0.6
9	2.62	0.56	1	3	0.096	0.0	0.6
10	2.40	0.69	1	3	0.120	0.0	0.6
11	2.42	0.75	0	3	0.102	0.0	0.6
12	2.38	0.66	1	3	0.090	0.0	0.9
13	2.20	0.77	0	3	0.108	0.0	0.6
14	2.42	0.67	1	3	0.102	0.0	0.3
15	2.62	0.66	1	3	0.096	0.0	0.6
16	2.26	0.77	1	3	0.120	0.0	0.6
17	2.18	0.89	0	3	0.114	0.0	0.3
18	2.40	0.80	0	3	0.090	0.0	0.6
19	2.48	0.70	1	3	0.072	0.0	0.6
20	2.38	0.85	0	3	0.120	0.0	0.9
21	2.32	0.86	0	3	0.120	0.0	0.6
22	2.08	0.93	0	3	0.096	0.0	0.3
23	2.24	0.81	0	3	0.084	0.0	0.6
24	2.30	0.81	0	3	0.108	0.0	0.6
25	2.34	0.71	1	3	0.156	0.0	0.6
26	2.32	0.86	0	3	0.162	0.0	0.3
27	2.32	0.95	0	3	0.108	0.0	0.3
28	2.14	0.92	0	3	0.096	0.0	0.3
29	2.36	0.66	1	3	0.072	0.0	0.6
30	2.40	0.80	0	3	0.102	0.0	0.6
31	2.34	0.79	0	3	0.090	0.0	0.6
32	2.26	0.72	0	3	0.108	0.0	0.6
33	2.34	0.82	0	3	0.090	0.0	0.6
34	2.44	0.75	0	3	0.126	0.0	0.3
35	2.26	0.87	0	3	0.126	0.0	0.6
36	2.52	0.70	0	3	0.126	0.0	0.6
37	2.54	0.70	0	3	0.132	0.0	0.6
38	2.26	0.89	0	3	0.102	0.0	0.6
39	2.16	0.92	0	3	0.168	0.0	0.9
40	2.34	0.79	0	3	0.108	0.0	0.6
41	2.26	0.87	0	3	0.114	0.0	0.3
42	2.36	0.79	0	3	0.126	0.0	0.3
43	2.38	0.69	1	3	0.108	0.0	0.6
44	2.44	0.73	1	3	0.156	0.0	0.9
45	2.56	0.61	1	3	0.078	0.0	0.3
46	2.28	0.72	1	3	0.090	0.0	0.6
47	2.30	0.81	0	3	0.120	0.0	0.6
48	2.48	0.73	0	3	0.126	0.0	0.6
49	2.30	0.78	0	3	0.096	0.0	0.3
50	2.18	0.91	0	3	0.132	0.0	0.9
