generation	avg_correct	std_correct	min_correct	max_correct	avg_regulator_penalty	min_regulator_penalty	max_regulator_penalty
0	1.24	0.71	0	3	0.300	0.0	0.9
1	1.66	0.65	0	3	0.186	0.0	0.3
2	1.64	0.69	0	3	0.138	0.0	0.6
3	1.66	0.95	0	3	0.162	0.0	0.6
4	2.16	0.81	0	3	0.228	0.0	0.6
5	2.06	0.95	0	3	0.276	0.0	0.9
6	2.28	0.96	0	3	0.240	0.0	0.3
7	2.12	1.05	0	3	0.198	0.0	0.3
8	2.22	0.97	0	3	0.192	0.0	0.9
9	2.26	0.91	0	3	0.174	0.0	0.6
10	2.04	1.15	0	3	0.162	0.0	0.6
11	2.00	1.15	0	3	0.180	0.0	0.9
12	1.66	1.31	0	3	0.168	0.0	0.3
13	1.88	1.12	0	3	0.168	0.0	0.3
14	2.12	0.97	0	3	0.162	0.0	0.9
15	1.98	1.24	0	3	0.156	0.0	0.6
16	1.88	1.07	0	3	0.144	0.0	0.3
17	1.86	1.13	0	3	0.138	0.0	0.3
18	1.88	1.11	0	3	0.156	0.0	0.6
19	1.84	1.17	0	3	0.174	0.0	0.6
20	1.98	1.12	0	3	0.168	0.0	0.3
21	2.02	1.03	0	3	0.162	0.0	0.3
22	2.08	1.04	0	3	0.162	0.0	0.3
23	1.92	1.11	0	3	0.198	0.0	0.6
24	1.98	1.10	0	3	0.174	0.0	0.6
25	2.12	1.03	0	3	0.144	0.0	0.3
26	2.12	1.11	0	3	0.186	0.0	0.6
27	2.16	1.05	0	3	0.132	0.0	0.9
28	2.04	1.11	0	3	0.132	0.0	0.3
29	1.80	1.20	0	3	0.156	0.0	0.3
30	1.98	1.01	0	3	0.174	0.0	0.9
31	2.02	1.10	0	3	0.162	0.0	0.6
32	2.06	1.07	0	3	0.180	0.0	0.3
33	2.12	0.95	0	3	0.186	0.0	0.3
34	1.90	1.27	0	3	0.150	0.0	0.6
35	1.96	1.09	0	3	0.156	0.0	0.9
36	1.98	1.12	0	3	0.174	0.0	0.6
37	1.86	1.13	0	3	0.156	0.0	0.6
38	1.72	1.22	0	3	0.126	0.0	0.6
39	1.90	1.14	0	3	0.168	0.0	0.3
40	1.84	1.12	0	3	0.132	0.0	0.3
41	2.10	0.94	0	3	0.150	0.0	0.6
42	2.22	0.97	0	3	0.150	0.0	0.6
43	2.14	1.06	0	3	0.150	0.0	0.3
44	2.08	1.11	0	3	0.162	0.0	0.6
45	2.18	1.09	0	3	0.156	0.0	0.6
46	2.00	1.13	0	3	0.150	0.0	0.9
47	2.06	1.08	0	3	0.156	0.0	0.6
48	1.90	1.15	0	3	0.198	0.0	0.6
49	2.00	1.17	0	3	0.132	0.0	0.3
50	2.00	1.11	0	3	0.168	0.0	0.6
