generation	avg_correct	std_correct	min_correct	max_correct	avg_regulator_penalty	min_regulator_penalty	max_regulator_penalty
0	1.70	0.73	0	3	0.258	0.0	0.9
1	2.20	0.82	0	3	0.192	0.0	0.9
2	2.22	0.90	0	3	0.186	0.0	0.6
3	2.32	0.73	1	3	0.114	0.0	0.3
4	2.42	0.72	0	3	0.126	0.0	0.6
5	2.34	0.74	1	3	0.114	0.0	0.6
6	2.46	0.75	1	3	0.138	0.0	0.6
7	2.24	0.97	0	3	0.084	0.0	0.3
8	2.34	0.71	1	3	0.114	0.0	0.9
9	2.36	0.82	0	3	0.114	0.0	0.6
10	2.40	0.72	0	3	0.096	0.0	0.3
11	2.42	0.78	0	3	0.096	0.0	0.6
12	2.46	0.73	0	3	0.120	0.0	0.9
13	2.38	0.69	1	3	0.132	0.0	0.6
14	2.46	0.81	0	3	0.150	0.0	0.6
15	2.32	0.76	0	3	0.078	0.0	0.6
16	2.48	0.67	1	3	0.090	0.0	0.6
17	2.48	0.70	1	3	0.090	0.0	0.6
18	2.52	0.64	0	3	0.078	0.0	0.6
19	2.38	0.66	1	3	0.090	0.0	0.6
20	2.36	0.74	0	3	0.096	0.0	0.6
21	2.34	0.74	0	3	0.108	0.0	0.6
22	2.08	1.04	0	3	0.132	0.0	0.6
23	2.38	0.75	1	3	0.150	0.0	0.9
24	2.42	0.67	1	3	0.084	0.0	0.6
25	2.52	0.73	1	3	0.054	0.0	0.3
26	2.42	0.70	0	3	0.084	0.0	0.6
27	2.36	0.82	0	3	0.108	0.0	0.6
28	2.40	0.82	0	3	0.120	0.0	0.3
29	2.32	0.76	0	3	0.102	0.0	0.6
30	2.40	0.66	1	3	0.096	0.0	0.6
31	2.40	0.60	1	3	0.090	0.0	0.6
32	2.42	0.67	1	3	0.102	0.0	0.6
33	2.28	0.75	0	3	0.090	0.0	0.6
34	2.38	0.66	1	3	0.108	0.0	0.6
35	2.44	0.78	0	3	0.108	0.0	0.6
36	2.50	0.73	0	3	0.084	0.0	0.9
37	2.52	0.67	0	3	0.054	0.0	0.3
38	2.46	0.73	0	3	0.126	0.0	0.6
39	2.42	0.67	1	3	0.072	0.0	0.3
40	2.48	0.67	1	3	0.102	0.0	0.3
41	2.32	0.79	0	3	0.078	0.0	0.3
42	2.40	0.80	0	3	0.138	0.0	0.6
43	2.58	0.67	0	3	0.114	0.0	0.6
44	2.32	0.79	0	3	0.114	0.0	0.9
45	2.32	0.86	0	3	0.096	0.0	0.3
46	2.48	0.61	1	3	0.084	0.0	0.3
47	2.44	0.73	0	3	0.102	0.0	0.6
48	2.48	0.78	0	3	0.096	0.0	0.6
49	2.28	0.96	0	3	0.114	0.0	0.6
50	2.52	0.54	1	3	0.096	0.0	0.6
