rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition	mlp_loss
1	G1 & G5 & ~G10	19	3	0.0	G1, G10, G5	3	6	0.06668370176306047
2	G1 & G5 & ~G10	19	3	0.0	G1, G10, G5	3	6	0.06668370176306047
3	G1 & G5 & ~G10	19	3	0.0	G1, G10, G5	3	6	0.06668370176306047
4	G1 & G5 & ~G10	19	3	0.0	G1, G10, G5	3	6	0.06668370176306047
5	G1 & G5 & ~G10	19	3	0.0	G1, G10, G5	3	6	0.06668370176306047
6	G1 & G5 & ~G10	19	3	0.0	G1, G10, G5	3	6	0.06668370176306047
7	G1 & G5 & ~G10	19	3	0.0	G1, G10, G5	3	6	0.06668370176306047
8	G1 & G5 & ~G10	19	3	0.0	G1, G10, G5	3	6	0.06668370176306047
9	G1 & G5 & ~G10	19	3	0.0	G1, G10, G5	3	6	0.06668370176306047
10	G1 & (~G10 | ~G5)	19	3	0.0	G1, G10, G5	3	6	0.06668370176306047
11	G1 & G5 & ~G10	19	3	0.0	G1, G10, G5	3	6	0.06668370176306047
12	G1 & G5 & ~G10	19	3	0.0	G1, G10, G5	3	6	0.06668370176306047
13	G1 & G5 & ~G10	19	3	0.0	G1, G10, G5	3	6	0.06668370176306047
14	G1 & G5 & ~G10	19	3	0.0	G1, G10, G5	3	6	0.06668370176306047
15	G1 & G10 & G9	19	3	0.0	G1, G10, G9	3	6	0.10856268950268883
16	G1 & G10 & G3	19	3	0.0	G1, G10, G3	3	6	0.1229298913208194
17	G1 & G3 & ~G10	19	3	0.0	G1, G10, G3	3	6	0.1229298913208194
18	G1 & G10 & G3	19	3	0.0	G1, G10, G3	3	6	0.1229298913208194
19	G1 & G10 & G3	19	3	0.0	G1, G10, G3	3	6	0.1229298913208194
20	G1 & G4 & ~G10	19	3	0.0	G1, G10, G4	3	6	0.12903067175390578
21	G10 & G3 & G7	19	3	0.0	G10, G3, G7	3	6	0.15162321028527567
22	False	19	1	0.5	False	1	6	0.17241330572585667
23	G1 & ~G10	19	2	0.0	G1, G10	2	6	0.24827885637908806
24	G1 & G9 & ~G4	19	3	0.0	G1, G4, G9	3	6	0.31259870688648195
25	G6 & ~G10	19	2	0.0	G10, G6	2	6	0.41438552113446714
26	G1 & G9	19	2	0.0	G1, G9	2	6	0.6570066486010157
27	G1 & G4	19	2	0.0	G1, G4	2	6	0.8868835709782285
28	False	19	1	0.5	False	1	6	1.205482889273036
29	G1 & G10 & G3 & G9	19	4	0.5	G1, G10, G3, G9	4	6	0.10837299563853822
30	G1 & G10 & G5	18	3	0.0	G1, G10, G5	3	6	0.06668370176306047
31	G3 & G5 & G9	18	3	0.0	G3, G5, G9	3	6	0.13200418275854783
32	G10 & G3	18	2	0.0	G10, G3	2	6	0.17241330572585667
33	G3 & G6	18	2	0.0	G3, G6	2	6	0.3723545387567078
34	G3 & G9	18	2	0.0	G3, G9	2	6	0.4504080455154574
35	G1 & G5	18	2	0.0	G1, G5	2	6	1.205482889273036
36	G3	18	1	0.5	G3	1	6	0.3868265883703353
37	G1	18	1	0.5	G1	1	6	1.1275151245914703
38	G1	18	1	0.5	G1	1	6	1.1275151245914703
39	G6 | G8	17	2	0.0	G6, G8	2	6	0.383824197911291
40	G5 & G9 & ~G4	14	3	0.0	G4, G5, G9	3	6	0.2859822694143589
41	G10 & G5	13	2	0.0	G10, G5	2	6	0.22601571974627582
42	G10 & G5	13	2	0.0	G10, G5	2	6	0.22601571974627582
43	G2 & ~G10 & ~G3	10	3	0.0	G10, G2, G3	3	6	0.14134768417410012
44	~G10	9	1	0.5	G10	1	6	0.314538552854706
45	~G1 | ~G10 | ~G5	2	3	0.0	G1, G10, G5	3	6	0.06668370176306047
46	~G10 | ~G3	2	2	0.0	G10, G3	2	6	0.17241330572585667
47	~G3	2	1	0.5	G3	1	6	0.3868265883703353
48	G9	2	1	0.5	G9	1	6	0.6378532580004612
49	~G6	2	1	0.5	G6	1	6	1.753033832745612
50	~G1 | ~G10 | (~G3 & ~G8)	1	4	0.5	G1, G10, G3, G8	4	6	0.14067148907305627
