rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition	mlp_loss
1	G1 & G10 & G9	19	3	0.0	G1, G10, G9	3	5	0.2612035256225767
2	G1 & G10 & G9	19	3	0.0	G1, G10, G9	3	5	0.2612035256225767
3	G1 & G10 & G9	19	3	0.0	G1, G10, G9	3	5	0.2612035256225767
4	G1 & G10 & G9	19	3	0.0	G1, G10, G9	3	5	0.2612035256225767
5	G1 & G10 & G9	19	3	0.0	G1, G10, G9	3	5	0.2612035256225767
6	G1 & G10 & G9	19	3	0.0	G1, G10, G9	3	5	0.2612035256225767
7	G1 & G10 & G9	19	3	0.0	G1, G10, G9	3	5	0.2612035256225767
8	G1 & G10 & G9	19	3	0.0	G1, G10, G9	3	5	0.2612035256225767
9	G1 & G10 & G9	19	3	0.0	G1, G10, G9	3	5	0.2612035256225767
10	G1 & G10 & G9	19	3	0.0	G1, G10, G9	3	5	0.2612035256225767
11	G1 & G10 & G9	19	3	0.0	G1, G10, G9	3	5	0.2612035256225767
12	G1 & G10 & G8	19	3	0.0	G1, G10, G8	3	5	0.30078559981694364
13	G1 & G8 & G9	19	3	0.0	G1, G8, G9	3	5	0.3278536486468297
14	G1 & G9 & ~G8	19	3	0.0	G1, G8, G9	3	5	0.3278536486468297
15	G4 & G8 & G9	19	3	0.0	G4, G8, G9	3	5	0.4283708443758117
16	G5 & G6 & G8	19	3	0.0	G5, G6, G8	3	5	0.7215056537483427
17	G6 & G8	19	2	0.0	G6, G8	2	5	0.7341274954290513
18	G1 & G8	19	2	0.0	G1, G8	2	5	0.7992461251148558
19	G1 & G8	19	2	0.0	G1, G8	2	5	0.7992461251148558
20	G1 & G8	19	2	0.0	G1, G8	2	5	0.7992461251148558
21	G4 & G8	19	2	0.0	G4, G8	2	5	0.9086307116697887
22	G5 & G8	19	2	0.0	G5, G8	2	5	0.9219205895954754
23	G5 & G8	19	2	0.0	G5, G8	2	5	0.9219205895954754
24	G5 & G8	19	2	0.0	G5, G8	2	5	0.9219205895954754
25	G5 & G8	19	2	0.0	G5, G8	2	5	0.9219205895954754
26	G1 & G5 & G6	19	3	0.0	G1, G5, G6	3	5	1.330002315937072
27	G1 & G9	19	2	0.0	G1, G9	2	5	1.8014954324141979
28	G1 & G9	19	2	0.0	G1, G9	2	5	1.8014954324141979
29	G1 & G9	19	2	0.0	G1, G9	2	5	1.8014954324141979
30	G1 & G9	19	2	0.0	G1, G9	2	5	1.8014954324141979
31	G1 & G9	19	2	0.0	G1, G9	2	5	1.8014954324141979
32	G10 & G6 & G7 & G9	19	4	0.5	G10, G6, G7, G9	4	5	0.4201799636085343
33	False	19	1	0.5	False	1	5	2.3493824557648977
34	G1 & G2 & G5 & G6 & G8	19	5	1.0	G1, G2, G5, G6, G8	5	5	0.18184328032171782
35	G1 & G5 & G6 & G8 & G9	19	5	1.0	G1, G5, G6, G8, G9	5	5	0.5306329974826228
36	G1 & G10	18	2	0.0	G1, G10	2	5	0.42432286830085536
37	G1 & G10	18	2	0.0	G1, G10	2	5	0.42432286830085536
38	G1 & G10	18	2	0.0	G1, G10	2	5	0.42432286830085536
39	G10 & G8	18	2	0.0	G10, G8	2	5	0.6454320038615116
40	G6 & G9	18	2	0.0	G6, G9	2	5	1.957552618803942
41	G1 & G2	18	2	0.0	G1, G2	2	5	2.418998899749706
42	G1 & (G10 | G8) & (G10 | G9)	18	4	0.5	G1, G10, G8, G9	4	5	0.41260147074947745
43	G6	18	1	0.5	G6	1	5	2.0545207161298844
44	G1	18	1	0.5	G1	1	5	2.3493824557648977
45	G1 | G8	17	2	0.0	G1, G8	2	5	0.7992461251148558
46	G10 & G2	12	2	0.0	G10, G2	2	5	0.608453855351587
47	G10	11	1	0.5	G10	1	5	0.6269706854010454
48	G7	11	1	0.5	G7	1	5	1.6162176062725675
49	G9	2	1	0.5	G9	1	5	1.6621797782510663
50	G5	2	1	0.5	G5	1	5	1.9927700679552087
