rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition	mlp_loss
1	G1 & G10 & G9	19	3	0.0	G1, G10, G9	3	2	0.2612035256225767
2	G1 & G10 & G9	19	3	0.0	G1, G10, G9	3	2	0.2612035256225767
3	G1 & G10 & G9	19	3	0.0	G1, G10, G9	3	2	0.2612035256225767
4	G1 & G10 & G9	19	3	0.0	G1, G10, G9	3	2	0.2612035256225767
5	G1 & G10 & G9	19	3	0.0	G1, G10, G9	3	2	0.2612035256225767
6	G1 & G10 & G9	19	3	0.0	G1, G10, G9	3	2	0.2612035256225767
7	G1 & G10 & G9	19	3	0.0	G1, G10, G9	3	2	0.2612035256225767
8	G1 & G10 & G9	19	3	0.0	G1, G10, G9	3	2	0.2612035256225767
9	G1 & G10 & G9	19	3	0.0	G1, G10, G9	3	2	0.2612035256225767
10	G1 & G10 & G9	19	3	0.0	G1, G10, G9	3	2	0.2612035256225767
11	G1 & G10 & G9	19	3	0.0	G1, G10, G9	3	2	0.2612035256225767
12	G1 & G10 & G9	19	3	0.0	G1, G10, G9	3	2	0.2612035256225767
13	G1 & G10 & G9	19	3	0.0	G1, G10, G9	3	2	0.2612035256225767
14	G1 & G10 & G9	19	3	0.0	G1, G10, G9	3	2	0.2612035256225767
15	G1 & G10 & G9	19	3	0.0	G1, G10, G9	3	2	0.29625220313610223
16	G1 & G10 & G8	19	3	0.0	G1, G10, G8	3	2	0.30078559981694364
17	G1 & G7	19	2	0.0	G1, G7	2	2	1.101178635371031
18	G1 & G7	19	2	0.0	G1, G7	2	2	1.101178635371031
19	G1 & G9	19	2	0.0	G1, G9	2	2	1.8014954324141979
20	G1 & G9	19	2	0.0	G1, G9	2	2	1.8014954324141979
21	G1 & G10 & G2 & G7	19	4	0.5	G1, G10, G2, G7	4	2	0.19619732535532258
22	G10 & G8 & G9	18	3	0.0	G10, G8, G9	3	2	0.2800375334017754
23	G1 & G10 & G2	18	3	0.0	G1, G10, G2	3	2	0.2909385370582727
24	G1 & G10	18	2	0.0	G1, G10	2	2	0.42432286830085536
25	G1 & G10	18	2	0.0	G1, G10	2	2	0.42432286830085536
26	G1 & G10	18	2	0.0	G1, G10	2	2	0.42432286830085536
27	G1 & G10	18	2	0.0	G1, G10	2	2	0.42432286830085536
28	G1 & G10	18	2	0.0	G1, G10	2	2	0.42432286830085536
29	G10 & G8	18	2	0.0	G10, G8	2	2	0.6454320038615116
30	G10 & G8	18	2	0.0	G10, G8	2	2	0.6454320038615116
31	G8 & G9	18	2	0.0	G8, G9	2	2	0.8716894757173498
32	G2 & G8	18	2	0.0	G2, G8	2	2	0.9508097307834147
33	G6 & G9	18	2	0.0	G6, G9	2	2	1.957552618803942
34	G8	18	1	0.5	G8	1	2	0.8527057752434732
35	~G9	18	1	0.5	G9	1	2	1.6621797782510663
36	G3	18	1	0.5	G3	1	2	1.7734772647038306
37	G3	18	1	0.5	G3	1	2	1.7734772647038306
38	G1	18	1	0.5	G1	1	2	2.3493824557648977
39	G2 & G7	13	2	0.0	G2, G7	2	2	1.4538822912935667
40	G10 & G9	12	2	0.0	G10, G9	2	2	0.501688244828807
41	G10 & G9	12	2	0.0	G10, G9	2	2	0.501688244828807
42	G10 & G2	12	2	0.0	G10, G2	2	2	0.608453855351587
43	G10 & G2	12	2	0.0	G10, G2	2	2	0.608453855351587
44	G10	11	1	0.5	G10	1	2	0.6269706854010454
45	G10	11	1	0.5	G10	1	2	0.6269706854010454
46	G7	11	1	0.5	G7	1	2	1.6162176062725675
47	G7	11	1	0.5	G7	1	2	1.6162176062725675
48	G4	10	1	0.5	G4	1	2	1.8961875140053497
49	G2	3	1	0.5	G2	1	2	2.332543395542613
50	G9	2	1	0.5	G9	1	2	1.6621797782510663
