rank	expression	n_correct	n_regulators	regulator_penalty	regulators	n_unique_regulators	repetition	mlp_loss
1	~G10	18	1	0.5	G10	1	2	0.32696461868829746
2	~G10	18	1	0.5	G10	1	2	0.32696461868829746
3	~G10	18	1	0.5	G10	1	2	0.32696461868829746
4	~G10	18	1	0.5	G10	1	2	0.32696461868829746
5	~G10	18	1	0.5	G10	1	2	0.32696461868829746
6	~G10	18	1	0.5	G10	1	2	0.32696461868829746
7	~G10	18	1	0.5	G10	1	2	0.32696461868829746
8	~G10	18	1	0.5	G10	1	2	0.32696461868829746
9	~G10	18	1	0.5	G10	1	2	0.32696461868829746
10	~G10	18	1	0.5	G10	1	2	0.32696461868829746
11	~G10	18	1	0.5	G10	1	2	0.32696461868829746
12	~G10	18	1	0.5	G10	1	2	0.32696461868829746
13	~G10	18	1	0.5	G10	1	2	0.32696461868829746
14	~G10	18	1	0.5	G10	1	2	0.32696461868829746
15	~G10	18	1	0.5	G10	1	2	0.32696461868829746
16	~G10 & ~G8	18	2	0.0	G10, G8	2	2	0.37976761632690587
17	~G10	18	1	0.5	G10	1	2	0.551583478959939
18	~G10	18	1	0.5	G10	1	2	0.551583478959939
19	~G10	18	1	0.5	G10	1	2	0.551583478959939
20	~G10	18	1	0.5	G10	1	2	0.551583478959939
21	~G10	18	1	0.5	G10	1	2	0.551583478959939
22	G4 | G7	16	2	0.0	G4, G7	2	2	0.860552959476511
23	G7	16	1	0.5	G7	1	2	0.8369835584262463
24	G4	15	1	0.5	G4	1	2	1.780745947863743
25	G4 | ~G9	14	2	0.0	G4, G9	2	2	1.2148939032016126
26	~G10 & (~G3 | ~G4) & (~G4 | ~G9)	13	4	0.5	G10, G3, G4, G9	4	2	0.11254169250741314
27	G3 & G4 & ~G10	12	3	0.0	G10, G3, G4	3	2	0.41270101009489085
28	G3 & G4	12	2	0.0	G3, G4	2	2	0.947672960815241
29	G3 & ~G4 & ~G8	11	3	0.0	G3, G4, G8	3	2	0.3314797845571664
30	G3 | G6	11	2	0.0	G3, G6	2	2	1.1213910338281101
31	~G3 & ~G9 & (G6 | ~G4)	11	4	0.5	G3, G4, G6, G9	4	2	0.24216638762215328
32	G3	11	1	0.5	G3	1	2	1.1477948700293137
33	G3	11	1	0.5	G3	1	2	1.1477948700293137
34	~G9	11	1	0.5	G9	1	2	1.2873702792338784
35	G6	11	1	0.5	G6	1	2	2.026713390961609
36	G6	11	1	0.5	G6	1	2	2.026713390961609
37	G10 & G4	10	2	0.0	G10, G4	2	2	0.32696461868829746
38	G4 | ~G3	9	2	0.0	G3, G4	2	2	0.947672960815241
39	~G8	9	1	0.5	G8	1	2	0.3830094589251356
40	G9	9	1	0.5	G9	1	2	1.2873702792338784
41	G10 | G4	7	2	0.0	G10, G4	2	2	0.32696461868829746
42	G10 | G4	7	2	0.0	G10, G4	2	2	0.32696461868829746
43	G10 | G4	7	2	0.0	G10, G4	2	2	0.32696461868829746
44	G10 | G7	7	2	0.0	G10, G7	2	2	0.3614568799849528
45	G10 | G2	7	2	0.0	G10, G2	2	2	0.5512336794576014
46	~G7 | (~G10 & ~G4)	5	3	0.0	G10, G4, G7	3	2	0.44509772440073375
47	~G4 | ~G9	5	2	0.0	G4, G9	2	2	1.2148939032016126
48	~G4	5	1	0.5	G4	1	2	1.780745947863743
49	G10	2	1	0.5	G10	1	2	0.551583478959939
50	G10	2	1	0.5	G10	1	2	0.551583478959939
